t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1035,-0.0124,0.1312,0.4573,2990,1.035,0.0,0.0,-0.0124,0.1312,0.0
1089,0.0111,0.2467,0.4878,3036,1.089,0.026341200000000023,0.0004597406689263307,0.010986580807915034,0.2467050770498069,0.5648148148148148
1142,0.0027,0.3573,0.1524,3530,1.142,0.034418400000000016,0.0006007144032684166,0.002485364269462988,0.3573015574615483,-6.328301886792461
1197,0.0208,0.418,0.0305,4002,1.197,0.03609590000000002,0.0006299923014706216,0.0205366591077456,0.4180130208889338,-2.21636363636363
1251,-0.1548,0.4527,9.2378,4004,1.251,0.5349370999999984,0.009336413686070131,-0.1590197862693312,0.45123501368450586,170.5055555555561
1305,-0.1851,0.4866,13.3841,4002,1.305,1.257678499999999,0.021950630756543486,-0.19573572760091282,0.48242003994500604,76.78333333333326
1358,-0.2017,0.5081,13.4451,3830,1.358,1.9702688000000013,0.03438767770931767,-0.21904969107498723,0.5008649846415225,1.1509433962264106
1413,0.0522,0.6722,2.561,3156,1.413,2.111123800000001,0.03684606122721428,0.027402251358472598,0.673666680651854,-197.8927272727275
1467,0.0906,0.7145,-7.4085,2986,1.467,1.7110648000000006,0.029863714474978282,0.06922515008090173,0.7168866637037383,-184.6203703703702
1520,0.1041,0.7214,-15.0,2994,1.52,0.9160648000000016,0.01598834692162338,0.09255319281067308,0.7229721132246737,-143.23584905660394
1574,0.0014,0.6408,-13.4756,3012,1.574,0.18838240000000095,0.0032878931328089826,-0.0007068856906844681,0.6408011394439155,28.229629629629603
1629,-0.1991,0.6424,3.4146,3682,1.629,0.3761854000000008,0.00656567382793189,-0.20331346717043794,0.6410789374695874,307.0945454545458
1683,0.1223,0.6868,-1.6463,4004,1.683,0.2872852000000007,0.005014072632250425,0.1188548119813357,0.6874045851380985,-93.72037037037029
1736,-0.1114,0.7534,7.9573,4002,1.736,0.7090221000000001,0.01237477011440449,-0.12071438434891979,0.7519638005989792,181.20000000000022
1790,0.0387,0.6995,13.689,3986,1.79,1.4482281000000008,0.025276348664901704,0.021008714804762022,0.700254649325695,106.1425925925925
1845,-0.0179,0.708,11.2805,3468,1.845,2.0686556,0.03610485130981881,-0.0434450158397104,0.7068924533468208,-43.79090909090914
1898,0.0575,0.803,4.1159,2980,1.898,2.2867982999999996,0.03991215966400904,0.025413252030871428,0.8046548431602307,-135.18113207547185
1952,0.1566,0.8976,-14.4512,2990,1.952,1.5064334999999989,0.02629222453734198,0.13294869399890488,0.9014066589303551,-343.83518518518486
2007,-0.0734,0.7808,-16.0061,2978,2.007,0.6260979999999963,0.010927471540151392,-0.08192761768571542,0.7799513224941306,-28.270909090909008
2061,-0.538,0.5806,-0.5488,2978,2.061,0.5964627999999964,0.01041023972566437,-0.5440149239158987,0.5749679317638322,286.2462962962972
2114,0.1782,0.6886,-2.2561,2990,2.114,0.4768894999999965,0.008323291943189438,0.1724624747819033,0.6900593415004983,-32.21320754716985
2168,-0.0887,0.5868,-3.1098,2990,2.168,0.3089602999999957,0.005392374492949361,-0.09186294042466542,0.5863131673231757,-15.809259259259179
2223,-0.0107,0.6035,-0.3049,2978,2.223,0.29219079999999575,0.005099691504036173,-0.013777511346280174,0.6034375859864076,50.99818181818208
2277,-0.0382,0.6178,0.6098,2978,2.277,0.3251199999999959,0.005674414464083893,-0.04170501944400664,0.6175732922926436,16.938888888888805
2330,-0.0607,0.6417,0.7927,2992,2.33,0.3671330999999959,0.006407681388053522,-0.06481053489180802,0.6412978828649271,3.4509433962264184
2384,-0.0376,0.658,0.5793,2980,2.384,0.3984152999999958,0.0069536587753208905,-0.04217456156101581,0.6577226363423537,-3.9518518518518633
2439,-0.0291,0.6787,0.6098,2978,2.439,0.4319542999999959,0.007539024753147271,-0.03421586065730658,0.6784613289491743,0.5545454545454525
2493,-0.0305,0.6804,0.5488,2992,2.493,0.4615894999999958,0.008056256567634293,-0.03598042790500185,0.6801322068596464,-1.1296296296296342
2546,-0.0177,0.6717,0.6098,2990,2.546,0.49390889999999577,0.008620336509903348,-0.023489550679944616,0.6715224650068337,1.1509433962264175
2600,-0.0079,0.6652,0.5488,2980,2.6,0.523544099999996,0.009137568324390374,-0.013977896061258505,0.6651000439194847,-1.1296296296296249
2655,-0.0035,0.6633,0.4878,2980,2.655,0.5503730999999958,0.00960582270940793,-0.009871282743498525,0.6632357784204633,-1.1090909090909138
2709,0.0092,0.6576,0.4878,2992,2.709,0.576714299999996,0.010065563378334265,0.0025805312440602872,0.6576592893425124,0.0
2762,0.0145,0.651,0.6098,2992,2.762,0.609033699999996,0.01062964332060332,0.007579413345136215,0.6511173492492299,2.301886792452833
2817,0.0126,0.6453,0.5183,2980,2.817,0.6375401999999961,0.011127175603823085,0.005419001733243378,0.6454002513326247,-1.6636363636363594
2871,0.0125,0.6384,0.6098,2992,2.871,0.670469399999996,0.0117018985638708,0.005028822619831142,0.6385025614224725,1.6944444444444504
2925,-0.0015,0.6759,-2.8354,2990,2.925,0.5173577999999965,0.00902959702087426,-0.007602960542241083,0.6758589016880617,-63.8000000000002
2978,-0.0917,1.5439,1.4634,2980,2.978,0.5949179999999971,0.010383277879379574,-0.10772551151036923,1.5428646454468484,81.10943396226357
3033,-0.1553,2.1784,1.6768,2980,3.033,0.6871419999999966,0.011992890328738817,-0.18141351781140203,2.1763808916536855,3.8800000000000208
3087,-0.7204,2.607,4.8171,2992,3.087,0.9472653999999978,0.016532900120221055,-0.7634008534452771,2.594733954947795,58.153703703703414
3140,-0.8962,3.6352,4.4817,2992,3.14,1.1847954999999974,0.020678582437812433,-0.9711738233516621,3.615891990206084,-6.328301886792459
3194,-0.9611,3.6384,2.9878,2978,3.194,1.3461366999999969,0.023494517596931098,-1.046309341039304,3.6148173581598693,-27.664814814814903
3249,-1.2468,4.0939,0.6098,2990,3.249,1.3796756999999968,0.024079883574757474,-1.3450096535129776,4.06269325472117,-43.236363636363514
3303,-1.2991,4.6499,5.3354,2992,3.303,1.6677872999999959,0.029108379607946353,-1.4338816179712024,4.61012085803011,87.51111111111139
3356,-1.3295,4.6991,4.6951,2980,3.356,1.9166275999999955,0.033451462154596795,-1.4859186650772016,4.652005672908749,-12.08113207547171
