t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1048,0.0038,0.1168,0.4573,3060,1.048,0.0,0.0,0.0038,0.1168,0.0
1101,-0.0027,0.2319,0.4878,3394,1.101,0.02585339999999997,0.0004512269528351015,-0.0028046392519438163,0.23189875807918087,0.5754716981132088
1156,-0.051,0.2602,3.0793,3742,1.156,0.19521489999999977,0.0034071427539514743,-0.05188624080976258,0.2600247257755141,47.11818181818187
1210,-0.1069,0.2608,9.5732,3906,1.21,0.7121677000000002,0.012429671191355225,-0.1101333170327356,0.259451156249817,120.2574074074073
1263,-0.1343,0.3202,11.4024,3996,1.263,1.3164948999999995,0.022977170590713487,-0.14162119235204557,0.3170299163750716,34.513207547169856
1317,-0.1735,0.3644,11.1585,4004,1.317,1.9190539,0.033493809078238006,-0.1856055520193457,0.358385531320105,-4.516666666666663
1372,-0.0785,0.4931,5.5488,4002,1.372,2.2242379000000008,0.038820274702644396,-0.09757832701148589,0.4896818662127887,-101.99454545454516
1425,-0.0767,0.5357,0.8232,4002,1.425,2.267867500000001,0.039581754873972516,-0.09783833407343101,0.5322452821639058,-89.1622641509435
1479,-0.1092,0.5009,1.372,3902,1.479,2.341955500000001,0.040874834410190075,-0.12957729344852092,0.49601932928320036,10.162962962962956
1533,-0.0673,0.5563,-0.061,3406,1.533,2.338661500000001,0.04081734326462939,-0.08994432849811829,0.5530904065078535,-26.537037037037123
1588,-0.038,0.6677,-7.4695,3108,1.588,1.9278389999999999,0.03364713799835496,-0.060440446734433814,0.6660437240891486,-134.69999999999962
1641,-0.0031,0.6659,-14.9695,3024,1.641,1.134455500000001,0.01979998369235855,-0.016283340022471164,0.6657080988223838,-141.50943396226432
1695,0.0756,0.6208,-15.4573,3002,1.695,0.29976130000000023,0.0052318216550584825,0.07235106527583836,0.6211870276764087,-9.033333333333326
1750,-0.2503,0.5685,-0.0915,2986,1.75,0.29472880000000024,0.005143987960451867,-0.2532210327205137,0.56720494407926,279.37818181818216
1804,0.1665,0.6597,-2.1037,2982,1.804,0.18112900000000015,0.0031612974208448117,0.16441366358188667,0.6602230586912139,-37.26296296296293
1857,0.0226,0.6398,1.189,3222,1.857,0.24414600000000009,0.0042611515555740775,0.019873518306664072,0.6398904931862285,62.1264150943397
1911,0.009,0.6143,2.1951,3448,1.911,0.3626814000000002,0.006329984565742566,0.005111336140566873,0.6143446624191163,18.631481481481465
1966,-0.0177,0.5757,7.3171,3576,1.966,0.7651218999999998,0.013353896334114799,-0.025386031464158167,0.575412312525984,93.12727272727282
2019,0.0059,0.5152,7.2256,3618,2.019,1.148078700000001,0.02003775338701624,-0.004423944147542989,0.5152147889164086,-1.726415094339616
2073,0.0723,0.552,3.3841,3620,2.073,1.3308201000000004,0.023227192496720197,0.05946024043693998,0.5535302790337502,-71.13888888888911
2127,0.0846,0.5718,0.9146,3620,2.127,1.3802085000000002,0.02408918268901216,0.0708025924420764,0.573671851238564,-45.73148148148163
2182,0.0418,0.5848,1.0366,3618,2.182,1.4372215000000004,0.025084247255451688,0.027119120524227873,0.5856644374571436,2.2181818181818116
2235,0.0234,0.5837,0.6402,3616,2.235,1.4711521000000003,0.025676447942628876,0.008406590938783121,0.5841083625739216,-7.4792452830188765
2289,0.0082,0.5814,0.5488,3628,2.289,1.5007873000000005,0.026193679757115902,-0.007030076896761311,0.581415323171677,-1.6925925925925849
2343,0.0056,0.5772,0.4878,3614,2.343,1.5271285000000003,0.02665342042604223,-0.009784521830448367,0.5771442307885868,-1.1296296296296322
2398,0.0093,0.5858,0.6402,3594,2.398,1.5623395000000004,0.027267968308961957,-0.006675053661157834,0.585835790694475,2.7709090909090826
2451,-0.0084,0.5773,0.9451,3592,2.451,1.6124298000000004,0.02814220896727367,-0.024641026714656386,0.576835045574077,5.752830188679253
2505,-0.0072,0.5787,0.5183,3590,2.505,1.6404180000000004,0.028630695208980348,-0.02376336904087346,0.5782567183283107,-7.90370370370373
2560,-0.012,0.5707,0.4878,3568,2.56,1.6672470000000004,0.029098949593997905,-0.028599346870435742,0.5701092591412495,-0.5545454545454525
2614,-0.0072,0.5782,0.3659,3568,2.614,1.6870056000000002,0.029443802219582454,-0.0242188259511312,0.5777374217320087,-2.2574074074074146
2667,-0.0187,0.5799,0.6098,3580,2.667,1.7193250000000002,0.03000788216185151,-0.036090540585105135,0.5790778642637575,4.601886792452836
2721,-0.025,0.5774,0.6402,3568,2.721,1.7538958000000004,0.03061125644689997,-0.0426604670228313,0.5763643331725117,0.5629629629629598
2776,-0.0301,0.5811,0.5488,3568,2.776,1.7840798000000002,0.031138066628321935,-0.04817681569052533,0.579881207170849,-1.661818181818191
2830,-0.0298,0.5923,0.6402,3568,2.83,1.8186506000000005,0.031741440913370396,-0.04858228786865646,0.5910559121652088,1.6925925925925849
2883,-0.0358,0.5816,0.6707,3568,2.883,1.8541977000000005,0.032361854847906074,-0.0545996248155039,0.5801371225581122,0.5754716981132078
2937,-0.0464,0.5802,0.5488,3568,2.937,1.8838329000000005,0.032879086662393094,-0.06544793148100944,0.578361105421913,-2.2574074074074146
2992,-0.0524,0.5728,0.6098,3568,2.992,1.9173719000000005,0.03346445264021947,-0.07153552313551137,0.5707260892317161,1.109090909090907
3046,-0.0304,0.5775,0.6098,3580,3.046,1.9503011000000003,0.03403917560026719,-0.05003621801258959,0.5761308765263293,0.0
3099,-1.5959,1.5403,16.4939,3568,3.099,2.8244778000000066,0.04929643725948601,-1.6698618155818141,1.4597884836036374,299.69999999999783
3153,-1.7465,2.2757,27.622,3570,3.153,4.316065800000002,0.07532955894272311,-1.9128124431447406,2.1378075912838015,206.07592592592658
3208,-2.2208,2.3276,46.0366,3570,3.208,6.8480788000000095,0.11952152249602242,-2.482492779289429,2.046192561997977,334.8109090909081
3261,-2.4767,2.5492,53.4146,3570,3.261,9.679052600000006,0.1689313363437178,-2.8700386148181267,2.0965070663970704,139.20754716981148
3315,-2.3994,2.8544,63.5976,3570,3.315,13.113322999999994,0.22887066222750027,-2.984431352125253,2.2355959439155897,188.57407407407467
3369,-2.4501,2.8763,84.3598,3568,3.369,17.668752200000018,0.30837790060899195,-3.2075175593417566,1.9969784191408535,384.4851851851834
3424,-2.8105,3.2578,95.9756,3580,3.424,22.94741019999999,0.4005078627957303,-3.8582565757023994,1.904213035888894,211.1963636363646
3477,-3.1021,2.3864,89.7561,3566,3.477,27.704483499999984,0.48353445463944217,-3.8559311130395972,0.6706151068185182,-117.34905660377366
3531,-3.0501,2.7744,107.0122,3562,3.531,33.48314230000001,0.5843910770487871,-4.074543560934392,0.6312686750093699,319.5574074074059
3586,-3.4207,2.333,104.1768,3562,3.586,39.21286629999998,0.6843936260793262,-4.1252973692809665,-0.3549635263002966,-51.552727272727665
3639,-3.3936,2.407,116.25,3574,3.639,45.374116299999976,0.7919277246178268,-4.097000962577599,-0.7243984212008077,227.79622641509462
3693,-3.2167,2.2776,116.189,3560,3.693,51.648322300000004,0.9014332772662106,-3.7820520037857026,-1.1093706732470232,-1.1296296296297546
3747,-3.9007,1.8613,127.3781,3562,3.747,58.52673969999998,1.0214843082226779,-3.624030588086913,-2.3550584868767968,207.20555555555643
3802,-4.6308,1.5144,133.3842,3574,3.802,65.8628707,1.1495239485303024,-3.2756306768544476,-3.606654914023529,109.20181818181767
3855,-4.5354,0.8467,141.4024,3560,3.855,73.35719789999999,1.28032463339207,-2.1101883607458998,-4.102908618550081,151.2867924528305
3909,-4.9739,0.8612,151.7988,3540,3.909,81.55433309999997,1.4233916318631934,-1.5823847919298133,-4.793475254997072,192.52592592592654
3963,-5.2988,0.2317,170.4268,3540,3.963,90.75738030000001,1.584015106719639,-0.16163812588973786,-5.301399762917229,344.962962962961
4017,-4.9056,0.3094,170.3659,3556,4.017,99.95713890000006,1.7445811846783041,0.5434946698576746,-4.885207596800395,-1.1277777777773148
4071,-5.5152,0.1086,163.628,3584,4.071,108.79305089999995,1.8987969414947794,1.673916173207345,-5.256161112929747,-124.77592592592781
4125,-5.5374,0.5313,175.6402,3666,4.125,118.2776217,2.0643339300932926,2.1554156170325784,-5.1282806054127015,222.44814814814717
4178,-5.4853,-0.2597,183.8719,3678,4.178,128.0228324,2.234419943108874,3.583392792550517,-4.161160448035741,155.31509433962316
4233,-5.423,-0.814,203.1707,3580,4.233,139.19722089999993,2.4294498143308636,4.636926565641051,-2.9275308751321973,350.88727272727454
4287,-4.8661,-1.2454,214.9695,3444,4.287,150.80557389999998,2.6320537949146257,4.855431703936959,-1.2863643878792077,218.4962962962952
4340,-4.444,-1.8161,229.878,3058,4.34,162.98910789999996,2.8446965777433,4.780877661709564,0.4365363601883532,281.29245283018855
4395,-4.3472,-2.0318,240.2134,2744,4.395,176.2008448999999,3.0752848883008572,4.472272206163606,1.739293073054828,187.916363636365
4449,-4.3517,-2.1335,245.4878,2430,4.449,189.45718609999997,3.3066516890086346,3.94199796334131,2.8195331523167027,97.67407407407332
4502,-4.4371,-2.1861,255.061,2362,4.502,202.97541909999995,3.5425893639103845,3.231801580352294,3.7446425951260576,180.6264150943401
4556,-4.3991,-2.0554,258.5671,2412,4.556,216.93804250000002,3.786283114456391,2.280943461708259,4.286495875944633,64.927777777777
4611,-3.8641,-1.7544,232.4085,2470,4.611,229.72050999999996,4.009379258860558,1.1597738614199136,4.082170104290993,-475.61090909091115
4665,-3.4695,-1.3054,182.2256,2748,4.665,239.56069240000002,4.181122840737357,0.6322648286900736,3.6526347471929785,-929.3129629629586
4718,-3.1769,-1.0591,141.0061,2944,4.718,247.03401570000003,4.311556938388365,0.26442515721280335,3.338332780930173,-777.7264150943403
4772,-2.9595,-0.595,102.5915,2992,4.772,252.57395670000005,4.408247149204593,0.31860273107932224,3.001859015634944,-711.3814814814781
4827,-2.348,-0.1264,54.0854,3056,4.827,255.54865370000005,4.4601654061037905,0.46356100963578684,2.305253164046294,-881.9290909090954
4880,-2.1734,-0.0872,-5.6402,3170,4.88,255.24972310000004,4.454948082898828,0.4690357331519768,2.123976666780167,-1126.8981132075485
4934,-1.7186,0.456,9.7866,3164,4.934,255.77819950000006,4.4641717360979145,0.8642436596190826,1.5538998863531122,285.68148148148003
4988,-1.371,0.677,-4.878,3004,4.988,255.51478750000007,4.459574329408652,0.9984080816062608,1.1580808704850045,-271.5666666666653
5043,-1.1658,0.8753,-4.9085,2980,5.043,255.24482000000006,4.454862507660274,1.1433520335911076,0.9044257057841062,-0.5545454545454569
5097,-1.1673,0.9047,-0.9756,2990,5.097,255.19213760000005,4.453943026322421,1.1729900971371092,0.897310209469543,72.83148148148112
5150,-1.0449,0.922,-0.6707,2990,5.15,255.15659050000005,4.453322612387885,1.1589130566322559,0.7738349547334247,5.752830188679253
