t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1103,-0.0998,0.1581,5.9451,3998,1.103,0.3210354000000003,0.005603124745457,-0.1006842827802855,0.1575383293075672,99.36666666666656,0
1157,-0.0439,0.1361,10.5183,4004,1.157,0.8890236000000008,0.015516388947933,-0.0460064112594799,0.1354024745823487,84.68888888888881,0
1211,-0.0385,0.2204,10.9146,4002,1.211,1.4784120000000014,0.0258031571009944,-0.0441735687790743,0.2193333212745395,7.338888888888884,0
1265,-0.2257,0.2314,11.7988,3822,1.265,2.115547199999999,0.0369232641213469,-0.2340882680394186,0.2229105936610131,16.374074074074123,0
1318,-0.0498,0.3518,4.2683,3340,1.318,2.3417671,0.0408715462098792,-0.0641330178424608,0.349471366527243,-142.08490566037693,0
1373,0.0746,0.4878,-9.939,3104,1.373,1.7951221000000004,0.0313307911203149,0.0592827289668058,0.4898974974892689,-258.31454545454574,0
1427,0.0616,0.4678,-15.061,2992,1.427,0.9818280999999996,0.0171361330336001,0.0535750651794528,0.4687868517684955,-94.85185185185176,0
1481,-0.08,0.391,-4.6951,2978,1.481,0.7282926999999995,0.0127111055332392,-0.0849634456266605,0.3899515520000471,191.9611111111109,0
1534,-0.1325,0.3865,4.0549,2992,1.534,0.9432023999999992,0.0164619873927125,-0.1388443176110629,0.3842665161930171,165.0943396226417,0
1589,-0.2779,0.3097,2.378,2992,1.589,1.073992399999999,0.0187447035213959,-0.2836560741424213,0.3044367448290517,-30.48909090909094,0
1643,-0.0959,0.3751,1.0671,2978,1.643,1.131615799999999,0.0197504215775896,-0.103289197813155,0.3731329007406274,-24.275925925925907,0
1696,-0.1122,0.4543,0.0305,2980,1.696,1.1332322999999989,0.0197786348249481,-0.1211629026803724,0.4519921249469581,-19.55849056603776,0
1751,-0.139,0.4673,1.4939,2992,1.751,1.2153967999999988,0.0212126758782029,-0.1488806677685632,0.4642465258510683,26.60727272727276,0
1805,-0.1007,0.5022,1.0671,3026,1.805,1.2730201999999988,0.0222183939343967,-0.111832304803706,0.499838839629626,-7.903703703703698,0
1859,-0.0672,0.5167,0.9756,3042,1.859,1.325702599999999,0.0231378752722493,-0.0791362861077952,0.5150069690995115,-1.694444444444441,0
1912,-0.0576,0.5307,0.4573,3166,1.912,1.349939499999999,0.0235608889777259,-0.0700866203872213,0.5291957252687303,-9.77924528301888,0
1967,-0.1543,0.492,4.6341,3084,1.967,1.6048149999999997,0.0280093056353927,-0.1680182547301035,0.4874857496147451,75.94181818181796,0
2021,0.0791,0.5143,-1.0061,3032,2.021,1.5504855999999998,0.0270610787247597,0.0651552250107167,0.5162519701209893,-104.44814814814848,0
2075,0.0566,0.5604,-0.061,2990,2.075,1.5471916,0.027003587579199,0.0414483936497292,0.5617239096423234,17.501851851851765,0
2128,0.074,0.5958,-0.4573,2998,2.128,1.5229547,0.0265805738737224,0.0581390189068284,0.5975562688823133,-7.477358490566046,0
2183,-0.0011,0.5666,1.8902,2994,2.183,1.6269156999999994,0.0283950356173883,-0.0171860218603514,0.5663403664340161,42.68181818181841,0
2237,-0.0315,0.5649,1.0061,2982,2.237,1.6812450999999995,0.0293432625280213,-0.0480600701693351,0.5637326402252388,-16.372222222222142,0
2290,0.0021,0.5707,0.7012,2990,2.29,1.7184086999999997,0.0299918897099154,-0.0150147499234625,0.5705063166037129,-5.752830188679251,0
2344,0.0107,0.5542,0.9451,2992,2.344,1.7694440999999994,0.0308826254749877,-0.0064175326954876,0.5542661321730765,4.516666666666682,0
2399,-0.0039,0.5458,0.5183,2980,2.399,1.7979505999999994,0.0313801577582075,-0.0210225592929182,0.5454089309873608,-7.759999999999978,0
2452,0.0027,0.5526,0.6098,2978,2.452,1.8302699999999996,0.0319442377004766,-0.0149507611922684,0.552404312745449,1.7264150943396253,0
2506,0.0117,0.5598,0.4573,2992,2.506,1.8549641999999995,0.0323752327966225,-0.006426620591978,0.559885370899943,-2.824074074074084,0
2561,0.0046,0.5551,0.7622,2992,2.561,1.8968851999999996,0.0331068922723511,-0.0137767996220234,0.554948078465161,5.543636363636348,0
2615,-0.0011,0.5466,0.8232,2980,2.615,1.941338,0.0338827399940816,-0.0196161308470376,0.5462490067822475,1.1296296296296249,0
2668,-0.0033,0.545,0.6098,2990,2.668,1.9736574,0.0344468199363507,-0.0220678466926275,0.5445630359676928,-4.026415094339628,0
2722,-0.0189,0.5437,0.5488,2990,2.722,2.0032925999999995,0.0349640517508377,-0.0378945306375496,0.5427070153846915,-1.1296296296296342,0
2777,-0.0161,0.548,0.4573,2980,2.777,2.0284441,0.0354030282376531,-0.0354867183612253,0.5470867415866986,-1.6636363636363585,0
2831,-0.0215,0.5366,0.7012,2980,2.831,2.0663089,0.0360638936682622,-0.040833710774933,0.5354758800024041,4.516666666666683,0
2885,-0.0028,0.5384,0.5183,2990,2.885,2.0942970999999995,0.0365523799099689,-0.0224735490508478,0.5379380443815618,-3.3870370370370493,0
2938,0.0054,0.5399,0.5793,2992,2.938,2.125,0.0370882466048794,-0.0146230675685065,0.5397289466898055,1.150943396226408,0
2993,0.011,0.5397,0.4878,2980,2.993,2.1518289999999998,0.037556500989897,-0.0092722357775393,0.5397324482034462,-1.663636363636373,0
3047,0.0122,0.5356,0.4268,2990,3.047,2.1748761999999995,0.0379587505132626,-0.0081346130519138,0.5356771677703798,-1.129629629629624,0
3101,0.0126,0.5276,0.7012,2992,3.101,2.2127409999999994,0.0386196159438718,-0.0077800398967611,0.5276930840736922,5.081481481481498,0
3154,-0.011,0.5308,0.7622,2980,3.154,2.253137599999999,0.0393246696204829,-0.0318596508747399,0.5299571705771513,1.1509433962264155,0
3209,-0.0203,0.5333,0.6402,2980,3.209,2.288348599999999,0.0399392175034026,-0.0415777339756837,0.5320641615796419,-2.218181818181812,0
3263,-0.078,0.532,0.7622,2990,3.263,2.329507399999999,0.0406575740795725,-0.099559411132048,0.5283899352325324,2.259259259259266,0
3316,0.0583,0.5089,0.5183,2992,3.316,2.3569772999999987,0.0411370142797661,0.0373219551377898,0.5108670782744693,-4.601886792452836,0
3371,-0.0812,0.5087,2.3171,2978,3.371,2.4844177999999992,0.0433612706051539,-0.1031746426520246,0.5047020141763128,32.70545454545445,0
3425,-0.29,0.9279,-2.1646,2992,3.425,2.3675294,0.0413211831677658,-0.328083472101344,0.9151282125111904,-82.99444444444471,0
3479,-0.4997,1.3289,-1.5854,2990,3.479,2.281917799999999,0.0398269788698654,-0.5522158247932591,1.3079499160319177,10.725925925925877,0
3532,-0.8006,2.2708,-1.25,2980,3.532,2.2156677999999994,0.0386706982404192,-0.8877929936411428,2.2381502631507333,6.328301886792459,0
3587,-1.0551,2.9529,-3.872,2978,3.587,2.0027077999999987,0.034953845065372,-1.157649712994256,2.914224006833434,-47.67272727272713,0
3641,-1.1841,3.2937,-6.25,2992,3.641,1.6652077999999997,0.0290633588398912,-1.2793124523955228,3.257899959965891,-44.03703703703718,0
3695,-1.6531,4.0446,1.4634,2992,3.695,1.7442313999999994,0.0304425808466702,-1.7754430985448877,3.992409119044456,142.8407407407412,1
3748,-1.5389,4.1383,0.7622,2980,3.748,1.7846279999999997,0.0311476345232813,-1.667030973737294,4.0883673798474245,-13.230188679245188,0
3803,-1.7827,4.0007,5.2134,3044,3.803,2.0713649999999983,0.0361521392605723,-1.9261375128463023,3.9336514921388575,80.93090909090951,0
3857,-1.6067,4.4398,3.3232,3308,3.857,2.250817799999999,0.0392841814724952,-1.779829443764298,4.373272925522676,-35.00370370370353,0
3910,-1.8016,4.2888,27.6524,3396,3.91,3.7163949999999977,0.0648633290546546,-2.0758022568339287,4.163005283508918,459.0415094339628,1
3964,-2.283,3.7988,38.7195,3538,3.964,5.807247999999991,0.1013555980798555,-2.6556542070699907,3.5483053944765603,204.94629629629688,1
4019,-2.7338,3.3756,63.6585,3638,4.019,9.3084655,0.1624633712833002,-3.243802897485528,2.888958387077337,453.43636363636233,1
4072,-3.4541,3.3958,67.622,3698,4.072,12.892431499999995,0.2250153782628312,-4.12469996350475,2.539510712925605,74.78301886792468,0
