t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1096,0.1642,0.2588,0.4268,2976,1.096,0.0230472,0.0004022495233656,0.1640958845419964,0.2588660284324303,-2.259259259259256,0
1149,0.3148,0.3871,-3.1402,2976,1.149,-0.1433833999999998,-0.002502512422704,0.315767735819958,0.386310997792112,-67.30188679245292,0
1204,0.3265,0.2685,4.4512,2992,1.204,0.1014325999999999,0.0017703328388583,0.326024154242897,0.269077592620054,138.0254545454547,0
1258,0.3326,0.3556,0.8841,2990,1.258,0.1491739999999999,0.00260357745837,0.3316730416186455,0.3564647436471611,-66.05740740740735,0
1312,0.3087,0.397,0.6098,2584,1.312,0.1821032,0.0031783004184177,0.3074366576785755,0.3979791345226862,-5.079629629629625,0
1366,0.4682,0.4938,-5.9756,2130,1.366,-0.1405792000000003,-0.0024535698998196,0.469410162318396,0.4926497533869444,-121.95185185185174,0
1420,0.4028,0.4089,-5.5183,1968,1.42,-0.4385673999999994,-0.0076544451219109,0.405918071971511,0.4058048408372321,8.468518518518547,0
1474,0.4041,0.4239,-9.2073,1968,1.474,-0.9357615999999996,-0.0163321209337301,0.4109689850381136,0.4172439494309566,-68.31481481481475,0
1527,0.4521,0.5081,-10.4268,2146,1.527,-1.4883819999999992,-0.0259771664274182,0.4651449808950843,0.4961856172322124,-23.00943396226418,0
1582,0.2166,0.5861,-2.439,2578,1.582,-1.6225269999999996,-0.028318438352506,0.2331083748229583,0.5797320549938558,145.23272727272686,0
1636,0.1393,0.669,5.3049,2824,1.636,-1.3360624000000003,-0.0233186878920974,0.1548609171889876,0.6655701212700174,143.40555555555602,0
1690,0.0908,0.5951,14.878,3072,1.69,-0.5326503999999999,-0.0092965032420648,0.0963283457253501,0.5942301740990754,177.27962962962948,0
1743,0.2561,0.5967,6.8293,3450,1.743,-0.1706974999999987,-0.0029792333999229,0.2578765693905592,0.5959343713525476,-151.8622641509429,0
1798,0.3274,0.6363,-0.6098,3564,1.798,-0.2042364999999987,-0.0035645993777493,0.3296660697503726,0.6351289101082885,-135.25636363636377,0
1852,0.2318,0.5957,14.2073,3536,1.852,0.562957700000002,0.0098254654144545,0.2259358755577806,0.5979487520983208,274.3907407407405,0
1906,0.342,0.7108,7.4085,3302,1.906,0.9630167000000008,0.0168078121666904,0.3300052628145244,0.7164476020719985,-125.90370370370412,0
1959,0.3205,0.6955,1.311,3060,1.959,1.032499700000001,0.0180205192908537,0.3079153691277568,0.701162338873757,-115.04716981132042,0
2014,0.152,0.712,-8.1402,2992,2.014,0.5847887000000032,0.0102064882434574,0.1447251895066395,0.7135142742246068,-171.84000000000088,0
2068,0.022,0.6137,-0.9451,2978,2.068,0.5337533000000029,0.0093157524783851,0.0162820507859592,0.6138783143443035,133.24259259259193,0
2121,0.1474,0.6523,-2.5,2992,2.121,0.401253300000003,0.0070031912194926,0.1428282411295955,0.6533162660885049,-29.33773584905664,0
2176,0.1543,0.6593,1.7378,2990,2.176,0.4968323000000033,0.0086713594652562,0.1485772432874312,0.6606131869536874,77.05090909090887,0
2230,0.1675,0.6615,0.8841,2820,2.23,0.5445737000000032,0.0095046040847678,0.1612052333520223,0.6630621183116406,-15.80925925925931,0
2284,0.3432,0.7222,-4.0854,2518,2.284,0.3239621000000038,0.0056542052966751,0.33911106864898,0.72412896856827,-92.02777777777808,0
2337,0.2516,0.6366,-2.3171,2442,2.337,0.201155800000003,0.0035108310194832,0.2493634589634337,0.637479399928964,33.364150943395984,0
2392,0.2406,0.6817,-9.0549,2426,2.392,-0.2968636999999944,-0.0051812489946525,0.2441288121491464,0.6804442468554251,-122.50545454545518,0
2446,0.1063,0.6933,1.0671,2430,2.446,-0.2392402999999942,-0.0041755309384588,0.1091939605155093,0.6928500984967364,187.44444444444352,0
2499,0.2181,0.6863,-1.5244,2450,2.499,-0.3200334999999941,-0.0055856382916811,0.2219300013453907,0.6850710725923514,-48.8962264150944,0
2553,0.2109,0.6865,1.0671,2470,2.553,-0.2624100999999942,-0.0045799202354874,0.2140418923695519,0.6855268983131596,47.9907407407409,0
2608,0.2214,0.6881,0.7622,2478,2.608,-0.2204890999999941,-0.0038482607597589,0.224046342326519,0.6872429021023849,-5.543636363636346,0
2662,0.2307,0.6898,0.3963,2512,2.662,-0.1990888999999942,-0.0034747568091736,0.2330954896966733,0.6889942109213023,-6.7759259259259474,0
2715,0.2267,0.7127,1.0366,2514,2.715,-0.1441490999999942,-0.0025158764087864,0.2284923457613211,0.7121273958558882,12.081132075471713,0
2769,0.2642,0.7119,0.5183,2514,2.769,-0.1161608999999941,-0.0020273901670797,0.2656427550993271,0.7113629008201362,-9.5981481481481,0
2824,0.2535,0.7161,0.9451,2500,2.824,-0.0641803999999944,-0.0011201592952468,0.2543019868631629,0.7158155904123965,7.7600000000000415,0
2878,0.2608,0.7088,0.5793,2490,2.878,-0.0328981999999942,-0.0005741819079794,0.2612069371231083,0.7086501365263148,-6.774074074074041,0
2931,0.2709,0.7007,1.0061,2486,2.931,0.0204251000000056,0.0003564852450491,0.2706501935808645,0.7007965273277548,8.052830188679254,0
2985,0.2765,0.7248,0.8537,2472,2.985,0.0665249000000055,0.00116107853956,0.2756582640883389,0.7251205495914481,-2.822222222222231,0
3040,0.3318,0.7182,0.3354,2482,3.04,0.0849719000000056,0.0014830394266754,0.330734516592821,0.7186912824948644,-9.423636363636335,0
3094,0.3191,0.723,0.4573,2482,3.094,0.1096661000000055,0.0019140345228214,0.3177155693692217,0.723609443678281,2.257407407407414,0
3147,0.3424,0.7225,0.0915,2484,3.147,0.1145156000000055,0.0019986742648969,0.3409552749128208,0.7231829025282074,-6.901886792452839,0
3202,0.3462,0.7317,0.3049,2474,3.202,0.1312851000000055,0.0022913572538101,0.3445225065348291,0.7324913463590943,3.879999999999989,0
3256,0.3603,0.7319,1.7073,2488,3.256,0.2234793000000052,0.0039004495950522,0.3574425274699886,0.7332997610499177,25.970370370370457,0
3310,0.3366,0.7234,0.4573,2486,3.31,0.2481735000000053,0.0043314446911982,0.3334634851672202,0.7248511737316365,-23.14814814814803,0
3363,0.3339,0.7281,0.5793,2476,3.363,0.2788764000000053,0.0048673113861088,0.3303521694147224,0.7297165642651854,2.301886792452834,0
3418,0.2513,0.729,1.8902,2490,3.418,0.3828374000000056,0.0066817731297746,0.2464234138729846,0.7306628436530652,23.83454545454539,0
3472,0.1551,1.7981,-12.3171,2490,3.472,-0.2822859999999922,-0.0049268201322845,0.1639569970298329,1.797314030191986,-263.098148148149,0
3526,-0.7584,3.0928,-11.372,2492,3.526,-0.8963739999999902,-0.0156446776292714,-0.7099233052330127,3.1042859566552554,17.50185185185191,0
3579,-0.6728,3.5593,-19.9085,2482,3.579,-1.9515244999999977,-0.034060527958336,-0.5512015755169705,3.5801470854069124,-161.0660377358479,1
3634,-0.6541,3.9373,-21.6159,2496,3.634,-3.1403989999999915,-0.0548103023763372,-0.4374211648763429,3.967220793517576,-31.04363636363652,0
3688,-0.5185,4.1659,-46.4329,2498,3.688,-5.647775600000004,-0.0985722796337983,-0.1060054556488563,4.196704409816431,-459.5740740740717,1
3741,-0.5168,4.357,-42.622,2488,3.741,-7.906741600000001,-0.1379986740244045,0.0874667464468545,4.386670811477196,71.90377358490568,0
3795,-0.6035,4.0506,-51.5854,2502,3.795,-10.692353199999992,-0.1866167681261516,0.1585082127925996,4.092242387307636,-165.98888888888942,1
3850,-0.118,4.6612,-52.6524,2502,3.85,-13.5882352,-0.2371594437753902,0.9804170325939784,4.558452794775834,-19.399999999999945,0
3904,0.3572,4.9567,-65.3963,2504,3.904,-17.11963539999999,-0.2987940044709762,1.8004664245351272,4.631931280159679,-235.99814814814889,1
3957,0.8106,5.0361,-74.6037,2492,3.957,-21.073631499999983,-0.3678042550269911,2.5672037802331262,4.407815822009439,-173.72452830188712,1
4012,1.1498,4.8261,-79.9085,2506,4.012,-25.46859899999996,-0.4445109084201346,3.1133656912703107,3.8626720443782103,-96.4509090909096,0
4066,1.0563,4.4101,-65.7012,2506,4.066,-29.01646379999998,-0.5064328305957451,3.062880770005386,3.344175995477991,263.0981481481469,1
4119,1.5523,3.7541,-69.6646,2494,4.119,-32.708687599999976,-0.5708742926262416,3.334745186648312,2.319994965538917,-74.78113207547166,0
4173,1.3989,3.5492,-60.5488,2506,4.173,-35.978322799999994,-0.6279401922053452,3.217125803227514,2.050327636307846,168.81111111111014,0
4228,1.4754,3.2272,-75.4878,2506,4.228,-40.13015179999997,-0.7004032782351285,3.2080793262788942,1.5165263058390888,-271.6181818181831,0
4282,1.9258,2.7771,-77.4085,2506,4.282,-44.31021079999999,-0.7733590707127505,3.3179646118195176,0.6419508429103857,-35.56851851851854,0
4335,2.3183,2.5138,-88.9329,2494,4.335,-49.02365449999999,-0.8556241823851343,3.4180888309900457,-0.1018531956351953,-217.44150943396247,0
4389,2.3378,3.0635,-96.25,2508,4.389,-54.22115450000001,-0.94633767025754,3.852169368882144,-0.1055094471890958,-135.50185185185111,0
4444,2.3716,3.4746,-108.2317,2508,4.444,-60.17389799999998,-1.0502326438592304,4.193911741571854,-0.3292962555294834,-217.8490909090921,0
4497,3.3415,3.5152,-97.5305,2446,4.497,-65.34301449999998,-1.140450746203396,4.588713142295161,-1.5703391314387058,201.9094339622644,0
4551,3.3119,3.675,-105.3964,2422,4.551,-71.0344201,-1.2397845129898395,4.551866674780097,-1.9377348593206407,-145.664814814814,0
4605,3.16,3.3633,-119.0244,2402,4.605,-77.46173770000004,-1.3519623671812204,3.969098764116664,-2.354493977628223,-252.3703703703691,0
4660,3.3411,3.8408,-127.2561,2386,4.66,-84.46082320000001,-1.4741194537848132,4.145369290360789,-2.954760108119386,-149.66727272727357,1
4713,3.0511,3.971,-118.6281,2346,4.713,-90.7481125,-1.5838533530952228,3.930824344007084,-3.1026878970597878,162.79245283018886,1
4767,3.7146,3.918,-135.8842,2356,4.767,-98.08585930000004,-1.7119211944329011,3.356564743603728,-4.228764628351457,-319.5574074074056,1
4822,3.9093,3.8847,-147.7439,2352,4.822,-106.2117738,-1.8537451571934491,2.6387987520671574,-4.838415208111931,-215.63090909091028,1
4875,4.0003,3.952,-138.2622,2346,4.875,-113.5396704,-1.981641080109147,2.025473934113802,-5.245775389036931,178.9,1
