t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1094,-0.1791,0.1454,3.0488,4004,1.094,0.1646352000000001,0.0028734263046793,-0.1795170562336563,0.1448847698041525,42.90925925925922,0
1147,-0.1591,0.2312,11.372,4004,1.147,0.7673511999999993,0.0133928049591295,-0.1621820554919952,0.2290485338883255,157.04150943396246,0
1202,-0.2168,0.2855,12.1037,4002,1.202,1.433054699999999,0.0250115228761795,-0.223872236353023,0.2799887708289319,13.30363636363638,0
1256,-0.2453,0.2773,13.3232,4004,1.256,2.1525075,0.0375683430488718,-0.2555421656966521,0.2678909881856139,22.583333333333314,0
1309,-0.213,0.3966,8.5671,4002,1.309,2.606563799999999,0.0454931204732949,-0.2308159717220838,0.3865029717841639,-89.73773584905672,0
1363,-0.1522,0.5251,-0.2134,4002,1.363,2.5950401999999992,0.0452919957116121,-0.1758186143903241,0.5176704210536532,-162.6018518518517,0
1418,-0.2261,0.4713,0.9451,4002,1.418,2.6470206999999992,0.046199226583445,-0.2476247033509568,0.4603551957894585,21.063636363636387,0
1472,-0.1857,0.5269,0.3049,3870,1.472,2.663485299999999,0.0464865880634689,-0.2099843493623604,0.5177013357360266,-11.855555555555547,0
1525,-0.1581,0.5805,-0.2134,3062,1.525,2.652175099999999,0.0462891878344098,-0.18479192926221,0.5725624881875779,-9.77924528301888,0
1580,-0.0657,0.6899,-6.0976,2650,1.58,2.3168070999999983,0.0404359120285814,-0.0935354296758568,0.6866801463529819,-106.98545454545425,0
1634,0.1155,0.7444,-15.5488,2246,1.634,1.477171900000001,0.0257815132729404,0.0962719840175416,0.7471300523291283,-175.02222222222278,0
1688,0.0273,0.6171,-15.2439,2124,1.688,0.6540013000000002,0.0114144759973231,0.0202545013762978,0.6173714078040848,5.64629629629629,0
1741,0.0731,0.5885,-8.2317,2052,1.741,0.2177211999999989,0.003799951791393,0.0708632059846115,0.5887735269503739,132.3056603773581,0
1796,-0.112,0.5867,-7.7439,1988,1.796,-0.2081933000000005,-0.0036336585655923,-0.1098673978171444,0.5871030956287739,8.86909090909092,0
1850,-0.1097,0.6728,-10.5183,1984,1.85,-0.7761815000000011,-0.0135469227680683,-0.1005758432663316,0.6742243170868774,-51.37777777777773,0
1903,-0.1519,0.749,-8.5366,1980,1.903,-1.2286213000000006,-0.021443486945133,-0.1358051369041429,0.7520848188804552,37.39056603773589,0
1957,-0.2456,0.7538,0.5488,1980,1.957,-1.1989861000000006,-0.0209262551306459,-0.2297731669743222,0.7587740716040514,168.248148148148,0
2012,-0.0241,0.7491,0.2134,1978,2.012,-1.1872491000000007,-0.0207214058363394,-0.008573531886939,0.7494385328704307,-6.098181818181824,0
2066,-0.0183,0.7511,-0.2134,1976,2.066,-1.1987727000000006,-0.0209225305980222,-0.002582228495252,0.7513184625017532,-7.903703703703729,0
2119,0.0601,0.744,0.9146,1974,2.119,-1.1502989,-0.020076503187069,0.0750238032382486,0.7426435477048653,21.283018867924373,0
2173,0.0744,0.7528,0.7012,1986,2.173,-1.1124341000000002,-0.0194156377564598,0.0890011510915063,0.751213681387917,-3.9518518518518633,0
2228,0.0882,0.7507,0.4573,1972,2.228,-1.0872826000000002,-0.0189766612696445,0.1024290440774453,0.7488911943195626,-4.434545454545443,0
2282,0.1113,0.7552,0.3659,1972,2.282,-1.0675240000000004,-0.0186318086440599,0.1253506097847627,0.7529953217826708,-1.6925925925925978,0
2335,0.1226,0.7588,0.4878,1968,2.335,-1.0416706000000004,-0.0181805816912248,0.1363744042761432,0.7564457824975477,2.300000000000003,0
2390,0.1301,0.7632,0.3659,1968,2.39,-1.0215461000000003,-0.0178293429059072,0.143685955685256,0.7607592234990087,-2.21636363636363,0
