t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1101,-0.0342,0.164,0.0,2038,1.101,0.0,0.0,-0.0342,0.164,-13.549999999999988,0
1156,0.0033,0.1441,-9.2988,1976,1.156,-0.5114339999999994,-0.0089262072066446,0.0045861179110665,0.1440648032050361,-169.0690909090911,0
1209,-0.0132,0.2364,-8.5061,1968,1.209,-0.9622573000000008,-0.0167945581363508,-0.0092280915590971,0.2365883393706818,14.95660377358486,0
1263,0.0962,0.2844,-12.0122,1968,1.263,-1.6109160999999983,-0.0281157899183862,0.1041570567754271,0.2815832159839794,-64.92777777777799,0
1317,-0.115,0.4239,-6.189,1968,1.317,-1.9451220999999987,-0.0339487849983063,-0.1005456106423897,0.4275591072361211,107.83703703703694,0
1372,-0.1471,0.4856,1.6768,1968,1.372,-1.8528980999999984,-0.0323391725489471,-0.1313219214044821,0.4901023596746245,143.01454545454504,0
1425,0.0638,0.4833,-0.0305,1968,1.425,-1.8545145999999983,-0.0323673857963056,0.0794070092359872,0.4809821793831824,-32.21320754716985,0
1479,-0.0854,0.5092,0.5183,1980,1.479,-1.8265263999999983,-0.0318788995545989,-0.0691266228571965,0.5116632779595961,10.162962962962952,0
1533,0.0274,0.5625,1.311,1968,1.533,-1.7557323999999983,-0.030643311163942,0.0446213015865332,0.5613964280655191,14.679629629629677,0
1588,-0.0178,0.6205,0.6402,1968,1.588,-1.7205213999999984,-0.0300287632810223,0.0008380722169126,0.6207546919959279,-12.1963636363636,0
1641,0.0566,0.6463,0.7012,1966,1.641,-1.6833577999999985,-0.0293801360991281,0.0755612237199143,0.6443584029637147,1.1509433962264175,0
1695,0.0362,0.6717,0.6707,1968,1.695,-1.6471399999999985,-0.0287480162412993,0.0554924251402413,0.6703819215581925,-0.5648148148148159,0
1750,0.084,0.6757,0.2439,1968,1.75,-1.6337254999999986,-0.0285138890487905,0.1032300787009164,0.6730304902836146,-7.760000000000008,0
1804,0.0557,0.5933,0.5793,1968,1.804,-1.602443299999999,-0.0279679116615232,0.0722694158770481,0.591510364684162,6.211111111111106,0
1857,-0.0646,1.6626,-29.3293,1980,1.857,-3.1568961999999967,-0.0550982328336973,0.0270580109945306,1.6636345103540682,-564.3132075471705,0
1911,0.1581,2.3155,-49.5122,1968,1.911,-5.830554999999999,-0.1017623819686179,0.3925064210152849,2.287460288062237,-373.7574074074071,0
1966,0.2299,2.574,-69.1768,1968,1.966,-9.635278999999992,-0.1681673428982666,0.6574822174157613,2.499209303716288,-357.53818181818224,0
2020,0.2495,3.2075,-92.0122,1968,2.02,-14.603937799999995,-0.2548867983664571,1.0501649051411257,3.040963691333708,-422.8777777777775,1
2073,0.5511,3.2354,-106.8902,1968,2.073,-20.26911839999999,-0.3537628525565648,1.6378134903211157,2.8441327924205937,-280.71698113207555,1
2127,1.1476,3.4153,-128.75,1968,2.127,-27.22161839999997,-0.4751068688014702,2.5827688041211445,2.512083827116171,-404.81111111111255,1
2182,0.5839,4.2219,-128.75,1966,2.182,-34.30286839999999,-0.598697996458319,2.861667548728429,3.158518269783257,0.0,0
