t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1202,0.1118,0.227,0.2134,2820,1.202,0.0345707999999999,0.0006033742850484,0.1116630136946217,0.2270674159201066,-2.070370370370371,0
1255,0.0631,0.3109,1.7378,2970,1.255,0.1266741999999998,0.0022108818673297,0.0624124831711247,0.3110387466930994,28.76226415094343,0
1309,0.1261,0.3698,0.7317,2948,1.309,0.1661859999999999,0.0029004928707192,0.1250268688099679,0.3701641961016422,-18.631481481481465,0
1363,0.3102,0.5118,-0.061,2168,1.363,0.1628919999999999,0.0028430017251586,0.3087437000576359,0.5126798295961336,-14.679629629629616,0
1418,0.2596,0.5095,1.2195,1968,1.418,0.2299644999999998,0.0040136376877024,0.2575529661058458,0.5105378337107652,23.28181818181821,0
1471,0.1742,0.5853,-9.4512,1968,1.471,-0.2709491000000016,-0.0047289539003153,0.1769658985874957,0.5844696747797273,-201.3339622641504,0
1525,0.1738,0.5779,-9.0549,1968,1.525,-0.7599137,-0.0132629960960124,0.1814491746339007,0.5755441312572618,7.338888888888914,0
1580,0.163,0.617,-10.061,1968,1.58,-1.3132687000000016,-0.0229208627783856,0.1770981186137212,0.6131021581950925,-18.29272727272722,0
1633,-0.0434,0.6731,-5.3049,1968,1.633,-1.5944284000000013,-0.0278280252673051,-0.0246545702755356,0.6740469732626418,89.73773584905672,0
1687,-0.0558,0.6735,2.2561,1966,1.687,-1.472599000000001,-0.0257017011115759,-0.0384733809188032,0.6747115598244013,140.0185185185184,0
1741,0.0411,0.6787,-0.2134,1968,1.741,-1.4841226000000012,-0.0259028258732588,0.0586644946733332,0.6774078365834886,-45.73148148148144,0
1795,-0.0035,0.7067,1.0061,1968,1.795,-1.429793200000001,-0.0249545989626258,0.0141346745120964,0.7065673010948335,22.583333333333407,0
1849,-0.0043,0.7286,0.7927,1968,1.849,-1.386987400000001,-0.0242074968136756,0.0133371194612407,0.7284906116378417,-3.951851851851849,0
1903,-0.012,0.7414,0.5488,1968,1.903,-1.3573522000000011,-0.0236902649991886,0.0055656868311073,0.7414762188567466,-4.516666666666663,0
1957,-0.0307,0.7468,0.4878,1968,1.957,-1.3310110000000013,-0.0232305243302622,-0.0133447214006268,0.7473116139942826,-1.1296296296296275,0
2012,-0.0337,0.7435,0.5183,1968,2.012,-1.3025045000000013,-0.0227329920470425,-0.0167907686496363,0.7440739278379229,0.5545454545454547,0
2065,-0.0308,0.7418,0.5183,1968,2.065,-1.2750346000000012,-0.0222535518468489,-0.0142860516150622,0.7423016830974128,0.0,0
2119,-0.0337,0.7448,0.5488,1966,2.119,-1.245399400000001,-0.0217363200323618,-0.017504102856999,0.7453565162948343,0.5648148148148114,0
2173,-0.0303,0.7438,0.4878,1968,2.173,-1.2190582000000012,-0.0212765793634355,-0.014468816221357,0.7442762816032449,-1.1296296296296322,0
2228,-0.0152,0.7425,0.5793,1968,2.228,-1.1871967000000012,-0.0207204912838113,0.0001871267660751,0.7426555426195737,1.6636363636363594,0
2281,-0.0006,0.7482,0.4573,1968,2.281,-1.1629598000000012,-0.0202974775783347,0.0145856535576945,0.7480580583820315,-2.301886792452834,0
2335,0.0119,0.7537,0.5793,1968,2.335,-1.1316776000000013,-0.0197515001910674,0.026783416625909,0.7533179598242983,2.2592592592592675,0
2390,0.0258,0.7552,0.5793,1968,2.39,-1.0998161000000013,-0.0191954121114432,0.0402907319735987,0.7545656611038112,0.0,0
2444,0.2534,1.026,-13.872,1968,2.444,-1.8489040999999988,-0.0322694640986224,0.2863708008064852,1.017290186940507,-267.6166666666675,0
2497,-0.0027,2.5691,-50.7622,1968,2.497,-4.539300699999996,-0.0792257429530833,0.200634466160945,2.5612551436723976,-696.0415094339631,1
2551,0.0194,3.3673,-73.3232,1968,2.551,-8.498753500000015,-0.1483312308903921,0.5168331473836655,3.327456858888706,-417.7962962962942,1
2606,0.1639,4.1706,-89.7866,1968,2.606,-13.437016499999991,-0.2345201795698045,1.1285621007715847,4.018347316335664,-299.33454545454714,1
2660,0.0818,4.0111,-113.6281,1968,2.66,-19.572933900000024,-0.3416121408302149,1.420817871361027,3.751918312866249,-441.50925925925696,1
2713,0.0142,4.8997,-128.0183,1968,2.713,-26.357903800000017,-0.4600322052339252,2.188077674491486,4.384013893727063,-271.5132075471703,1
2767,0.1416,4.9727,-137.0732,1968,2.767,-33.75985659999999,-0.5892206526711381,2.881117902985305,4.055484617046099,-167.68333333333393,1
2822,1.037,5.0422,-155.4878,1968,2.822,-42.31168560000002,-0.7384782257886727,4.161079326260607,3.0306053323662216,-334.8109090909077,1
2875,1.2759,4.6696,-167.378,1968,2.875,-51.182719600000006,-0.8933069771450352,4.438097582170081,1.932970465665754,-224.3433962264152,1
2929,0.9824,4.441,-182.561,1968,2.929,-61.04101359999997,-1.0653666660746364,4.361388113463574,1.290691475039115,-281.166666666668,1
2983,1.055,3.7899,-196.7073,1968,2.983,-71.66320780000002,-1.2507589286508825,3.929367896653461,0.1908793932019827,-261.9685185185172,1
3038,0.2924,3.1937,-204.0854,1968,3.038,-82.88790479999997,-1.4466668488396115,3.2053294317273258,0.1052648284213692,-134.14727272727322,1
3091,-0.2564,2.6282,-214.6342,1980,3.091,-94.26351740000004,-1.6452087431409657,2.639988653042736,0.0603001808090347,-199.03396226414952,1
3145,0.4303,3.1695,-221.7988,1968,3.145,-106.24065260000002,-1.8542491873374745,2.9226796401129884,-1.2995507151585173,-132.67777777777837,1
3200,0.9045,3.0254,-240.6402,1968,3.2,-119.47586360000004,-2.0852471964836465,2.1887360327600405,-2.2760931415251524,-342.57090909090795,1
3253,0.2567,2.8752,-258.6281,1968,3.253,-133.18315290000004,-2.324484526292035,1.9208410217944396,-2.154771379750458,-339.3943396226424,1
3307,0.6215,3.4441,-270.061,1968,3.307,-147.7664469,-2.5790110223783684,1.3112705420910322,-3.2447891496126973,-211.72037037037032,1
3361,1.0579,3.5722,-280.1829,1966,3.361,-162.89632350000008,-2.8430771844688145,0.0394764639439244,-3.725346542107793,-187.4425925925924,1
3416,1.9362,3.6541,-296.5854,1968,3.416,-179.2085205,-3.1277787303527544,-1.8855394142364956,-3.6804970272180215,-298.2272727272738,1
3469,2.4539,3.7023,-299.3598,1980,3.469,-195.0745899,-3.404693880732676,-3.332337064214863,-2.9366954541558896,-52.34716981132109,1
3523,2.4774,3.0868,-310.1829,1966,3.523,-211.82446650000009,-3.6970343767054303,-3.732693767048914,-1.3163746584594327,-200.42777777777695,1
3577,1.4586,3.6369,-311.4329,1968,3.577,-228.6418431,-3.990552969923279,-3.693624883796277,-1.3083160122084183,-23.148148148148223,1
3631,1.593,3.0699,-314.6647,1968,3.631,-245.6337369,-4.287117462882489,-3.45367505111309,0.1845634073130353,-59.84814814814768,1
3685,1.5134,3.4582,-310.7622,1968,3.685,-262.41489570000005,-4.580003936242511,-3.627707190094915,1.043679712811194,72.2685185185177,1
3739,2.0319,3.6031,-304.2683,1968,3.739,-278.8453839,-4.866770053042587,-3.247805599138757,2.5617779002487597,120.25740740740773,1
3793,1.3492,3.8727,-303.1708,1968,3.793,-295.2166071000001,-5.15250180046147,-2.928830402046072,2.8705571595163626,20.324074074074435,1
3847,1.1991,4.1071,-284.6951,1968,3.847,-310.59014250000007,-5.420820610863373,-2.338676268815065,3.5828347058832133,342.14259259259296,1
3901,0.3602,4.41,-277.3171,1968,3.901,-325.56526590000004,-5.682185820085821,-2.1966274663962877,3.840920698722304,136.62962962963087,1
3955,0.2494,4.2783,-264.8781,1968,3.955,-339.8686833000001,-5.931827548002868,-1.2383118340452477,4.102759443553021,230.35185185185009,1
4008,-0.0916,4.4699,-257.9269,1968,4.008,-353.5388090000001,-6.170416250629363,-0.5940169127510111,4.431200794069905,131.15471698113276,1
4063,-0.3668,4.31,-251.5854,1968,4.063,-367.376006,-6.411920897526444,0.1895543539569224,4.321424694113733,115.30000000000052,1
4117,-0.3471,3.8124,-248.3232,1968,4.117,-380.7854588000001,-6.645959999777217,1.0283959801699734,3.687448152580621,60.411111111110415,1
4171,-0.6967,3.3204,-236.6159,1968,4.171,-393.5627174000001,-6.868965231725979,1.2551343201462974,3.1519969683346605,216.80185185185084,1
4225,-0.4362,3.6107,-239.8476,1968,4.225,-406.5144878,-7.09501626916832,2.31955737666226,2.80126373381224,-59.84629629629679,1
4279,-0.7727,3.5776,-232.9268,1968,4.279,-419.09253500000005,-7.314544606279575,2.672673901063284,2.500620176791182,128.16296296296258,1
4333,-0.2882,3.9596,-240.9146,1968,4.333,-432.10192340000015,-7.541601267530333,3.679403083332081,1.491135255557449,-147.92222222222188,1
4386,0.1333,3.5081,-232.1342,1968,4.386,-444.4050360000001,-7.756331090643933,3.504383457491485,0.2093587420195915,165.66792452830236,1
4441,0.8426,3.6354,-234.7561,1968,4.441,-457.31662150000005,-7.98168076927169,3.4984918072470728,-1.2987159021992116,-47.67090909090953,1
4495,1.7252,3.8052,-245.122,1968,4.495,-470.5532095000001,-8.212702811601662,2.9573076964987464,-2.9513036557137395,-191.96111111111037,1
4549,1.3998,3.8266,-244.6646,1968,4.549,-483.76509790000017,-8.44329376458771,2.403147424426777,-3.2904695799339865,8.470370370370455,1
4602,2.1182,3.6186,-263.5061,1968,4.602,-497.7309212000001,-8.687043363924449,0.8664626133264388,-4.102472393533869,-355.50000000000034,1
4657,2.3075,3.7424,-266.5244,1968,4.657,-512.3897632000001,-8.942888421354077,-0.3102921181464786,-4.385639384561409,-54.8781818181823,1
4711,2.2717,3.8937,-274.4512,1968,4.711,-527.2101280000002,-9.20155258346075,-1.3533635205207948,-4.299991600145698,-146.79259259259106,1
4764,3.4396,4.1516,-277.2561,1968,4.764,-541.9047013000002,-9.4580212697214,-3.575687096557866,-4.034983582061962,-52.92264150943463,1
