t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
10086,-4.1106,1.2195,323.6585,4002,10.086,17.477559000000088,0.3050409497615691,-4.287087892454064,-0.071344322645638,-12.987037037037034,1
10139,-4.3367,1.2878,323.2622,4002,10.139,34.61045559999978,0.6040664058353057,-4.300708651963123,-1.4033177904272214,-7.477358490566107,1
10193,-4.2704,1.4397,322.6524,4002,10.193,52.033685199999866,0.9081591286862418,-3.762161893029189,-2.480965566193741,-11.292592592592666,1
10248,-4.1796,0.8094,321.7683,4002,10.248,69.73094169999978,1.217034523181208,-2.207213942172172,-3.640383377266848,-16.074545454545344,1
10302,-3.7895,1.3437,328.1098,4014,10.302,87.44887089999986,1.5262707243564544,-1.5110422817634477,-3.725934938068983,117.43518518518454,1
10355,-3.791,0.781,326.6464,4002,10.355,104.76113010000012,1.8284266483551388,0.2106838898154454,-3.8648744220960447,-27.61132075471615,1
10409,-4.1653,1.0064,322.4695,4004,10.409,122.17448310000022,2.1323469920171725,1.3661720613677562,-4.061543911954932,-77.35000000000046,1
10464,-4.6701,1.2754,321.25,4002,10.464,139.84323310000013,2.440724854228919,2.746795877379678,-3.986425915279249,-22.172727272727062,1
10517,-4.1192,1.6026,320.061,4002,10.517,156.80646609999982,2.736789121861869,3.155120333051236,-3.095375758121566,-22.43396226415175,1
10571,-3.9303,1.6163,315.5793,4002,10.571,173.84774829999992,3.0342156050133733,3.734443706496998,-2.028204620595506,-82.99444444444383,1
10626,-3.6863,1.6057,315.122,4004,10.626,191.17945829999985,3.336711009514198,3.927668824813262,-0.860521808317497,-8.314545454545046,1
10680,-3.165,1.6949,309.9695,4014,10.68,207.9178112999999,3.62885038072527,3.590217540492003,-0.0157804291308525,-95.4166666666668,1
10733,-2.7676,2.022,312.8659,4002,10.733,224.49970400000012,3.918259004552687,3.391233046364311,0.4976265519911826,54.64905660377327,1
10787,-3.2737,2.0486,312.4085,4002,10.787,241.36976300000023,4.21269707910839,3.3667283119505016,1.8918282489462213,-8.470370370370455,1
10842,-3.1993,2.3696,313.7805,4004,10.842,258.62769050000014,4.513904736053862,2.953926031109828,2.6692406509589466,24.94545454545493,1
10895,-3.544,1.8789,306.8598,4004,10.895,274.89125989999985,4.797757570210456,1.569878703298357,3.6912981547052346,-130.5792452830214,1
10949,-3.7555,1.7679,308.3842,4002,10.949,291.54400669999995,5.088402831371408,0.265308377881583,4.142325690312852,28.229629629629752,1
11003,-4.247,1.8692,312.3171,4004,11.003,308.4091301,5.382754763456549,-1.173850184064953,4.489208547769938,72.8314814814804,1
11058,-3.1036,2.0437,316.7378,4004,11.058,325.82970909999995,5.6868012246103286,-1.419978291327683,3.434050713393457,80.37636363636425,1
11111,-3.7188,1.5736,318.2012,4002,11.111,342.6943727000002,5.981145131671574,-3.0823591715706096,2.608592022036897,27.61132075471615,1
11165,-3.4845,1.7291,321.4329,4002,11.165,360.0517492999997,6.284088502850183,-3.4860602941597194,1.7259521098463462,59.84629629629882,1
11219,-3.7118,1.9684,315.122,4004,11.219,377.06833729999977,6.581083990905541,-4.126064309783361,0.7922443508993651,-116.868518518518,1
11273,-3.7672,1.7653,314.1464,4002,11.273,394.0322428999999,6.877159997623047,-4.109931028654519,-0.6454044233678662,-18.066666666666315,1
11327,-4.7117,1.3677,321.7073,4002,11.327,411.4044371,7.180361984708911,-4.008199949727735,-2.829320296997601,140.01666666666495,1
11381,-4.0274,1.4777,321.5549,4002,11.381,428.7684017,7.483420338178653,-2.8358773136426523,-3.218904769011804,-2.82222222222221,1
11436,-4.0618,1.7649,319.6647,4004,11.436,446.3499602,7.790276421635647,-2.01990276163181,-3.941203380130513,-34.36727272727278,1
11489,-4.1966,1.4819,316.4329,4002,11.489,463.1209039000002,8.082984607867251,-0.4905562851277395,-4.4234413866492766,-60.97735849056441,1
11543,-4.4069,1.0969,322.622,4002,11.543,480.5424918999997,8.387048679393176,1.2947783348367736,-4.352873336502834,114.6129629629661,1
11597,-4.6982,1.1758,322.5,4002,11.597,497.9574918999998,8.690997768627991,2.701697900105005,-4.019504613328389,-2.259259259259509,1
11651,-4.3193,1.3975,316.5244,4002,11.651,515.0498094999999,8.989314987544567,3.32669292872386,-3.0890893314986325,-110.65925925925843,1
11705,-3.8021,1.2391,316.9817,4004,11.705,532.1668213,9.288063201557293,3.5977468924319456,-1.7457234941411186,8.468518518518016,1
11759,-4.2728,1.0545,314.2683,4002,11.759,549.1373095000001,9.58425409631814,4.386036436983167,-0.3625940753184004,-50.2481481481475,1
11813,-5.0061,0.858,314.8476,4002,11.813,566.1390799000002,9.880990968466254,4.87210588028969,1.435195283313954,10.727777777777526,1
11867,-4.0187,0.7726,316.0976,4002,11.867,583.2083503000002,10.178905937859463,3.458068431565805,2.188292295971453,23.14814814814803,1
11921,-3.7082,0.6434,310.1524,4002,11.921,599.9565798999997,10.471217688259427,2.413489931864801,2.8878672318490057,-110.09629629629936,1
11975,-3.647,0.6943,308.0183,4002,11.975,616.5895680999998,10.761518096794797,1.521199511160832,3.3865341482471494,-39.52037037036997,1
12028,-3.9648,0.4899,316.0366,4004,12.028,633.3395079000001,11.05385969581564,0.2581089280131058,3.986605176247069,151.28867924528086,1
12083,-4.0357,0.7376,308.1403,4002,12.083,650.2872244,11.349653149435207,-0.7074402799197991,4.041095952875532,-143.5690909090916,1
12137,-4.1805,1.2025,310.8232,4002,12.137,667.0716772000001,11.64259711394079,-1.5606093329443207,4.060429165732002,49.68333333333237,1
12191,-3.8673,1.6123,321.2805,4004,12.191,684.4208242000002,11.945396851503288,-2.207242249687048,3.561404530686799,193.6537037037033,1
12244,-4.0769,1.8223,310.5183,4002,12.244,700.8782941,12.232633887806148,-3.2550150700538785,3.057248402358262,-203.06037735849435,1
12299,-3.4918,1.6714,306.4329,4002,12.299,717.7321035999998,12.526788355085044,-3.422924445139546,1.808268078263322,-74.28000000000026,1
12353,-4.1534,2.1181,312.4085,4004,12.353,734.6021625999999,12.821226429640747,-4.553229221793437,1.0025880628684618,110.65925925925843,1
12406,-3.5387,2.3357,311.0976,4002,12.406,751.0903354000002,13.108999332638524,-4.236510134090726,0.172841151774052,-24.73396226415063,1
12461,-3.4141,2.4857,314.2988,4004,12.461,768.3767694000001,13.410704521867215,-4.125877871815508,-0.9010633090205904,58.20363636363718,1
12515,-4.0352,2.0331,318.2012,4004,12.515,785.5596342000001,13.710602087552251,-3.5204663110997485,-2.832428569692752,72.26666666666526,1
12569,-3.6697,2.069,320.9756,4002,12.569,802.8923166000002,14.013114463634729,-2.5071691379411924,-3.3854928745686674,51.37777777777779,1
