t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1246.0,0.0455,0.0451,0.0915,2988.0,2874.0,1.246,0.0,0.0,0.0455,0.0451,0.0,0.0,0.0
1966.0,0.0718,0.0849,-0.1524,2978.0,2874.0,1.966,-0.109728,-0.0019151148816283381,0.07196246148492706,0.08476233914322086,-0.33875,0.03730534003378618,0.04394079661184569
2668.0,0.0804,0.0794,0.0,4004.0,2886.0,2.668,-0.109728,-0.0019151148816283381,0.08055191258856204,0.07924587925138228,0.21709401709401704,0.11337435129802145,0.12583575958699345
2866.0,0.0869,0.1009,-0.0305,3112.0,2886.0,2.866,-0.11576700000000001,-0.0020205153151562757,0.08710369247279477,0.100724211377428,-0.15404040404040406,0.13824452660917586,0.15288313087051683
3027.0,0.0953,0.0755,-0.3659,2990.0,2886.0,3.027,-0.17467690000000002,-0.0030486870321768836,0.09552973263213788,0.0752091097090788,-2.083229813664596,0.16094347111729845,0.1768256907318074
3208.0,0.0849,0.1456,0.0305,3494.0,2886.0,3.208,-0.1691564,-0.002952336130820536,0.08532948951000002,0.14534871248126968,2.190055248618784,0.1892576396906523,0.2085042508013665
3388.0,0.0555,0.2644,-0.0915,4004.0,2886.0,3.388,-0.1856264,-0.0032397918586240023,0.05635630819818602,0.2642188042631922,-0.6777777777777788,0.21924132077905628,0.24856848046016033
3586.0,0.0496,0.1986,0.0,3398.0,2884.0,3.586,-0.1856264,-0.0032397918586240023,0.05024316123073142,0.19843826432808448,0.4621212121212122,0.2541931028691903,0.30041870679955185
3747.0,0.0316,0.19,0.0305,2992.0,2886.0,3.747,-0.18071589999999998,-0.0031540874657048205,0.03219911844235704,0.18989938591668765,0.18944099378881984,0.2834481246855648,0.34750213141140357
3927.0,0.0344,0.3052,0.5488,2992.0,2886.0,3.927,-0.0819318999999999,-0.0014299814174147404,0.03483639500849623,0.305150496612429,2.8794444444444416,0.3172843016909669,0.4100288611049588
4107.0,0.0514,0.2547,-0.1524,2980.0,2872.0,4.107,-0.10936389999999993,-0.0019087601378218254,0.05188606727743395,0.2546014258060657,-3.8955555555555517,0.35280158727615785,0.48080467699463053
4287.0,0.0565,0.2411,0.1829,3222.0,2874.0,4.287,-0.07644189999999998,-0.001334162841480253,0.05682161628092982,0.2410244052439976,1.862777777777781,0.39015989322885086,0.5593896836142076
4467.0,0.0658,0.1546,0.2439,3758.0,2874.0,4.467,-0.032539900000000045,-0.0005679283932697037,0.0658877911132263,0.15456260538118477,0.3388888888888894,0.4296529636136124,0.642982518648135
