t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1286.0,-0.069,0.0535,-0.1524,3914.0,2886.0,1.286,0.0,0.0,-0.069,0.0535,0.0,0.0,0.0
2006.0,-0.1017,0.0462,-0.2744,2980.0,2874.0,2.006,-0.1975679999999999,-0.0034482120965801553,-0.10154008830246067,0.04655040781269796,-0.16944444444444445,-0.05263838177599558,0.024131731410102605
2725.0,-0.1221,0.0623,0.0,3656.0,2874.0,2.725,-0.1975679999999999,-0.0034482120965801553,-0.12188445091814205,0.06272065548432211,0.3816411682892905,-0.1682131623195071,0.08065407930641076
3248.0,-0.1379,0.0432,0.1524,3666.0,3816.0,3.248,-0.11786279999999989,-0.002057093925619571,-0.13781084183392905,0.0434835816489832,0.29139579349904393,-0.28997742299657986,0.13366240860358308
3446.0,-0.1438,0.047,0.061,3724.0,4002.0,3.446,-0.1057847999999999,-0.0018462930585636957,-0.14371297918303694,0.0472654166842523,-0.46161616161616176,-0.3417096797377496,0.1555835649071886
3608.0,-0.1457,0.0117,-0.2439,3730.0,4002.0,3.608,-0.1452965999999999,-0.002535904061953191,-0.145669861470061,0.012069443205601257,-1.8820987654320998,-0.3878590314613088,0.1738358068958082
3788.0,-0.3268,-0.5078,43.5671,2022.0,4002.0,3.788,7.696781399999988,0.13433417723625848,-0.255845852571097,-0.5469935828893868,243.39444444444487,-0.44742549455523356,0.17639348368643606
3968.0,-0.6086,0.2852,41.25,3758.0,4002.0,3.968,15.121781399999996,0.2639248741968376,-0.6619268872507481,0.11655812255924314,-12.872777777777786,-0.5284383887960827,0.18272764364798344
4148.0,-0.903,-0.164,26.3415,3786.0,4004.0,4.148,19.86325139999999,0.346679137081373,-0.7935538129070864,-0.46106110877043727,-82.82500000000013,-0.6351624265751212,0.17412342368536868
4328.0,-1.7064,-2.9999,110.6707,4004.0,4002.0,4.328,39.783977400000055,0.6943613951690141,0.6083160818102114,-3.397227180306179,468.495555555554,-0.7221770233035093,0.05544904308083293
4687.0,-1.2258,-4.0414,234.4817,4002.0,4002.0,4.687,123.96290770000004,2.163560889710832,4.036735403140048,1.2410748909859386,344.8774373259053,-0.37546430684192356,-0.02128944298860938
4868.0,-1.6122,-5.6154,294.6342,4004.0,4002.0,4.868,177.29169790000006,3.0943238648061175,1.875733558147776,5.532949450233418,332.3342541436465,-0.1392083811374636,0.12128563657285801
5048.0,-1.092,-5.3805,321.7073,4004.0,4002.0,5.048,235.19901189999996,4.104997155092323,-3.7949056827486896,3.967484733309216,150.4061111111111,-0.027212680911544426,0.3916195138716568
5227.0,-1.5861,-4.6042,323.1708,4004.0,4002.0,5.227,293.0465851,5.114627771720756,-4.857649861888043,-0.3429412038514468,8.175977653631332,-0.07148313824496863,0.6494633571839699
5407.0,-2.1356,-6.0847,279.9085,4002.0,4002.0,5.407,343.43011509999997,5.993986258998095,-3.7821769845756004,-5.222977953940322,-240.34611111111138,-0.2385434508693313,0.739523183187009
5587.0,-2.5819,-5.4989,237.6829,4004.0,4002.0,5.587,386.2130370999999,6.740689111522011,0.11254719395944601,-6.07383255853599,-234.58666666666713,-0.4019572344094079,0.6327908342934828
5768.0,-2.474,-5.0369,234.7256,3822.0,4002.0,5.768,428.6983706999999,7.482198066650186,3.7940344225042235,-4.134772111114837,-16.338674033149186,-0.4419825105868243,0.3900062587738703
5947.0,-4.574,-7.2986,248.1098,4002.0,4002.0,5.947,473.1100248999999,8.257327658697355,8.508194134384265,-1.3422632124993958,74.77206703910615,-0.20895447025937938,0.10689693015449359
6127.0,-5.6866,-9.0845,268.4451,3614.0,4002.0,6.127,521.4301428999999,9.100672812749531,8.283589102506541,6.800566990393882,112.97388888888916,0.29376368961680344,0.04254435566287673
6847.0,-5.9403,-8.0802,204.8476,3076.0,4002.0,6.847,668.9204149,11.674863673811535,-10.01848788486249,-0.4546390115943657,-88.32986111111107,-2.888947790391184,-0.45055080591411095
7009.0,-6.2922,-10.1617,158.7805,126.0,4002.0,7.009,694.6428559,12.123804960911517,-10.03782642143993,-6.487986472168576,-284.364814814815,-3.8684905899972497,-0.7317679342445249
7386.0,-4.8638,-8.9884,108.4146,3008.0,2872.0,7.386,735.5151601,12.837161242078226,-2.2822246046504997,-9.961894190058832,-133.596551724138,-6.47241419608771,-2.802079384821457
