t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1905.0,-0.0717,0.0705,-0.1524,2982.0,2874.0,1.905,0.0,0.0,-0.0717,0.0705,0.0,0.0,0.0
2626.0,-0.1158,0.0837,0.1524,3948.0,3040.0,2.626,0.10988039999999999,0.001917774763408377,-0.11596030470127244,0.08347776790013048,0.42274618585298207,-0.06028092075621414,0.04339516634297171
3346.0,-0.1645,0.0425,0.061,4002.0,3948.0,3.346,0.1538004,0.002684323370884287,-0.16461349094667302,0.04205827621704913,-0.12694444444444442,-0.20581386783949404,0.10853315560620572
3508.0,-1.7654,0.3218,22.8354,4002.0,3980.0,3.508,3.8531351999999983,0.06724989576449018,-1.783034158805137,0.2024390983334447,140.58271604938278,-0.285352729396914,0.12850201488709628
3688.0,-1.9453,0.0875,106.0366,4004.0,4002.0,3.688,22.939723200000014,0.40037369933612993,-1.8255609560788986,-0.6776249225348023,462.2288888888885,-0.4328774172154482,0.1287345888201804
3868.0,-2.8735,-1.3484,171.2805,3950.0,4002.0,3.868,53.77021319999996,0.9384672598393156,-0.6106195277915696,-3.1148561126125234,362.46611111111156,-0.6001861777344288,0.02804582470461911
4047.0,-2.4372,-2.6929,223.4146,4004.0,4002.0,4.047,93.76142659999992,1.636445605536991,2.846984634078801,-2.2552899466186593,291.25195530726296,-0.6753452104788966,-0.14434530256768635
4587.0,-2.7537,-2.252,319.3293,4002.0,4002.0,4.587,266.1992485999999,4.646053354404905,-2.0645124758368825,2.896921802036407,177.61981481481476,-1.5040937952598177,0.18033447631928629
4767.0,-2.8743,-1.5497,316.1585,4004.0,4002.0,4.767,323.10777860000013,5.639294575374877,-3.2290708578657146,0.4860781571747266,-17.615555555555417,-1.8849652193149755,0.3043100015740721
5307.0,-2.1362,-2.2549,261.8598,4002.0,4002.0,5.307,464.51207060000013,8.107265047226354,2.718254579378137,-1.5030024922433727,-100.55314814814814,-2.2349364561337803,0.2379610506002608
5487.0,-2.4248,-1.9639,262.7744,4004.0,4002.0,5.487,511.8114626,8.932795171817817,3.064909971044062,0.5855639327987026,5.081111111111159,-2.2522904520115543,0.2348170050316683
5667.0,-2.0677,-4.0582,283.811,4004.0,4002.0,5.667,562.8974426,9.82441372442579,0.3257950229371622,4.542931667219899,116.86999999999999,-2.2590886891461643,0.3788639454810001
5847.0,-2.4256,-3.904,299.4512,4002.0,4002.0,5.847,616.7986586000002,10.765167414454442,-3.246888006771753,3.253070800256544,86.88999999999967,-2.37108609770018,0.6283103798586454
6189.0,-3.83,-3.5034,298.5366,2610.0,4002.0,6.189,718.8981758000001,12.547140154291021,-3.896659675936019,-3.429104100189173,-2.674269005847811,-3.0396500762889884,0.7011768732016436
6368.0,-3.2569,-2.8281,237.1342,2530.0,4002.0,6.368,761.3451976000001,13.287980442366832,-0.5768695619790754,-4.27466592009973,-343.030167597765,-3.4080544666945265,0.6023500285036713
6908.0,-3.5513,-1.0141,-13.872,3006.0,3944.0,6.908,753.8543176000002,13.157239922495041,-2.3842629070343104,-2.8205355679622794,-464.8262962962962,-5.214693076860538,-0.5182549930409729
7089.0,-3.8858,-3.137,16.1585,4002.0,2886.0,7.089,756.7790061000002,13.208285366415254,-1.2341181334675297,-4.839128338104563,165.91436464088395,-5.8606825181422675,-1.0523998781915065
7286.0,-3.2801,-4.9072,23.3232,3292.0,2886.0,7.286,761.3736765000001,13.288477492939178,0.782062455165573,-5.850474012096831,36.36903553299508,-6.533424936609803,-1.8608130366941236
8005.0,-2.2386,-3.976,23.9329,2980.0,2874.0,8.005,778.5814316000001,13.588809476311024,2.226095110758692,-3.9830147524025374,0.847983310152989,-7.8379596626566785,-6.870379173640772
8167.0,-1.4385,-3.2105,5.9756,1348.0,2886.0,8.167,779.5494788000001,13.605705087265736,2.03864321980085,-2.867146023899031,-110.84753086419819,-8.078386057450457,-8.074344601437666
8347.0,-0.9406,-2.4635,-24.9085,2980.0,2874.0,8.347,775.0659488000001,13.527452726653795,1.480987345338705,-2.1817967579375064,-171.5783333333336,-8.297542506121237,-9.48277418061362
