t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
2436.0,-0.0405,0.0171,-0.0305,4002.0,3158.0,2.436,0.0,0.0,-0.0405,0.0171,0.0,0.0,0.0
3156.0,-0.065,0.0152,0.1829,4002.0,4002.0,3.156,0.13168800000000003,0.002298389185366293,-0.06503476380066726,0.015050564686795612,0.2963888888888888,-0.03371402155426593,0.007802212733634849
3228.0,-0.074,0.0294,-0.0305,4002.0,4014.0,3.228,0.12949200000000002,0.0022600617549924976,-0.074066256767583,0.02923268048671668,-2.9638888888888864,-0.037469383184775676,0.008733976222641474
3948.0,-1.5245,-0.8968,328.4451,4004.0,4002.0,3.948,236.60996399999993,4.1296229148252515,0.09020913859525981,1.7664124097486127,456.21611111111133,-0.02825858204209044,0.9337598043263878
4668.0,-2.4583,-1.3433,236.9817,4002.0,4002.0,4.668,407.23678799999993,7.107622785846132,-0.6829069527510375,-2.71686066515828,-127.03250000000001,-0.3730667452055432,0.45036506361208156
4847.0,-2.6164,-2.1075,235.6707,4002.0,4002.0,4.847,449.4218433,7.843890895967017,2.0809917460510245,-2.6375326657441622,-7.324022346368585,-0.3921128292345695,0.2456785758747213
5027.0,-3.0202,-2.094,269.9085,4004.0,4002.0,5.027,498.0053732999999,8.691833456708457,3.6456490618898263,-0.46442109937192577,190.21000000000026,-0.29314628636243856,0.02480134458621769
5747.0,-3.0339,-1.339,260.4573,4004.0,4002.0,5.747,685.5346292999998,11.964836417723786,-3.2591054513690807,0.6129452396881334,-13.126666666666711,-1.5868003808636446,-0.5409567683134697
6107.0,-2.7546,-1.8714,260.2744,4002.0,4002.0,6.107,779.2334132999998,13.60018870363877,0.19892289724538648,-3.324212508392251,-0.5080555555554467,-2.207847020631246,-1.2546537658509505
6287.0,-3.2002,-2.6765,262.3171,4004.0,4002.0,6.287,826.4504912999997,14.424282177909747,3.4731910958951255,-2.3112498569810267,11.348333333333173,-2.4058389490080447,-1.6863867599858748
7007.0,-3.3497,-2.4084,260.0915,4002.0,4002.0,7.007,1013.7163712999997,17.692688360554346,-3.552285907155958,2.09812904365322,-3.0911111111110925,-5.0393116767848865,-2.3256486402957464
7349.0,-3.5604,-4.3726,278.1098,3068.0,4002.0,7.349,1108.8299228999997,19.352732999239866,-1.0105891254604713,-5.547502910274229,52.685087719298195,-6.408413768949248,-3.2781561638402525
8068.0,-4.383,-4.3255,96.4024,3462.0,2872.0,8.068,1178.1432484999996,20.562478746466738,4.902731399115467,-3.726105752407906,-252.72239221140495,-6.752209813669639,-7.206901406928624
