t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1227.0,-0.0265,0.0628,-0.2744,4002.0,2872.0,1.227,0.0,0.0,-0.0265,0.0628,0.0,0.0,0.0
1408.0,-0.003,0.0364,13.5366,3766.0,2886.0,1.408,2.450124599999998,0.04276274135410902,-0.004553346866302897,0.036238474475550564,76.303867403315,-0.00014917219668694894,0.0011872086622935097
1587.0,0.0129,0.0013,2.378,2980.0,2874.0,1.587,2.875786599999998,0.050191944754733125,0.012818532233779361,0.0019455671079558088,-62.338547486033505,0.00011402250949422825,0.0024236369125328837
1767.0,0.0261,-0.5539,-3.2012,2992.0,2884.0,1.767,2.2995705999999982,0.04013507835206149,0.04830383361667336,-0.5524066976946719,-30.995555555555566,0.001943731786342667,-0.0142310044221427
1947.0,-0.005,-0.5327,0.0,3568.0,2886.0,1.947,2.2995705999999982,0.04013507835206149,0.01637824332822692,-0.532471636000906,17.78444444444443,0.004304096147025661,-0.04813772676324769
2127.0,-0.0811,-0.2432,1.8598,3802.0,3122.0,2.127,2.6343345999999976,0.045977812369207775,-0.06983642931475079,-0.24667047480508447,10.332222222222239,0.0044017601979107306,-0.09003657248803731
2307.0,-0.0993,-0.1898,-1.9207,3268.0,3164.0,2.307,2.288608599999997,0.03994375535945785,-0.09164148485574135,-0.19361396709285963,-21.00277777777776,0.0015302401394697756,-0.1382085107466357
2487.0,-0.033,-0.3347,1.4634,3012.0,3170.0,2.487,2.5520205999999974,0.044541162048721154,-0.018064272729054046,-0.33583741907472187,18.80055555555554,-0.0019265623553925315,-0.19726158138325509
2667.0,-0.0762,-0.1069,-1.128,3082.0,3358.0,2.667,2.3489805999999978,0.040997445535471876,-0.07175457153152859,-0.10993330461842192,-14.39666666666669,-0.007708212967876349,-0.25987649108951116
2847.0,-0.0356,-0.1028,-0.2439,3180.0,3592.0,2.847,2.3050785999999976,0.04023121108726132,-0.031436540757736976,-0.10414866252231539,4.911666666666662,-0.014508407500910862,-0.32586581746149046
3026.0,-0.0371,-0.0372,-0.1524,3322.0,3774.0,3.026,2.2777989999999977,0.03975509224863428,-0.035592186285222996,-0.03864513262285412,0.5111731843575423,-0.022411232416193333,-0.39272676515910526
3207.0,-0.0325,-0.0446,0.122,3440.0,3778.0,3.207,2.299880999999998,0.04014049585405967,-0.030684035160101833,-0.04586828955055589,1.5160220994475133,-0.03140759672707974,-0.46183745358563133
3927.0,-0.0433,-0.0314,-0.2439,3592.0,4002.0,3.927,2.124272999999998,0.03707555806121747,-0.04210633755356847,-0.03298342519849856,-0.5081944444444443,-0.08902216467749169,-0.7538515068831119
4088.0,-1.1546,-0.0864,9.5732,3546.0,4002.0,4.088,3.665558199999998,0.06397605951347678,-1.146714192069403,-0.1600396254263815,60.97577639751552,-0.13162940080570093,-0.823297480931698
4287.0,-2.2558,-1.2571,67.9268,3714.0,4002.0,4.287,17.182991399999988,0.2998997752718698,-1.783736769915206,-1.867409217512987,293.2341708542716,-0.2549307630504522,-0.9830857026442968
4629.0,-2.5416,-3.8337,117.0122,4002.0,4002.0,4.629,57.20116379999995,0.9983486442825903,1.8457601778973318,-4.213093354732175,143.52456140350895,-0.25094812330992905,-1.750476867484219
4827.0,-3.0216,-4.2804,141.5549,4004.0,4002.0,4.827,85.229034,1.4875272615941928,4.014253841331339,-3.367143717953926,123.95303030303003,-0.09126757691722961,-2.3267614652365256
5169.0,-3.5718,-5.0308,233.872,4002.0,4014.0,5.169,165.21325799999994,2.8835153200468606,4.737481812678738,3.952590284172922,269.9330409356728,0.7386590986810415,-2.8598513640834153
5366.0,-3.7543,-6.6798,297.6524,4002.0,4002.0,5.366,223.85078079999997,3.906933158120106,-1.9202488419253312,7.418028101529707,323.75837563451756,1.1421933400088538,-2.879037363166112
5528.0,-2.923,-5.7212,277.2866,4002.0,4002.0,5.528,268.77120999999994,4.690942549069107,-5.657201205829448,3.0450177268386858,-125.71481481481474,1.325566092147358,-2.8149012369855813
5708.0,-3.2017,-4.3548,191.128,4004.0,4002.0,5.708,303.17425000000003,5.291388869764419,-5.39694148703146,0.29696551240617053,-478.6588888888875,1.354452690343654,-2.734017191960809
