t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1266.0,-0.0274,0.2073,2.0427,2984.0,2874.0,1.266,0.0,0.0,-0.0274,0.2073,0.0,0.0,0.0
1446.0,0.0078,0.2387,1.8293,3616.0,2872.0,1.446,0.3292739999999999,0.005746915441211807,0.006428090030099598,0.23874088392766943,-1.1855555555555561,0.00020827011697522685,0.007735204639256484
1627.0,-0.0795,0.3877,3.689,3674.0,2872.0,1.627,0.9969830000000002,0.01740063593641063,-0.08623385083219516,0.3862580264158283,10.274585635359115,-0.0024074098969576753,0.02816758184102891
1806.0,-0.0368,0.2522,0.4268,3122.0,2886.0,1.806,1.0733802000000001,0.01873401861571524,-0.041517985593743666,0.2514663732434969,-18.224581005586586,-0.0063244651457093,0.05643142098411974
1986.0,0.0003,0.0371,3.2317,3868.0,2886.0,1.986,1.6550862,0.028886703594321373,-0.0007716728223843197,0.0370931869897316,15.582777777777784,-0.010288405584122664,0.08605497792837669
2166.0,-0.0362,0.1039,10.2744,2986.0,2884.0,2.166,3.5044781999999994,0.06116468315436433,-0.04248335571003398,0.1014929282640654,39.12611111111112,-0.015628806747541128,0.11896690574838935
2347.0,-0.0141,-0.1664,-11.5854,2994.0,2886.0,2.347,1.407520799999999,0.024565872250304585,-0.010008395658873646,-0.16669613677687747,-120.7723756906077,-0.02132676185649228,0.14660054547489926
2526.0,0.004,-0.0661,0.5183,3214.0,2936.0,2.526,1.5002964999999988,0.026185113681147086,0.0057292669848791385,-0.06597261174014543,67.61843575419,-0.02677818469204775,0.17181501266326735
2706.0,-0.0145,-0.1151,-0.0915,3344.0,3110.0,2.706,1.4838264999999988,0.02589765795334362,-0.011514650537598349,-0.11543687808927001,-3.387777777777775,-0.03263313708119771,0.19343018794672953
2886.0,-0.0044,-0.0753,0.3354,3682.0,3340.0,2.886,1.544198499999999,0.02695134812935764,-0.0023692112370135277,-0.07539122520634883,2.3716666666666644,-0.0385648519144269,0.21260268753350603
