t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1386.0,-0.0338,0.1463,-0.4268,3910.0,2872.0,1.386,0.0,0.0,-0.0338,0.1463,0.0,0.0,0.0
1566.0,-0.1051,0.2698,0.2744,4002.0,2886.0,1.566,0.04939200000000004,0.0008620530241450399,-0.10533254282534397,0.26970929798942245,3.8955555555555526,-0.0034127743875411506,0.008738581254857302
1728.0,-0.0922,0.2479,-0.4878,4004.0,3050.0,1.728,-0.029631599999999918,-0.0005171689826339504,-0.09207178148484123,0.2479476498259414,-4.704938271604941,-0.008900603169616352,0.02311044250626086
1927.0,-0.0867,0.2137,-0.1524,4002.0,3698.0,1.927,-0.05995919999999993,-0.0010464854568617828,-0.08647631862472704,0.21379061325772625,1.6854271356783916,-0.019066373638986306,0.049231087970949904
2088.0,-0.0742,0.1834,-0.122,4002.0,3976.0,2.088,-0.07960119999999993,-0.001389303028538509,-0.07394513029750077,0.1835029092556454,0.18881987577639756,-0.029207673429611555,0.07512045039842345
2286.0,-0.0775,0.1778,0.0915,4002.0,4002.0,2.286,-0.06148419999999993,-0.0010731017279546964,-0.07730915792693406,0.17788306299540824,1.0782828282828285,-0.04471041071625732,0.11393326968108775
2448.0,-0.0711,0.1552,-0.0305,4010.0,4002.0,2.448,-0.06642519999999993,-0.0011593384462957363,-0.07092002293191313,0.1552823246455852,-0.7530864197530868,-0.05925569357806535,0.14976444205853906
2628.0,-1.5264,-0.9475,53.3841,4004.0,4002.0,2.628,9.54271280000001,0.1665517579322073,-1.3481988990193754,-1.1874396568596421,296.7477777777775,-0.11909876330830213,0.15110381092901035
2808.0,-1.02,-1.6635,151.3719,4002.0,4002.0,2.808,36.789654799999965,0.6421006069321353,0.17937892728768445,-1.94305312599659,544.3766666666677,-0.1731299557944178,0.0894882585171923
2988.0,-0.9822,-2.7802,192.7439,4004.0,4002.0,2.988,71.4835568,1.2476234271963818,2.3243522115608,-1.814281035730798,229.84444444444415,-0.15185213662596356,-0.030909999452303855
3348.0,-0.9184,-4.7362,287.1342,4004.0,4002.0,3.348,174.85186879999998,3.051740813825146,1.3396791133347914,4.634685412549002,262.19527777777796,0.06432591479913374,0.32894871407505444
3528.0,-3.0916,-7.7116,319.1159,4002.0,4002.0,3.528,232.29273080000002,4.054272980908842,-4.210093712186329,7.162532796058189,177.67611111111088,0.03600790423684523,0.7409441334310195
3707.0,-2.693,-6.3244,327.4085,4002.0,4002.0,3.707,290.89885229999993,5.077142762907679,-6.868973006921894,0.2597964398878463,46.32737430167598,-0.2122415481593256,1.1589748270765639
3888.0,-3.3889,-7.6285,311.4634,4002.0,4002.0,3.888,347.27372769999994,6.061069954039234,-4.986156013160596,-6.694542827738308,-88.09447513812167,-0.6266161946009323,1.3623563371497867
4068.0,-2.7556,-6.4414,273.7805,4002.0,4002.0,4.068,396.55421769999987,6.9211767615353725,1.6228336358748785,-6.815524654072723,-209.34944444444457,-0.9861216685526697,1.3437911936792677
4248.0,-2.2088,-7.4132,268.4451,4002.0,4002.0,4.248,444.8743357,7.764521915587553,7.186220539298291,-2.862265892709371,-29.641111111110973,-1.1127935970311427,1.2324886352849644
4427.0,-2.9445,-7.7875,273.1708,4002.0,4002.0,4.427,493.77190889999986,8.61794556416249,7.660323125083064,3.2610866470116413,26.400558659217747,-0.9933173793228386,1.2262929016941961
4608.0,-4.4386,-9.5814,292.1951,4004.0,4014.0,4.608,546.6592219999999,9.54100331029062,3.2975585843094852,10.031475629390066,105.10662983425433,-0.7644749150271742,1.5486691151242362
4788.0,-3.0778,-9.8113,307.5305,4002.0,4002.0,4.788,602.014712,10.507138869845418,-7.21980442150858,7.321808836972265,85.19666666666635,-0.7708184369955471,2.1064908508200806
5507.0,-2.604,-9.9406,298.6281,2602.0,4002.0,5.507,816.7283158999999,14.254598206723353,10.177226469810817,-1.4214097727896962,-12.3816411682893,4.465071889979537,3.599865366409561
6046.0,-4.4783,-10.4343,81.8902,4002.0,2874.0,6.046,860.8671337,15.024965905271234,10.059052356533606,5.2673762983591494,-402.11113172541707,11.312535038872593,6.249660428673245
6226.0,-2.9884,-9.5795,99.3902,3058.0,2886.0,6.226,878.7573696999999,15.337209427430054,6.256178377603511,7.84586431934725,97.22222222222237,13.801957605692376,7.3887701639882994
6406.0,-1.8956,-8.0069,93.3842,2878.0,2874.0,6.406,895.5665256999998,15.630584544111413,2.508873529271474,7.83640865346626,-33.36666666666664,16.372667674860555,8.781779539675659
