t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1447.0,-0.12,0.0465,0.0305,2982.0,2886.0,1.447,0.0,0.0,-0.12,0.0465,0.0,0.0,0.0
1628.0,-0.1645,0.1162,-0.2134,2992.0,2886.0,1.628,-0.03862539999999996,-0.0006741404048998171,-0.16442162751111578,0.1163108696837742,-1.3475138121546975,-0.005386616938891654,0.0038104604017101195
1807.0,-0.1876,0.1078,-0.1829,2990.0,2874.0,1.807,-0.07136449999999997,-0.0012455454940394927,-0.1874655847106991,0.10803358065470063,0.17039106145251393,-0.016720298048339806,0.011040320226351982
1987.0,-0.2114,0.1217,-0.3049,1784.0,2872.0,1.987,-0.1262465,-0.0022034170941190217,-0.21113133117838184,0.1221655065672977,-0.6777777777777771,-0.03495795094221027,0.022268732742124257
2167.0,-0.2117,0.1922,-12.378,4002.0,2874.0,2.167,-2.3542864999999966,-0.04109005096025342,-0.2036260231865602,0.20073408450292254,-67.07277777777789,-0.059793086987325224,0.04000092959579117
2365.0,-0.1416,0.3103,-2.7439,3482.0,2872.0,2.365,-2.8975786999999977,-0.05057228865065698,-0.12573307068405304,0.31706126369577053,48.65707070707061,-0.0920409759400494,0.0719364159167539
2527.0,-0.0769,0.3388,20.4268,2138.0,2874.0,2.527,0.41156290000000073,0.007183127684056183,-0.07933163882261095,0.3382388816823382,143.0290123456791,-0.12050759188517517,0.10694219139023098
2707.0,-0.0864,0.3189,-8.4756,2978.0,2886.0,2.707,-1.114045099999997,-0.019443755010709426,-0.08018344555938318,0.3205195548764934,-160.56888888888915,-0.15473510879366112,0.1562223310498705
2887.0,-0.0222,0.5635,5.0,3012.0,2886.0,2.887,-0.2140450999999961,-0.0037357917427604465,-0.020094731336532917,0.5635790022459253,74.86444444444437,-0.18961369499745082,0.2237624303822781
3067.0,-0.0407,0.5245,-0.122,3682.0,2884.0,3.067,-0.2360050999999961,-0.004119066046498402,-0.03853921069593263,0.5246631960019061,-28.45555555555553,-0.22574095162778873,0.30830161726514754
3247.0,-0.0934,0.5432,4.939,4004.0,2886.0,3.247,0.6530149000000025,0.011397260069581562,-0.09958479148892185,0.5421002391662523,28.11666666666671,-0.2650947555023676,0.41040485189700326
3427.0,-0.1825,0.5495,0.7317,3240.0,2874.0,3.427,0.7847209000000026,0.013695963414213216,-0.1900085802593802,0.5469490281807023,-23.373888888888867,-0.3106048373773505,0.530229235041914
3607.0,-0.0349,0.0354,-9.4817,2992.0,3044.0,3.607,-0.921985099999999,-0.016091675649329153,-0.03432586082504349,0.03595699206857749,-56.74111111111106,-0.35722707714306484,0.6512186247298467
3786.0,-0.036,0.1313,0.5793,2980.0,3372.0,3.786,-0.8182903999999991,-0.01428186171746139,-0.03412118387812226,0.1318007390372124,56.20670391061458,-0.40468358131827514,0.7757588786212264
