t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1347.0,-0.0089,0.078,-0.2744,3622.0,3680.0,1.347,0.0,0.0,-0.0089,0.078,0.0,0.0,0.0
1527.0,-0.0191,0.104,-0.2439,3720.0,3920.0,1.527,-0.04390199999999998,-0.0007662344482105502,-0.019020306018233644,0.10401460454653828,0.16944444444444434,-0.0006162579149907696,0.003370073187307838
1707.0,-0.0038,0.1287,-0.1829,3792.0,4000.0,1.707,-0.076824,-0.0013408317445521237,-0.003627431590307187,0.1287049794687744,0.3388888888888886,-0.001350044613507493,0.010910187709403978
1868.0,-2.0735,1.0659,22.0122,3846.0,4002.0,1.868,3.467140200000001,0.06051301211825472,-2.134166223354444,0.9385518584995882,137.85776397515525,-0.05732609872497357,0.041982603978335586
2067.0,-3.0767,0.5779,105.3659,3872.0,4002.0,2.067,24.43495430000001,0.4264704051093464,-3.04017857730115,-0.7465691649935445,418.86281407035165,-0.2469080041558675,0.05082399696932304
2229.0,-2.401,0.3512,82.0732,3898.0,4002.0,2.229,37.7308127,0.6585269110682915,-2.1138555171584956,-1.1915356866575955,-143.78209876543215,-0.4567170367894051,0.026750850310892024
2426.0,-2.4729,-0.4344,149.6646,4014.0,4002.0,2.426,67.21473890000001,1.173118499673312,-0.5572001898783756,-2.4481555747949315,343.1035532994923,-0.7334795635806601,-0.09753375452534252
2768.0,-2.4055,-3.1018,253.4451,4004.0,4002.0,2.768,153.89296309999992,2.6859389017451383,3.525020757087968,1.7267953416948314,303.4517543859652,-0.8016500213456242,-0.11132398526560328
3146.0,-1.9253,-2.9306,299.3293,3962.0,4002.0,3.146,267.03943849999996,4.660717434501907,-2.8272496306117967,2.074091602655355,121.38677248677243,-1.2809650529903946,0.16978868531212699
3308.0,-3.628,-2.2382,126.5854,4004.0,4002.0,3.308,287.54627329999994,5.01862922092446,-3.2278197451814368,2.7844394287929557,-1066.320370370371,-1.5710966822306949,0.3633403725003964
3488.0,-3.6982,-2.0549,171.4329,1330.0,4002.0,3.488,318.40419529999997,5.557201560148053,-4.129876129110217,0.9183792289711346,249.15277777777746,-2.0272731457475333,0.6081532897282498
3668.0,-2.9801,-1.8685,138.1098,4004.0,4002.0,3.668,343.2639593,5.99108629321681,-3.391926367672101,-0.9311948111382201,-185.12833333333307,-2.593348023576948,0.8227954950752248
3849.0,-5.3577,-2.0948,77.6524,4002.0,4002.0,3.849,357.3190437,6.2363937926425015,-5.449818973815845,-1.841903765845766,-334.0187845303867,-3.3411092812399295,0.9782875478456985
4208.0,-6.2465,-5.5985,200.4573,4004.0,4002.0,4.208,429.2832144,7.492405514824735,3.0268110479215973,-7.823067133815212,342.074930362117,-4.434139528898769,0.27844972176914573
4568.0,-5.2654,-5.5782,305.4269,2032.0,4002.0,4.568,539.2368983999999,9.41145932532214,5.339224818466707,5.507579390065036,291.58222222222264,-4.8382508925847665,0.2904447756587347
4748.0,-4.7328,-4.7676,300.6098,3826.0,4002.0,4.748,593.3466624,10.35585286459924,-0.999515795802643,6.64306960477918,-26.76166666666648,-5.072690886211772,0.5116777577983761
4928.0,-4.2818,-3.9678,221.1585,3786.0,4002.0,4.928,633.1551923999999,11.050642783478176,-4.197458394600704,4.056918917799082,-441.39611111111185,-5.443128531823839,0.8643549128747063
5108.0,-3.5935,-5.9826,200.2439,2402.0,4002.0,5.108,669.1990943999999,11.679727548644346,-6.907395945430912,-0.9963063098488294,-116.19222222222244,-6.037365806067867,1.1847517435119346
5287.0,-3.8454,-4.6491,145.5183,4006.0,4002.0,5.287,695.2468700999999,12.134346997430317,-5.438707431513931,-2.6118371780023235,-305.72960893854696,-6.80256338693479,1.419682716736362
5468.0,-3.3536,-4.7996,76.0976,4004.0,4002.0,5.468,709.0205356999999,12.374742812218996,-4.206332209900917,-4.073028659357808,-383.5397790055248,-7.714114310971247,1.523802125126701
5648.0,-3.0219,-6.3421,135.9146,4002.0,4002.0,5.648,733.4851636999998,12.80173112109459,-1.4596503045962035,-6.871938082396568,332.31666666666723,-8.667921711926143,1.4046954942971692
5828.0,-3.7425,-8.9963,205.9451,4004.0,4002.0,5.828,770.5552816999999,13.448726734297408,4.5695488643156414,-8.605750584151949,389.058333333332,-9.473675729677215,1.0067625445411117
6007.0,-3.4881,-7.9838,248.3537,4002.0,4002.0,6.007,815.0105939999997,14.224618303934738,8.257940872001754,-2.7774658601903472,236.91955307262654,-10.010360652738747,0.5220475497684545
6188.0,-4.5747,-6.9243,292.3476,3834.0,4002.0,6.188,867.9255095999997,15.148157804569648,7.553361853087599,3.43810053609854,243.06022099447506,-10.305586367718558,0.14455235666145982
6367.0,-4.8027,-6.1428,302.3781,3368.0,4002.0,6.367,922.0511894999999,16.092829128705166,2.145155767908856,7.496547596154338,56.03631284916202,-10.528816984142338,0.01142526268623878
7087.0,-4.4058,-5.0694,115.8232,2992.0,3532.0,7.087,1005.4438934999998,17.54830638564621,-6.059593330162037,2.896760030284829,-259.1040277777779,-14.568021025856561,0.977622379357072
7805.0,-3.3973,-4.156,5.1829,3004.0,2886.0,7.805,1009.1652156999999,17.61325571056377,-5.040967912408453,1.8446207729688933,-154.0951253481894,-21.194744998420255,2.89208189451228
