t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1248.0,-0.0433,0.0212,14.1159,4002.0,2886.0,1.248,0.0,0.0,-0.0433,0.0212,0.0,0.0,0.0
1445.0,-0.0198,-0.042,1.9512,3518.0,2886.0,1.445,0.38438640000000013,0.006708808279887934,-0.019517786587292064,-0.04213188824077224,-61.74974619289338,-0.0007574657796662182,-0.0016350964507361309
1607.0,0.1901,-0.1662,-5.3049,3020.0,2886.0,1.607,-0.4750073999999994,-0.008290443101337702,0.18871561125375347,-0.16777028362949797,-44.79074074074076,0.0035722960809304437,-0.007382656855624676
1787.0,0.1612,-0.1938,5.3659,3026.0,3032.0,1.787,0.49085460000000025,0.008567028918559762,0.1628543543763029,-0.19241189999757694,59.282222222222245,0.013659623674496723,-0.020002980643200104
1968.0,0.0959,-0.1349,0.2744,3604.0,3250.0,1.968,0.5405210000000003,0.009433871126172274,0.09716834291928475,-0.13398930231298423,-28.12983425414364,0.026986324059294846,-0.0370830408737822
2148.0,0.0082,0.0486,2.7439,2378.0,3554.0,2.148,1.0344230000000008,0.018054087208357317,0.007321282668250519,0.04874011510133695,13.719444444444433,0.04047660582362275,-0.05248955640143135
2327.0,0.0315,0.0461,-9.1768,3834.0,3690.0,2.327,-0.6082241999999976,-0.010615514880308452,0.031987591207277705,0.045763020100907784,-66.59608938547493,0.0549168559880212,-0.06634418724909591
2507.0,-0.0045,-0.0043,10.0305,3886.0,3930.0,2.507,1.197265800000004,0.020896230231523996,-0.00440917031677174,-0.004393087424317776,106.70722222222213,0.0692949208227842,-0.08041855430164171
2688.0,-1.0178,0.3207,14.878,3950.0,3896.0,2.688,3.8901838000000044,0.06789651581774467,-1.0372125909354206,0.2509090895225436,26.781767955801097,0.04977274210388275,-0.08635107960040915
2867.0,-0.8683,0.0363,38.1098,3686.0,2946.0,2.867,10.711837999999997,0.1869568420402443,-0.8599164318107838,-0.12572314942686363,129.7865921787711,0.0029136956753088653,-0.09624634756423048
3047.0,-0.5165,-0.1309,16.9207,3428.0,2886.0,3.047,13.757563999999999,0.24011478885384113,-0.47055209890354205,-0.24997556324063186,-117.71722222222212,-0.05945302114002243,-0.11429610460366184
3226.0,-0.033,-0.0721,5.1524,3304.0,2884.0,3.226,14.679843599999998,0.25621160449781744,-0.013651367356687153,-0.07810921948971693,-65.74469273743023,-0.12191065965674405,-0.13474828271676634
3407.0,-0.0259,-0.0515,-2.2561,3766.0,3604.0,3.407,14.271489499999998,0.24908448093879923,-0.012405072541257693,-0.05629541877671872,-40.93093922651933,-0.18547255146467395,-0.15727327100098595
3588.0,-0.1433,0.1183,-1.189,4004.0,3870.0,3.588,14.056280499999998,0.24532837530887477,-0.16774135580340424,0.07995384639425263,5.895580110497235,-0.25452981783007916,-0.17717889132348344
3767.0,-0.2531,0.1808,-1.7378,4004.0,3982.0,3.767,13.745214299999999,0.2398992459272076,-0.288810642228257,0.11548447053912379,-3.0659217877094997,-0.33207780226637507,-0.1931643221196634
3947.0,-0.9135,0.181,32.3476,4004.0,4002.0,3.947,19.567782300000005,0.3415222284484689,-0.9213625015480716,-0.13540454475784622,189.36333333333317,-0.43991116071615993,-0.21362616424865782
4127.0,-1.1934,-0.7334,130.5793,4002.0,4014.0,4.127,43.072056299999964,0.7517491980393659,-0.3709214878210836,-1.3507391938759288,545.7316666666675,-0.5597623753713477,-0.27785195625923215
4307.0,-1.3311,-2.7549,195.061,4002.0,4002.0,4.307,78.18303630000008,1.3645514026412466,2.423924397660506,-1.8670542933793208,358.23166666666555,-0.601078439542335,-0.4025703073752972
4487.0,-1.2219,-5.3307,241.2805,4002.0,4002.0,4.487,121.61352630000002,2.1225564488957174,5.180145277641532,1.7537094977584324,256.7750000000003,-0.474557796717737,-0.4704684707639886
4648.0,-0.5001,-5.1768,281.9208,3994.0,4002.0,4.648,167.0027750999999,2.9147482854626006,1.6515702243437986,4.931700928083634,252.42422360248509,-0.3185817588505202,-0.40336498603812954
4847.0,-1.2491,-5.5119,333.6585,3438.0,4002.0,4.847,233.40081660000016,4.073612726513439,-3.6803662800487755,4.2890787431195445,259.9884422110544,-0.2715376859217867,-0.15057160444336648
5009.0,-0.8365,-5.4538,241.5244,3496.0,4002.0,5.009,272.5277694000001,4.756506879145854,-5.48538590438047,0.5951539044852643,-568.7290123456792,-0.3771989685990873,0.07083921170308774
5207.0,-4.0383,-2.6029,150.6402,4016.0,4002.0,5.207,302.35452900000007,5.27708203936668,-4.3599300314370755,2.018406654015266,-459.01111111111237,-0.6772672332682461,0.4205820459016565
5387.0,-3.28,-2.3945,57.7134,4004.0,4002.0,5.387,312.74294100000003,5.458394032820368,-3.9847051728232294,0.7836803785190727,-516.2600000000008,-1.0791610123851356,0.7639213212552826
5549.0,-2.1092,-2.2264,25.3659,4002.0,4002.0,5.549,316.85221680000006,5.530114425402893,-3.061451784057563,-0.1819191410785721,-199.6759259259249,-1.521210154211146,1.0681523831350819
5746.0,-2.8366,-1.6417,132.1342,4004.0,4002.0,5.746,342.88265420000005,5.984431263767164,-3.1941508515336627,-0.734083638045948,541.9710659898475,-2.182725540655993,1.4096233262281332
5909.0,-2.1831,-1.3393,88.4146,4002.0,4002.0,5.909,357.294234,6.23596078169107,-2.2438904266692234,-1.2347493077958016,-268.2184049079765,-2.789688683628104,1.6593541435655867
6107.0,-2.4413,-2.7071,178.811,4002.0,4002.0,6.107,392.6988120000001,6.85388723807022,-0.5919702811171199,-3.596930258744826,456.5474747474739,-3.5501889387282755,1.8216940886760857
6268.0,-1.5249,-3.1157,196.1585,4004.0,4002.0,6.268,424.2803305,7.405088718674719,2.1452632549880883,-2.72594058387154,107.7484472049692,-4.112968140962027,1.8830386755429167
6466.0,-1.4263,-4.0062,250.0,4004.0,4002.0,6.466,473.7803305000001,8.269026698411913,4.2411948252815055,0.3102202185631713,271.9267676767671,-4.638809892089352,1.9706429601693094
6808.0,-1.9307,-4.4677,315.2134,4004.0,4002.0,6.808,581.5833133,10.150543691742728,-1.5211029738944686,4.623223066520736,190.682456140351,-5.7249962959115015,2.662710114549245
6988.0,-2.7665,-5.0451,336.9512,4002.0,4014.0,6.988,642.2345293000002,11.209107106280996,-5.516777036071957,1.6345419524347224,120.76555555555511,-6.475416926523473,3.0799151445344135
7169.0,-2.6068,-4.4469,326.311,4002.0,4002.0,7.169,701.2968202999999,12.239938548002007,-3.8951090299881117,-3.3761592815661223,-58.785635359116256,-7.357614227570278,3.388831626018332
7348.0,-5.581,-6.7572,294.1769,4002.0,4002.0,7.348,753.9544854,13.158988180409516,-0.8552093738008435,-8.722151670715384,-179.52011173184326,-8.257465255687386,3.4148682040365075
7528.0,-5.4148,-7.8449,287.8049,4002.0,4002.0,7.528,805.7593673999999,14.06315393991666,7.423023117096159,-5.9800704722483005,-35.400000000000134,-8.921837435526314,3.247295954496957
7708.0,-5.5658,-6.8984,296.189,4002.0,4002.0,7.708,859.0733874,14.993659126390769,8.724321567419848,1.5659710687790178,46.57833333333343,-9.30354159658084,3.1304611675858456
7888.0,-5.5281,-6.3481,292.1647,3924.0,4002.0,7.888,911.6630333999999,15.911521601549033,4.130660631688037,7.334569242008871,-22.357222222222475,-9.551412353168674,3.251266424115822
8068.0,-4.6907,-4.8673,293.7195,3648.0,4002.0,8.068,964.5325433999998,16.834268624965098,-2.377349479241129,6.3278341660912645,8.637777777777792,-9.87630923288392,3.577093507627154
8248.0,-3.6405,-5.4405,283.6281,3186.0,4002.0,8.248,1015.5856013999997,17.72531258027673,-6.479193519283133,0.9339870661200007,-56.063333333333226,-10.411131982623937,3.9331817720807747
8427.0,-6.835,-7.8915,231.8598,3002.0,4002.0,8.427,1057.0885055999997,18.449674907706513,-9.367998521207358,-4.607993159354377,-289.20837988826776,-11.243143535483407,4.139647059579668
8607.0,-7.0918,-9.1341,179.5732,2994.0,4002.0,8.607,1089.4116815999996,19.01382075360812,-5.502663242057187,-10.170845947831118,-290.48111111111155,-12.258089486619378,4.017730375729164
8787.0,-7.7966,-7.9604,120.0915,2982.0,4002.0,8.787,1111.0281515999998,19.391099327766703,-2.5777555890547985,-10.840208293344586,-330.45388888888624,-13.356554718840735,3.544590943174287
8967.0,-6.8052,-8.5978,92.0732,2980.0,4002.0,8.967,1127.6013275999996,19.680355816479203,1.7605794954150484,-10.822812560528067,-155.65722222222246,-14.397977175410634,2.720792383658307
9147.0,-5.6448,-7.3796,67.9878,2994.0,4002.0,9.147,1139.8391315999995,19.893945789492932,3.5444217739180877,-8.588325651055353,-133.80777777777803,-15.324560366505589,1.618732073048134
