t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1305.0,0.0571,0.1113,-0.061,2992.0,2886.0,1.305,0.0,0.0,0.0571,0.1113,0.0,0.0,0.0
1467.0,0.094,0.1546,-0.2134,2980.0,2884.0,1.467,-0.03457080000000003,-0.0006033742850484562,0.09409326454796417,0.15454325467876892,-0.94074074074074,0.002469383634796776,0.004055833175789618
1647.0,0.0235,-0.3307,-33.6585,2992.0,2884.0,1.647,-6.0931007999999975,-0.10634467061590047,-0.011734690559312283,-0.3313261792214391,-185.80611111111116,0.004832939254893694,-0.0021726537245520964
1826.0,0.1031,-0.5184,-190.4878,2992.0,2874.0,1.826,-40.190417000000004,-0.7014551043995019,-0.25578053603595086,-0.46254133586649493,-876.1413407821226,-0.001012100144693385,-0.023186824862390286
2007.0,-0.0195,0.1202,-120.7622,2980.0,2874.0,2.007,-62.04837520000001,-1.0829484427527953,0.09703775206769603,0.07356605653185683,385.224309392265,-0.0037433934515793553,-0.04202569363043232
2187.0,-0.2177,0.1517,1.4329,2992.0,2886.0,2.187,-61.79045320000001,-1.0784468546394663,0.030775518936866655,0.2635508441158301,678.8616666666678,-0.0054624699266407565,-0.05222143290123171
2366.0,-0.1516,0.1999,-0.122,2990.0,2886.0,2.366,-61.81229120000001,-1.0788279996415169,0.10458278739823375,0.22804607117864545,-8.686592178770937,-0.0038210588858138923,-0.05505370500944725
2546.0,-0.1141,0.2269,-0.2439,2980.0,2874.0,2.546,-61.856193200000014,-1.0795942340897275,0.1462534208053013,0.20763515334053495,-0.6772222222222234,0.0025681328831875455,-0.05117442089863738
2726.0,-0.0798,0.239,0.1829,2980.0,3032.0,2.726,-61.823271200000015,-1.079019636793386,0.1729963955578001,0.183197399337461,2.371111111111109,0.014562407868261733,-0.04135954104929375
2907.0,-0.0466,0.2664,-0.061,3036.0,3150.0,2.907,-61.834312200000014,-1.0792123385960988,0.21285831940283073,0.16682882203325214,-1.347513812154696,0.033596769116320244,-0.026024655051044617
3087.0,-0.0272,0.2634,-0.122,3048.0,3638.0,3.087,-61.856272200000014,-1.0795956128998367,0.21942763213344568,0.14822588929167954,-0.3388888888888886,0.05963542342866232,-0.005971973366807198
3267.0,-0.005,0.2797,-0.122,3448.0,3730.0,3.267,-61.878232200000014,-1.0799788872035747,0.2443240802959921,0.13624549088875423,0.0,0.09359017794259444,0.018495062222225796
3987.0,-0.0088,0.2644,-0.122,3162.0,4002.0,3.987,-61.96607220000001,-1.0815119844185264,0.22924184982836693,0.13203398913639047,0.0,0.3482481709493487,0.1848096245466628
4149.0,-0.3748,0.4869,2.9268,2992.0,4002.0,4.149,-61.49193060000001,-1.0732366523778525,0.2489778365575142,0.5617443252077762,18.819753086419762,0.4120803937184837,0.23697281914041396
4328.0,-2.0021,-0.2282,17.1341,2984.0,4002.0,4.328,-58.42492670000001,-1.0197073361513453,-1.242746301067001,1.5862097216901323,79.3703910614524,0.4427922253852254,0.3454336749088992
4688.0,-2.3382,0.0913,7.7134,4004.0,4002.0,4.688,-55.64810270000001,-0.9712426146029465,-1.2440095126466288,1.981906976233924,-26.168611111111154,0.3433354048368763,0.8204223837028628
4887.0,-3.7284,0.5787,15.4573,4004.0,4002.0,4.887,-52.57210000000001,-0.9175562396877112,-1.8064255677562615,3.3125046291524587,38.914070351758824,0.21682162568060104,1.2141640824385926
5048.0,-2.8611,-0.7691,70.7012,4004.0,2874.0,5.048,-41.18920679999998,-0.7188872749448372,-2.659578312686563,1.3053931280220892,343.12981366459525,0.045527327171319576,1.5665560194007706
5427.0,-1.3681,-1.5725,210.4268,4002.0,4002.0,5.427,38.56255039999992,0.673043472446255,-0.08950861556085166,-2.0824125594464657,368.66912928759933,-0.37056294220575736,2.0969799491770535
5588.0,-1.5767,-2.2846,261.3415,4004.0,4002.0,5.588,80.63853190000005,1.4074078856294796,1.9977033063709926,-1.9273197839783636,316.2403726708066,-0.49553649952350365,2.272347098053864
5769.0,-1.8953,-4.3358,289.1769,4002.0,4002.0,5.769,132.97955080000006,2.3209309992830605,4.464155241090621,1.5692806356554396,153.78674033149164,-0.4897845324931897,2.52091018882629
5948.0,-2.0344,-3.8197,302.2866,4004.0,4002.0,5.948,187.08885220000013,3.265316464667039,1.5474659132320858,4.041564139956805,73.23854748603358,-0.43451376778375017,2.8962224827178744
6128.0,-1.4355,-3.3445,301.7073,4004.0,4002.0,6.128,241.39616620000004,4.213157901881449,-2.2490604356932904,2.861479976620334,-3.2183333333335944,-0.4518037859689327,3.3663434445776077
6308.0,-2.0687,-3.3814,278.3232,4002.0,4002.0,6.308,291.49434219999995,5.08753602232505,-3.9042273450336156,0.6858531098506191,-129.9116666666668,-0.595590770133204,3.858686047196501
6489.0,-2.1175,-4.6564,279.3293,4004.0,4002.0,6.489,342.05294549999996,5.969950115119721,-3.4492798353221357,-3.777345076590183,5.55856353591162,-0.8531784275611546,4.23001428444244
6668.0,-3.0324,-4.395,279.8781,3564.0,4002.0,6.668,392.15112540000007,6.844328303631166,-0.2285556434124243,-5.334719962459541,3.065921787709651,-1.1152429639019155,4.4263096849265064
6848.0,-3.2227,-3.8541,265.6098,3922.0,4002.0,6.848,439.9608894,7.678766100032619,3.2333075614084996,-3.845205366861258,-79.26833333333352,-1.274012382942095,4.499117053873341
