t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1286.0,-0.1401,0.1263,-0.061,4002.0,2884.0,1.286,0.0,0.0,-0.1401,0.1263,0.0,0.0,0.0
1466.0,-0.2591,0.3046,5.7927,3502.0,2872.0,1.466,1.0426859999999996,0.018198303764449586,-0.2645999944074722,0.29983464269421184,32.52055555555557,-0.008573039818802095,0.009714642423292456
2186.0,-0.2398,0.2556,0.061,2996.0,3060.0,2.186,1.0866059999999995,0.018964852371925495,-0.24460400308065972,0.2510065371198858,-7.960694444444445,-0.16966791429102446,0.17869500095941107
2348.0,-0.1995,-0.0972,0.0915,2984.0,3252.0,2.348,1.1014289999999995,0.019223562526948616,-0.1975947237905907,-0.10101690516997727,0.1882716049382717,-0.21109993697843474,0.21406449397075686
2528.0,-0.1907,-0.1496,0.0305,3054.0,3464.0,2.528,1.1069189999999995,0.019319381102883105,-0.18777441318858887,-0.1532560594289215,-0.3388888888888886,-0.2632194087295343,0.24839843432453296
2708.0,-0.1899,-0.1077,0.0915,3148.0,3570.0,2.708,1.1233889999999995,0.01960683683068657,-0.18775197869332647,-0.11140239897210787,0.3388888888888886,-0.32142204459029766,0.2791229369516127
2888.0,-0.1874,-0.0507,0.061,3394.0,3558.0,2.888,1.1343689999999995,0.019798473982555548,-0.18635955565866594,-0.054400055282183245,-0.1694444444444447,-0.3856627300544016,0.3080848777875497
3067.0,-0.1672,-0.0578,0.0305,3444.0,3606.0,3.067,1.1398284999999995,0.019893760233068176,-0.16601713191542777,-0.06111458017998199,-0.1703910614525137,-0.45486587774518517,0.33492774668862924
3248.0,-0.1668,-0.0716,0.0305,3518.0,3772.0,3.248,1.1453489999999995,0.019990111134424525,-0.16533547745688618,-0.07491982310512671,0.0,-0.530258800540205,0.3596160875878787
3428.0,-0.1708,-0.0329,0.3963,3530.0,3904.0,3.428,1.2166829999999993,0.021235124303042155,-0.1700629088972761,-0.03651926912462483,2.0322222222222255,-0.6107452260984412,0.38298480449401384
3608.0,0.4457,0.2189,5.3963,3560.0,4002.0,3.608,2.1880170000000003,0.03818810073960877,0.43701770681072927,0.23575670496062556,27.777777777777754,-0.6770722779560098,0.4139920386408733
3787.0,-0.2746,-0.2932,50.0305,2174.0,4002.0,3.787,11.143476499999993,0.19449035504361378,-0.21275702762297008,-0.3407430809232064,249.35307262569862,-0.7498477941142149,0.4339092613199453
3968.0,-0.8656,-0.2638,24.9695,3726.0,4002.0,3.968,15.662955999999994,0.2733701527950009,-0.7622370529281939,-0.4876971141429296,-138.4585635359116,-0.8484080926221516,0.4380715776434642
4148.0,-1.8159,-0.9403,20.9756,4002.0,4002.0,4.148,19.43856399999999,0.33926694365963883,-1.3994636663282294,-1.4910259376104598,-22.188333333333368,-0.9917664818831671,0.39390165736562255
4328.0,-2.363,-3.5276,114.9695,4004.0,4002.0,4.328,40.13307400000006,0.7004542802465318,0.46713739565074186,-4.220131918978913,522.1883333333316,-1.1199896195250991,0.21299946291286298
4508.0,-1.8521,-3.57,180.8537,4002.0,4002.0,4.508,72.68674000000001,1.2686229355410634,2.8570730383627185,-2.830602067310208,366.02333333333394,-1.1556435907240787,-0.059614238520746154
4868.0,-1.6176,-4.2796,302.2561,4002.0,4002.0,4.868,181.49893600000013,3.167754022066469,1.505099053216537,4.320449370147356,337.2288888888886,-1.0318906958251748,-0.04491140301686743
5048.0,-1.1907,-5.6599,335.061,4002.0,4002.0,5.048,241.80991600000004,4.220379198170917,-4.426067640026247,3.7231921446404685,182.2494444444446,-1.1134188399125728,0.08307144022142272
5227.0,-1.7833,-5.0201,317.7134,4004.0,4002.0,5.227,298.6806146000001,5.212960136650248,-5.260030141049861,-0.8447756005277256,-96.91396648044677,-1.3630306756155315,0.18327581264743603
5407.0,-2.8076,-5.5072,264.8171,4002.0,4002.0,5.407,346.3476926000001,6.044907592555201,-4.028134716938582,-4.688923149529551,-293.8683333333338,-1.7445485556763658,0.13211887599196587
5587.0,-3.4786,-4.3689,224.939,4002.0,4014.0,5.587,386.8367126,6.751574302461035,-1.13160622920513,-5.468767001072925,-221.5450000000003,-2.1627304775634464,-0.09622611149826649
5768.0,-3.3005,-4.4217,246.25,4002.0,4002.0,5.768,431.4079626,7.529489366690557,3.138653072851791,-4.538015869108218,117.74033149171271,-2.480410219030203,-0.47450962014018827
5947.0,-2.9751,-4.1378,265.8842,3506.0,4002.0,5.947,479.0012344000001,8.360148661397126,5.061371365423064,-0.5959268002661702,109.68826815642453,-2.632408287191066,-0.8677072911171525
6648.0,-5.4715,-6.6559,207.8049,2996.0,4002.0,6.648,624.6724693,10.902591335848198,-6.119124402907769,6.0658580268366515,-82.8520684736092,-6.234607142266157,0.5732202507214111
7026.0,-4.3547,-5.6192,124.8476,2688.0,4002.0,7.026,671.8648621,11.726253972102663,-7.090958182929376,-0.5070826145185139,-219.46375661375654,-9.190204118006774,1.277757144041925
7188.0,-4.418,-5.4535,27.7744,2522.0,4002.0,7.188,676.3643149,11.80478423800074,-6.9607922328828495,-0.8981969386709099,-599.2172839506176,-10.6395675675411,1.5561292464350944
7368.0,-5.3157,-6.1475,-17.1646,2694.0,4014.0,7.368,673.2746868999999,11.750860056738933,-8.119740354818015,-0.3438594339840053,-249.66111111111027,-12.51305098785313,1.854290536766424
7547.0,-5.3903,-4.5191,-32.6829,3050.0,2874.0,7.547,667.4244477999999,11.648754122415024,-6.864632450744374,1.5344120099201835,-86.69441340782151,-14.596075855295492,2.199959470694652
8267.0,-3.9837,-3.6057,5.7622,2962.0,2872.0,8.267,671.5732317999999,11.721164063169084,-5.340944497832516,0.5875798252770177,53.395972222222234,-25.74346899447189,3.8949610332820845
8448.0,-2.9112,-2.897,1.189,2712.0,2884.0,8.448,671.7884407999999,11.724920168799008,-4.100004940184295,0.24011232884708433,-25.266298342541305,-28.68012003158246,4.328931912771232
