t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
1526.0,0.0017,0.0552,-0.0915,3966.0,2884.0,1.526,0.0,0.0,0.0017,0.0552,0.0,0.0,0.0
2245.0,-0.0202,0.0484,-0.2439,3020.0,2872.0,2.245,-0.17536410000000002,-0.0030606809347965883,-0.020051768659660407,0.0484615989585513,-0.21196105702364393,-0.010365982378066706,0.025052756659211646
2966.0,-0.031,0.0723,-0.061,3752.0,3464.0,2.966,-0.21934510000000002,-0.0038282941931162143,-0.030722987840737577,0.07241814702226156,0.2536754507628294,-0.03673186792158287,0.08782112306392517
3128.0,-0.0545,0.143,11.372,3852.0,3672.0,3.128,1.622918899999999,0.028325278297844585,-0.058528111386387895,0.14139911660806997,70.5740740740741,-0.044191976012520985,0.1056352960121757
3308.0,-0.0302,0.0891,0.3963,3878.0,3774.0,3.308,1.6942528999999988,0.029570291466462215,-0.032821126509798876,0.08816815555872641,-60.97611111111121,-0.053544389501369694,0.12828546975033453
3487.0,-0.0505,0.054,0.1524,3576.0,3746.0,3.487,1.7215324999999988,0.030046410305089262,-0.05209946838687448,0.052458511166492965,-1.3625698324022324,-0.06451416420408645,0.15249063234623372
3667.0,-0.0433,0.196,0.1524,3106.0,3406.0,3.667,1.7489644999999987,0.030525189025496342,-0.04926183632921396,0.19458715651726283,0.0,-0.07714130606142679,0.18313564318533626
3847.0,-0.0514,-0.063,3.0183,2992.0,2878.0,3.847,2.292258499999999,0.04000745813182642,-0.04883907261096235,-0.06500542274688434,15.921666666666653,-0.09135083387136234,0.2116744783274398
4027.0,-0.0411,0.0142,-0.5488,3340.0,3194.0,4.027,2.193474499999999,0.03828335208353634,-0.04161337610793555,0.012616533949524271,-19.817222222222203,-0.106908635067195,0.24062208916950795
4207.0,-0.0305,-0.0964,-1.0061,3528.0,3372.0,4.207,2.0123764999999993,0.03512259571475966,-0.027096067436240122,-0.0974115656864765,-2.5405555555555597,-0.1233443488479618,0.2664135652833342
4568.0,-0.022,-0.0785,-0.122,2966.0,3728.0,4.568,1.9683344999999994,0.034353917805596317,-0.019290767042718794,-0.07920931957101737,2.449030470914129,-0.15882107798227385,0.3078171657535823
4747.0,-0.0478,-0.0825,2.5,3644.0,3808.0,4.747,2.4158345,0.04216426620827095,-0.044279994924712095,-0.08444153035957765,14.648044692737408,-0.1778308076349526,0.32564133779338766
