t,ax,ay,yawRate,steer
09,0.640
1039,-0.0713,0.2174,0.4878,1968,
1093,0.0191,0.3875,-0.8841,1968,
1147,0.0813,0.6006,-8.9634,2188,
1201,0.0220,0.7300,-9.2073,2772,
1255,-0.2405,0.7468,-6.7378,2994,
1309,-0.3251,0.7569,10.7012,2980,
1363,-0.1648,0.8411,17.0427,2980,
1417,-0.0930,0.8888,-0.7622,2992,
1471,-0.2315,0.8993,2.5610,2992,
1525,-0.2144,0.9694,1.5854,2976,
1579,-0.2883,0.9823,0.7927,2976,
1633,-0.3231,1.0095,0.4573,2988,
1687,-0.3346,1.0298,0.6098,2976,
1741,-0.3419,1.0297,0.5793,2976,
1795,-0.3645,1.0345,0.6707,2988,
1849,-0.3859,1.0359,0.6098,2822,
1903,-0.4356,1.0423,-0.0305,2594,
1956,-0.2408,1.0996,-4.1768,2510,
2011,-0.3674,1.0698,-4.4207,2442,
2065,-0.3389,1.0947,-1.2500,2356,
2119,-0.3157,1.1157,-1.4024,2364,
2172,-0.3612,1.1286,-0.7927,2386,
2227,-0.3536,1.1361,0.9451,2456,
2281,-0.4064,1.1205,1.1890,2556,
2335,-0.4051,1.1196,2.3476,2784,
2388,-0.4476,1.0824,5.6707,2980,
2443,-0.5626,1.0445,7.1341,2984,
2497,-0.3141,1.1857,1.1585,2974,
2551,-0.3983,1.1458,1.3415,2988,
2605,-0.4292,1.1182,0.8841,2988,
2659,-0.4487,1.0991,0.3659,2976,
2713,-0.4533,1.0923,0.6707,2978,
2766,-0.4551,1.0841,0.7012,2886,
2821,-0.4024,1.1153,0.1220,2798,
2875,-0.3032,1.1590,0.1829,2746,
2929,-0.4121,1.1216,-3.4451,2742,
2982,-0.4245,1.1237,2.4390,2828,
3037,-0.4808,1.0857,0.7927,2906,
3091,-0.4498,1.0869,0.7927,2910,
3145,-0.3067,1.0788,4.4817,2924,
3198,-0.4220,1.0417,0.4573,2920,
3253,-0.4023,1.0593,0.3963,2888,
3307,-0.4085,1.0649,0.4878,2896,
3360,-0.4020,1.0683,0.4573,2890,
3415,-0.4082,1.0687,0.7317,2876,
3469,-0.4080,1.0724,0.4878,2858,
3523,-0.3977,1.0839,0.7927,2866,
3576,-0.3886,1.0903,0.7927,2866,
3631,-0.3822,1.0882,0.6098,2854,
3685,-0.3795,1.0932,0.6098,2870,
3738,-0.3797,1.0934,0.7012,2892,
3792,-0.3876,1.0902,0.7622,2880,
3847,-0.3967,1.0862,0.5488,2880,
3901,-0.4108,1.0835,0.9756,2896,
3954,-0.4225,1.0813,0.5793,2896,
4008,-0.4309,1.0800,0.6098,2886,
4063,-0.4314,1.0786,0.7012,2900,
4117,-0.4332,1.0774,0.7622,2920,
4170,-0.4169,1.0836,0.7622,2930,
4225,-0.3891,1.0862,0.9146,2980,
4279,-0.2763,2.0340,-7.8659,2992,
4332,-0.6463,2.2549,-1.3110,2990,
4386,-0.2920,2.5811,2.5305,2976,
4441,0.1500,3.7073,-8.0793,2990,
4495,-0.0447,3.1033,5.8841,2992,
4548,-0.3571,3.8507,-8.3841,2976,
4602,-0.7391,3.9937,-3.0793,2976,
4657,-0.8671,4.0478,3.3232,2990,
4710,-0.9259,3.6941,4.2378,2988,
4764,-0.8676,3.1434,9.0244,2976,
4818,-0.7645,2.9462,2.0732,2988,
4873,-0.7921,2.5001,0.9451,2838,
4926,-0.8013,2.1739,5.4268,2692,
4980,-0.1962,1.9584,-4.4817,2650,
5035,-0.0995,1.8119,-14.3902,2634,
5088,-0.1069,1.6554,-15.7927,2638,
5142,-0.0386,1.4599,-16.0366,2644,
5196,-0.0127,1.2440,-16.7378,2620,
5251,-0.0197,1.1470,-14.2683,2618,
5304,0.1073,1.1230,-13.3841,2604,
5358,-0.0224,1.0550,-12.8659,2616,
5412,-0.0658,0.8885,-12.2866,2588,
5466,0.1164,0.8401,-12.9268,2544,
5520,0.0653,0.8488,-13.0488,2530,
5574,0.0858,0.9012,-14.5732,2542,
5628,0.1285,0.8493,-13.5366,2542,
5682,0.0372,0.8614,-12.4085,2532,
5736,-0.0109,0.7360,-15.3963,2548,
5790,-0.0380,0.7718,-15.1829,2548,
5843,-0.0682,0.7390,-12.5000,2550,
5898,-0.1743,0.6405,-14.1159,2542,
5952,-0.0743,0.5737,-11.8598,2558,
6006,-0.2136,0.6548,-8.6585,2560,
6060,-0.2992,0.5684,-8.7500,2554,
6114,-0.4338,0.5634,-7.6524,2566,
6168,-0.1521,0.5460,-8.5976,2568,
6221,-0.0863,0.5144,-7.2561,2572,
6276,-0.0906,0.5011,-5.7317,2560,
6330,0.0386,0.5325,-4.8476,2572,
6384,-0.0855,0.6056,-3.2012,2572,
6437,0.6724,1.8860,-23.2317,2572,
6492,0.3354,2.4153,-16.4329,2570,
6546,0.1960,3.0805,-20.1220,2570,
6600,0.1075,3.5039,-21.7073,2570,
6653,0.1152,3.9821,-30.1220,2558,
6708,0.1410,4.0456,-36.5549,2570,
6762,-0.0620,4.1142,-38.2622,2572,
6815,-0.1928,4.3582,-42.2561,2590,
6870,0.1867,4.4989,-46.8598,2724,
6924,0.6890,3.6470,-51.2500,2992,
6977,0.6384,3.1244,-40.0305,3080,
7031,-0.0424,2.5671,-14.5427,3086,
7086,-0.1689,2.1499,9.1463,3050,
7140,-0.3003,2.0331,13.6280,2990,
7193,-0.3073,1.7443,22.6220,2990,
7247,-0.4278,1.3408,16.3415,2976,
7302,-0.6037,1.2134,16.5549,2990,
7356,-0.5294,0.9956,13.5061,2988,
7409,-0.7343,0.6543,12.2866,2976,
7463,-0.6937,0.5732,14.4207,2914,
7518,-0.9716,0.3643,17.6829,2986,
7571,-0.8031,0.1329,12.0122,2988,
7625,-0.6913,-0.0100,14.9390,2976,
7680,-0.6986,0.1366,12.5000,2988,
7734,-0.6959,0.2931,13.1098,2960,
7787,-0.6429,0.1541,7.8049,2780,
