t,ax,ay,yawRate,steer
1648,1.6159,2978,
23865,-0.0691,0.2659,0.0610,2976,
23918,-0.0883,0.3473,0.1220,2988,
23972,-0.0956,0.4301,0.8537,2988,
5,0.1648,1.6159,2978,
23865,-0.0691,0.2659,0.0610,2976,
23918,-0.0883,0.3473,0.1220,2988,
23972,-0.0956,0.4301,0.8537,2988,
1043,-0.0441,0.1393,0.4268,3016,
1096,-0.0640,0.2499,0.4573,3064,
1150,-0.0766,0.3388,1.4329,3000,
1205,-0.1048,0.4084,0.4268,2978,
1259,-0.0637,0.4948,0.3049,2990,
1312,-0.1243,0.5175,0.8232,2988,
1367,-0.1540,0.5418,0.4878,2976,
1421,-0.1658,0.5738,0.7317,2992,
1474,-0.1652,0.5964,0.5488,2988,
1528,-0.1528,0.6170,0.5488,2976,
1583,-0.1505,0.6315,0.5183,2976,
1637,-0.1457,0.6364,0.6098,2988,
1690,-0.1434,0.6508,0.5488,2988,
1744,-0.1353,0.6662,0.8232,2978,
1799,-0.1341,0.6819,0.7317,2990,
1853,-0.1327,0.6839,0.5183,2988,
1906,-0.1387,0.6812,0.8232,2976,
1960,-0.1502,0.6819,0.6098,2978,
2015,-0.1585,0.6844,0.6402,2992,
2068,-0.1737,0.6806,0.5793,2990,
2122,-0.1734,0.6815,0.5183,2978,
2177,-0.1670,0.6673,0.5488,2990,
2231,-0.1226,1.7668,-4.9695,2988,
2284,-0.2393,1.3819,10.5183,2980,
2338,-1.2396,0.9331,7.8659,2980,
2393,-2.1749,1.1387,1.7378,2990,
2447,-2.1661,2.3676,12.9573,2988,
2500,-2.3262,2.5419,12.3780,2976,
2554,-2.1406,2.9055,10.6402,2976,
2609,-1.8135,3.4387,9.5732,2990,
2662,-1.9047,3.2686,10.5793,2976,
2716,-1.5760,2.7753,9.6646,2840,
2770,-1.0487,2.3619,9.1768,2704,
2824,-1.0041,1.7536,-11.1890,2620,
2878,-0.4044,1.4699,-25.9756,2504,
2932,0.1452,1.1860,-38.5061,2402,
2987,0.6501,1.1456,-54.3293,2312,
3040,1.2082,1.0740,-66.0366,2298,
3094,1.4995,1.1451,-66.5244,2310,
3148,1.6267,0.8806,-69.6951,2306,
3202,1.7002,0.8845,-68.6890,2262,
3256,1.9875,0.7651,-68.6585,2220,
3310,2.2130,0.8151,-70.0305,2200,
3364,2.2636,0.6976,-73.0793,2178,
3418,2.0493,0.5715,-70.9756,2180,
3472,2.0268,0.5802,-69.6037,2178,
3526,2.1903,0.7280,-68.9939,2176,
3579,1.8136,0.6303,-66.7073,2156,
3634,1.6797,0.6139,-63.9329,2156,
3688,1.5923,0.4030,-61.5854,2156,
3742,1.5856,0.3377,-63.7195,2158,
3795,1.4408,0.3746,-60.5488,2226,
3850,1.3155,0.3734,-56.0366,2548,
3904,0.9499,0.3433,-44.3293,2940,
3957,0.7355,0.3498,-26.5854,3044,
4012,0.3150,0.3703,-2.2561,3172,
4066,-0.0104,0.2915,8.5671,3200,
4120,-0.0088,0.1843,12.2561,3174,
4173,0.0681,0.1350,11.5854,3172,
4228,0.2183,0.1042,12.9268,3158,
4282,0.1703,-0.0253,14.1463,3154,
4336,0.1937,0.0199,13.5366,3164,
4389,0.1507,0.0514,13.5671,3130,
4444,0.1143,0.1402,11.4329,3114,
4498,-0.0048,0.2290,10.0610,3032,
4551,0.1048,0.1631,7.2561,2992,
4605,-0.0909,0.3168,8.3537,2978,
4660,-0.0785,0.2793,4.7561,2992,
4714,0.0158,0.1894,5.0000,2992,
4767,-0.1258,0.2751,4.2683,2980,
4822,-0.2697,0.4571,2.5610,2978,
4876,-0.0931,1.2506,-1.9817,2992,
4929,-0.2191,1.6737,4.5427,2992,
4983,-0.4636,2.0639,5.9146,2976,
5038,-0.5188,2.6270,4.9390,2988,
5092,-0.7349,2.8151,5.5488,2988,
5145,-0.8494,2.8324,5.2134,2976,
5199,-0.9869,2.8353,9.8171,2978,
5254,-1.3416,2.7610,8.3841,2988,
5307,-0.7645,2.7752,7.1341,2988,
5361,-1.1450,2.6655,8.2317,2980,
5415,-1.2555,2.6879,14.5427,2992,
5469,-1.3511,2.2135,16.7988,2992,
5523,-1.5008,1.1746,15.1524,2976,
5577,-1.1604,0.1956,15.9146,2976,
5630,-0.7818,-0.1811,11.8902,2988,
5685,-0.3932,-0.4542,13.9634,3010,
5739,-0.1767,-0.4802,12.1951,3154,
5792,-0.2060,-0.8731,13.7805,3278,
5847,-0.4210,-0.8004,21.9817,3434,
5901,-0.5068,-1.0771,33.3232,3512,
5955,-0.6745,-1.1628,37.4695,3608,
6008,-0.9845,-1.2027,38.8110,3682,
6063,-0.9791,-1.2006,39.3293,3758,
6117,-0.9126,-1.1396,35.3049,3838,
6170,-0.8627,-1.0458,34.9695,3912,
6224,-0.6499,-0.9171,33.7500,3952,
6279,-0.5501,-0.8332,31.2805,3986,
6333,-0.4573,-0.8169,25.6707,4004,
6386,-0.4013,-0.6502,22.0427,4002,
6440,-0.2636,-0.5321,16.6463,4004,
6495,0.0535,-0.3908,8.9634,4004,
6549,-0.0214,-0.2978,4.1159,3982,
6602,-0.1000,-0.1104,0.5793,3950,
6657,-0.1489,0.0319,-0.5793,3938,
6711,-0.1938,0.1625,-1.8598,3928,
6765,-0.2551,0.2818,-1.5244,3926,
6818,-0.3128,0.3576,-1.5244,3886,
6873,-0.2953,0.4738,-2.8354,3824,
6927,-0.2932,0.5102,-3.3232,3784,
6981,-0.3361,0.5303,-2.2256,3784,
7034,-0.3565,0.5391,-1.4024,3756,
7089,-0.3594,0.5707,-1.0061,3620,
7143,-0.3373,0.6155,-2.3171,3328,
7197,-0.2828,0.6389,-5.1220,3200,
7250,-0.2789,0.6376,-10.6707,3086,
7305,-0.4707,0.5699,0.2134,3048,
7359,-0.4196,0.6178,2.0427,3022,
7412,-0.4909,0.5632,-0.4573,3006,
7467,-0.3989,0.5961,-0.2439,3012,
7521,-0.4096,0.6057,1.0366,3042,
7575,-0.4402,0.5971,0.6098,3082,
7628,-0.4005,0.6069,0.2439,3108,
7683,-0.3875,0.6168,1.1585,3172,
7737,-0.4350,0.5973,1.3720,3224,
7790,-0.4073,0.6191,2.4695,3246,
7844,-0.3776,0.6380,1.3720,3272,
7899,-0.3768,0.6406,1.4939,3318,
7953,-0.3890,0.6490,2.2561,3396,
8006,-0.4764,0.6149,3.2622,3404,
8060,-0.3802,0.6509,2.3476,3406,
8115,-0.4325,0.6055,1.0976,3410,
8169,-0.4413,0.5950,1.2195,3440,
8222,-0.4517,0.5818,1.5854,3432,
8276,-0.3901,0.5488,0.5183,3448,
8331,-1.2463,1.8559,10.5183,3466,
8384,-1.2858,1.6451,7.3476,3456,
8438,-0.6920,2.6444,19.0854,3460,
8493,-1.5362,2.8295,33.4146,3464,
8547,-1.9266,2.9818,43.5061,3474,
8600,-2.3697,3.2570,49.5122,3444,
8654,-2.6106,2.4796,60.8841,3440,
8708,-2.3227,2.0273,54.3293,3438,
8762,-1.9376,1.3781,50.5793,3426,
8816,-1.6253,1.0335,48.1098,3426,
8870,-1.2174,0.4619,43.2317,3422,
8924,-1.3077,0.4974,43.5366,3432,
8978,-1.2731,0.3007,39.6037,3420,
9032,-1.0233,0.2229,35.8537,3440,
9086,-1.0791,0.2544,36.7073,3478,
9140,-1.1271,0.0326,34.8476,3506,
9194,-0.8294,-0.0467,35.3049,3524,
9248,-0.7325,-0.1121,31.7073,3530,
9302,-0.5778,-0.2371,29.7256,3544,
9356,-0.5925,-0.1801,28.2012,3536,
9410,-0.4199,-0.2471,29.7866,3536,
9464,-0.2866,-0.2431,24.2073,3582,
