t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1042,0.0201,0.1149,0.3963,1968,1.042,0.0,0.0,0.0201,0.1149,0.0
1096,0.1248,0.2318,-1.2195,1968,1.096,-0.06585300000000006,-0.001149351672315827,0.1250663372280165,0.23165640783791855,-29.9222222222222
1149,0.1745,0.2591,-8.75,2422,1.149,-0.5296029999999995,-0.00924331607843952,0.17688745460225797,0.2574759957827799,-142.08490566037753
1204,1.4478,1.9594,-27.0732,3088,1.204,-2.018628999999998,-0.03523172242624058,1.515920290821706,1.9071861135911814,-333.1490909090913
1258,0.6061,2.1225,-20.9146,3436,1.258,-3.1480173999999987,-0.05494326854007132,0.7217438171740801,2.0860127809701905,114.04814814814804
1311,0.5658,2.6466,-23.4756,3016,1.311,-4.392224199999998,-0.07665877377577389,0.766824790716836,2.5954962801634065,-48.32075471698119
1366,-0.1502,2.9179,-15.9146,2128,1.366,-5.2675272,-0.09193569307835785,0.11831573422037953,2.919366684237507,137.47272727272687
1420,0.4932,3.7804,-8.9939,1968,1.42,-5.753197799999999,-0.1004122441284942,0.8696765927401098,3.7119177016792753,128.16111111111152
1473,0.4918,3.4591,-13.3537,1968,1.473,-6.460943900000001,-0.11276474384164328,0.877914856667513,3.3817902883594746,-82.26037735849032
1527,0.2077,3.4903,-32.1341,1968,1.527,-8.196185299999996,-0.14305041958855913,0.7031662561172918,3.4250387729568827,-347.78518518518626
1582,1.3168,4.1392,-54.8171,1968,1.582,-11.211125800000005,-0.19567105806528337,2.09643532020054,3.804194767387135,-412.41818181818076
1636,1.0266,4.1791,-79.9085,1966,1.636,-15.526184799999992,-0.27098304503309717,2.107793753746155,3.751798217077872,-464.65555555555704
1689,1.1368,3.8738,-106.4329,1968,1.689,-21.16712850000001,-0.3694360855177287,2.4588903505814415,3.2019523612660885,-500.4603773584891
1743,1.5205,3.4596,-133.1098,1968,1.743,-28.355057700000017,-0.49488911645797085,2.981154428129071,2.3223846980305467,-494.0166666666663
1798,2.0883,3.8997,-154.2988,1968,1.798,-36.841491700000006,-0.6430053315111631,4.00953400004747,1.8687680654547076,-385.25454545454573
1851,3.3524,3.9658,-174.4512,1968,1.851,-46.08740529999999,-0.8043769661860849,5.182048273297024,0.335456544457454,-380.2339622641514
1905,3.8392,4.2098,-194.1159,1968,1.905,-56.5696639,-0.9873268918015763,5.62841742720915,-0.8847541721225975,-364.161111111111
1959,3.6245,3.8367,-215.8232,1968,1.959,-68.22411670000001,-1.1907354656798486,4.907527082683316,-1.9425357326777237,-401.98703703703677
2014,3.2242,3.157,-228.9939,1968,2.014,-80.81878119999995,-1.4105538293888928,3.631000093960215,-2.6791701994574577,-239.46727272727364
2067,3.2665,2.7808,-246.4329,1968,2.067,-93.87972490000004,-1.6385103003715051,2.5534084957862895,-3.4471692653025325,-329.0377358490541
2121,1.8988,2.6728,-259.8171,1968,2.121,-107.9098483,-1.8833821481626056,1.9593609663234102,-2.6287270462427617,-247.8555555555562
2176,2.6591,2.5362,-279.6037,1968,2.176,-123.28805180000003,-2.151782432279322,0.6606218805706345,-3.6147893411527203,-359.756363636363
2230,2.9571,2.4877,-293.4147,1968,2.23,-139.13244559999998,-2.428319272071897,-0.6084966748285265,-3.81612676633293,-255.7592592592597
2283,3.7007,3.26,-296.6464,1968,2.283,-154.85470479999998,-2.702724460963867,-1.9647728614724562,-4.523543753830766,-60.975471698114156
2337,3.4466,3.3095,-312.439,1968,2.337,-171.72641080000005,-2.9971912810923507,-2.9344913218427546,-3.7710214123005934,-292.455555555554
2392,3.5024,3.4348,-316.4024,1968,2.392,-189.12854279999996,-3.3009157813590146,-4.002972562958963,-2.8356423364376826,-72.06181818181817
2445,2.7933,3.5073,-325.122,1978,2.445,-206.36000879999995,-3.6016615980044717,-4.060133803972466,-1.9023647583573646,-164.5207547169816
2499,2.5894,3.4365,-328.1403,1968,2.499,-224.07958500000004,-3.9109265447524986,-4.250783044736313,-0.6673590612123925,-55.89444444444436
2553,2.6299,3.6465,-322.5305,1968,2.553,-241.496232,-4.214904379560091,-4.459523982428205,0.5709484303750032,103.88518518518565
2608,2.1307,3.4416,-312.1342,1968,2.608,-258.66361300000005,-4.514531701954408,-3.7932837391971654,1.4126186760560597,189.02363636363575
2661,2.1015,3.8316,-304.5122,1968,2.661,-274.80275960000006,-4.796212948586457,-3.6421967432490048,2.4149251941760728,143.81132075471743
2715,1.9048,4.339,-293.6585,2170,2.715,-290.6603186,-5.072979564465715,-3.3878882169622684,3.3132155784627453,200.99444444444515
2769,1.3304,4.2728,-276.4024,3056,2.769,-305.58604820000005,-5.333482689248092,-2.700629531834954,3.568386768804766,319.5574074074059
2823,0.3509,4.6627,-255.7622,4016,2.823,-319.397207,-5.57453288382388,-2.7681203464665973,3.7684760643365705,382.225925925927
2876,0.0963,4.7582,-223.3842,4002,2.876,-331.23656959999994,-5.781168742531356,-2.205200622890109,4.217443673933901,610.9056603773595
2930,-0.476,3.9593,-171.0366,3964,2.93,-340.47254599999997,-5.942366940347849,-1.772050840297327,3.5724597001787903,969.3999999999952
2984,-0.6164,3.2139,-72.5,3862,2.984,-344.38754599999993,-6.010696580563426,-1.4586116024747713,2.9294290165706323,1824.7518518518575
3039,-0.1948,2.3729,9.2073,3590,3.039,-343.88114449999995,-6.001858207051389,-0.8459321679681578,2.225533692667153,1485.5872727272686
