t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
10001,-4.6057,1.6745,273.872,4016,10.001,0.0,0.0,-4.6057,1.6745,0.0
10055,-4.4411,1.3932,279.3293,4002,10.055,15.083782200000075,0.2632616630437151,-4.650641933890373,0.18948628641777598,101.06111111111015
10109,-4.8118,1.0691,279.7561,4004,10.109,30.19061160000015,0.5269255756107959,-4.69674125754518,-1.4956656075717312,7.903703703703929
10164,-5.6479,0.9879,286.0976,3934,10.164,45.92597960000007,0.8015595562237496,-4.6383550383708965,-3.3705167790739914,115.30000000000052
10217,-5.1375,0.7942,291.5244,3600,10.217,61.37677280000031,1.0712267696085045,-3.1582476918067957,-4.129180476462254,102.39245283018735
10271,-5.4029,0.8484,289.2073,3314,10.271,76.99396700000038,1.3437982283218677,-2.0425778289157424,-5.073360501957441,-42.90925925925977
10326,-4.758,1.0786,286.7073,3222,10.326,92.7628685000003,1.6190174789195386,-0.8479988848221626,-4.804460412090037,-45.45454545454569
10380,-3.9539,1.358,269.5732,3184,10.38,107.31982130000037,1.8730842343369476,-0.11932897873525627,-4.178905335711017,-317.29814814814637
10433,-4.4148,1.2458,249.4817,3170,10.433,120.54235140000013,2.1038609200259986,1.1705415582409981,-4.435347691041902,-379.0849056603841
10487,-3.0856,1.7547,234.8171,3188,10.487,133.22247480000019,2.3251708229151773,0.8344707182730948,-3.4501533401205204,-271.5666666666649
10542,-3.1853,2.1407,220.7012,3328,10.542,145.36104080000013,2.537028766085814,1.4039247933360484,-3.5717961524499593,-256.6527272727288
10595,-2.8743,2.5457,206.7683,3540,10.595,156.3197607000003,2.728294510144641,1.6098528359530904,-3.4857657446497736,-262.8849056603731
10649,-2.9708,2.4771,198.0183,3734,10.649,167.0127489,2.914922361111538,2.3381180275752698,-3.0813765007099554,-162.03703703704156
10703,-3.0968,2.383,195.7012,3856,10.703,177.58061370000004,3.0993663967771505,2.9934442558641283,-2.5116032184710337,-42.909259259259244
10758,-3.3815,2.6241,194.4512,3916,10.758,188.2754297,3.2860261488721196,3.7239820377996087,-2.1100712884037534,-22.727272727272844
