t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1044,0.034,0.1164,0.5793,2248,1.044,0.0,0.0,0.034,0.1164,0.0
1098,0.0511,0.1884,-0.3049,2128,1.098,-0.016464600000000013,-0.00028736148002385864,0.05115413679225877,0.18838530804985532,-16.374074074074063
1153,0.1798,0.2177,-8.5061,2006,1.153,-0.48430009999999946,-0.00845263131273778,0.1816336928799041,0.21617245803017704,-149.11272727272745
1207,0.1299,0.3001,-7.9268,1974,1.207,-0.9123472999999999,-0.01592346430668046,0.13466196153793653,0.29799358401609133,10.727777777777767
1260,0.2907,0.3665,-10.9146,1972,1.26,-1.4908210999999991,-0.02601973675320362,0.3001367572298963,0.3588128578514464,-56.373584905660444
1314,0.0879,0.6284,-7.561,1972,1.314,-1.8991150999999995,-0.03314581136934135,0.1086767331411446,0.6251418540409597,62.10370370370365
1369,-0.0268,0.6287,1.7683,1968,1.369,-1.8018585999999996,-0.031448365225375495,-0.0070184201337571625,0.629231810844641,169.62363636363656
1422,0.1729,0.6327,1.0061,1970,1.422,-1.7485352999999997,-0.0305176980723468,0.19212504338438158,0.6271297056467262,-14.381132075471715
1476,0.1173,0.6383,-0.061,1968,1.476,-1.7518292999999996,-0.030575189217907493,0.1367582784439671,0.6344157574312309,-19.76111111111109
1530,0.1896,0.6514,1.4634,1982,1.53,-1.6728056999999996,-0.029195967211128503,0.20853474907559066,0.6455876225796002,28.229629629629603
1585,0.1699,0.6801,-0.061,1970,1.585,-1.6761606999999996,-0.029254523007532913,0.189720465967364,0.6748393622137986,-27.716363636363667
1639,0.225,0.6897,0.6707,1970,1.639,-1.6399428999999996,-0.02862240314970411,0.24464601770891198,0.6829783422768035,13.549999999999988
1692,0.2006,0.7059,0.4878,1972,1.692,-1.6140894999999997,-0.02817117619686901,0.22040380873489912,0.6999695215472956,-3.4509433962264184
1746,0.2486,0.7074,0.6402,1972,1.746,-1.5795186999999997,-0.027567801911820553,0.2680045330423079,0.7002787232729369,2.8222222222222193
1801,0.23,0.7264,0.5793,1974,1.801,-1.5476571999999997,-0.02701171383219638,0.24953502029972197,0.719923074810092,-1.1072727272727276
1855,0.2817,0.7372,0.4268,1994,1.855,-1.5246099999999998,-0.026609464308830745,0.3012144573436038,0.7294440216268814,-2.824074074074072
1908,-0.1999,2.1757,-30.0915,1994,1.908,-3.119459499999998,-0.05444483915761601,-0.08120667394429289,2.1833542946821307,-575.8169811320762
1963,0.0067,2.6968,-44.2073,1994,1.963,-5.550861000000005,-0.09688080077054505,0.26752821147723205,2.6835058759137818,-256.65090909090827
2017,-0.133,3.5834,-68.8415,1998,2.017,-9.268301999999993,-0.16176238596917536,0.4458709606214678,3.5580392980508933,-456.18888888889035
2071,0.3164,3.8732,-95.5488,1996,2.071,-14.42793720000002,-0.251815008410972,1.2714760902140805,3.6722112891300136,-494.5796296296272
2124,0.2321,4.674,-109.4512,2020,2.124,-20.228850800000014,-0.3530600503546892,1.8339162175361117,4.305449769426889,-262.30943396226445
2179,0.2067,4.6193,-125.061,2022,2.179,-27.107205799999978,-0.4731099922257031,2.2888108819671444,4.017711055637125,-283.81454545454704
2233,0.4129,4.4271,-138.7805,2022,2.233,-34.601352800000015,-0.6039075320041593,2.8538545539756095,3.4095769539273753,-254.06481481481322
2286,0.5827,4.6933,-147.7439,2022,2.286,-42.431779500000005,-0.7405742597552334,3.5967051617060575,3.0708819840164816,-169.12075471698148
2340,1.3578,5.1265,-166.0366,2026,2.34,-51.39775589999998,-0.897060068591341,4.853484708138514,2.137360352833748,-338.75370370370473
2395,1.5018,4.2731,-172.378,2044,2.395,-60.878545900000006,-1.0625310697814947,4.463807449738885,0.767600092271771,-115.29818181818136
2449,2.3172,4.811,-184.2378,2044,2.449,-70.82738709999998,-1.2361711054795579,5.305154177092728,-0.6086673946217094,-219.62592592592677
2502,2.9584,5.3116,-197.561,2046,2.502,-81.29812009999998,-1.4189198714267812,5.6980437251631875,-2.120736387703204,-251.38113207547227
2556,3.5629,6.1077,-207.5,2046,2.556,-92.50312010000003,-1.6144840141127468,5.946266954360699,-3.8262468565786425,-184.0555555555545
2611,3.5829,6.0684,-219.6646,2042,2.611,-104.58467310000006,-1.8253468927169458,4.970643533839509,-4.995533387887571,-221.17454545454495
2664,4.1137,5.9364,-228.9634,2042,2.664,-116.71973330000004,-2.037143648134667,3.4528617477807906,-6.343588763524332,-175.44905660377378
2718,3.6966,5.952,-243.7805,2042,2.718,-129.8838803,-2.2669013565012,2.196856184051278,-6.653193103059287,-274.3907407407413
2772,4.1883,6.0669,-245.1524,2042,2.772,-143.12210989999994,-2.4979520501561714,0.2905275844480588,-7.366459544630295,-25.405555555555836
2827,3.569,5.7566,-256.8598,2040,2.827,-157.2493989,-2.744519757586949,-1.065124771518032,-6.688924710377495,-212.86181818181768
2880,3.5443,5.269,-265.1524,2040,2.88,-171.30247609999998,-2.9897922247638946,-2.706773872960701,-5.744371043957495,-156.46415094339628
2934,3.5216,5.1135,-267.3476,2040,2.934,-185.73924650000004,-3.2417614015983545,-4.015304042071442,-4.735702931954743,-40.651851851851646
2989,3.7965,4.8282,-276.2195,2040,2.989,-200.93131899999995,-3.506913086925039,-5.270834132526013,-3.1532895581279483,-161.30727272727324
3042,3.8536,4.9586,-281.3415,2036,3.042,-215.84241849999992,-3.767160868292519,-6.027393599460453,-1.7630863045191973,-96.64150943396265
3096,3.4056,4.7934,-286.6464,2036,3.096,-231.3213241,-4.037318735617909,-5.8703673420283025,-0.3370195686418991,-98.238888888889
3150,2.9232,4.4921,-285.4573,2032,3.15,-246.73601829999996,-4.306355902595981,-5.281439773117949,0.9112928030703586,22.020370370371424
3205,2.7671,4.1669,-278.9024,2030,3.205,-262.0756503,-4.574082987040265,-4.508597691983636,2.1662051776874316,119.1799999999992
3258,1.9293,4.4344,-280.3049,2028,3.258,-276.93181,-4.833371888007358,-4.169143373797775,2.4503765789604888,-26.462264150942957
3312,1.87,3.988,-272.8964,2026,3.312,-291.66821559999994,-5.0905706856366875,-3.015735643536038,3.2103555143171105,137.1944444444439
3366,1.9293,4.0179,-265.9756,2024,3.366,-306.03089800000004,-5.34124678293493,-2.114419693651329,3.9236396698855285,128.16296296296312
3420,2.0008,3.9067,-257.2866,2022,3.42,-319.9243744,-5.583733690663058,-0.9841234281317239,4.277500041870516,160.90740740740728
3474,1.2903,3.3198,-244.1463,2020,3.474,-333.1082746,-5.813836157407398,-0.35079451802592465,3.544416642569403,243.33888888888814
3528,1.1012,3.071,-233.2622,2016,3.528,-345.70443339999997,-6.033680601571454,0.3087974641355046,3.247818739730326,201.55740740740785
3582,0.9839,3.1185,-224.3293,2016,3.582,-357.8182155999999,-6.245105985830936,0.864465074601164,3.153696496937333,165.42407407407495
3636,1.0582,3.3156,-211.9817,2018,3.636,-369.26522739999996,-6.444894031255579,1.5782220660057966,3.1019680382577115,228.6592592592581
3690,1.4628,3.5048,-212.3476,2016,3.69,-380.73199779999993,-6.645026929305806,2.608767950158822,2.760024757538261,-6.775925925926143
3744,1.1334,3.4771,-209.4512,2016,3.744,-392.0423626,-6.842430034667477,2.8054953543908385,2.346063892244076,53.63703703703677
3798,1.6642,3.5598,-213.9329,2020,3.798,-403.59473919999994,-7.044057042767824,3.659943125790523,1.4305782033774654,-82.99444444444451
3852,1.8677,3.7049,-214.6342,2020,3.852,-415.1849859999999,-7.246345010546561,4.108045105441594,0.5818528264581737,-12.98703703703714
3906,2.2603,3.8589,-219.4512,2022,3.906,-427.0353508,-7.453172893869001,4.434951478607359,-0.5755611891001697,-89.2037037037034
3960,2.8746,3.7446,-229.3902,2024,3.96,-439.42242159999995,-7.669368064006648,4.208649773695973,-2.1383688648988577,-184.05555555555603
4014,2.7488,3.8365,-222.5305,2030,4.014,-451.4390686,-7.879098119206548,3.766257022971699,-2.8442822867845505,127.03148148148091
4068,2.4567,3.244,-232.3171,2028,4.068,-463.98419199999984,-8.09805182760553,2.5541839178562404,-3.1678155570936495,-181.2333333333358
4122,2.2258,2.872,-237.4085,2028,4.122,-476.8042509999999,-8.321804067455464,1.5596997585744257,-3.281753540883727,-94.28518518518459
4175,2.2581,3.4789,-243.0488,2030,4.175,-489.6858373999999,-8.546630163015587,1.2352412130236479,-3.959285284700746,-106.4207547169812
4230,2.2321,3.4238,-248.2012,2032,4.23,-503.33690340000004,-8.784886211122641,0.25387823296567813,-4.079242906818155,-93.67999999999897
4284,1.6914,3.2547,-252.1342,2032,4.284,-516.9521501999999,-9.02251709625426,-0.2821752371930586,-3.6570867074100173,-72.83333333333404
4338,2.0728,3.017,-255.6402,2032,4.338,-530.756721,-9.26345230853893,-1.5612741243376473,-3.3107721076319514,-64.92592592592561
4391,1.8924,2.8652,-259.3293,2032,4.391,-544.5011738999999,-9.503338265529212,-2.1114228434125053,-2.7078482927069327,-69.6056603773585
4446,1.8951,2.8232,-267.8354,2032,4.446,-559.2321208999998,-9.76044179261599,-2.7192888462395355,-2.0414040317186735,-154.6563636363645
4500,2.1663,3.5653,-268.2317,2032,4.5,-573.7166326999999,-10.013244214069964,-3.7809610336602706,-1.7631090272421217,-7.338888888888788
4554,2.0659,4.3275,-267.9269,2036,4.554,-588.1846853,-10.26575936829169,-4.602677323136869,-1.3455707038582616,5.64444444444442
