t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
10008,2.5006,4.0534,-268.7195,1968,10.008,0.0,0.0,2.5006,4.0534,0.0
10061,2.2681,3.8427,-266.1585,1966,10.061,-14.10640050000022,-0.2462031343299782,3.136260713886332,3.174033653654793,48.32075471697998
10116,2.7564,4.0314,-270.0305,1968,10.116,-28.958078000000143,-0.505413806149337,4.363660006429229,2.192806026143229,-70.40000000000062
10170,3.0622,3.6024,-271.372,1968,10.17,-43.612166000000215,-0.7611758906263291,4.701949944614321,0.4960053612022568,-24.8425925925924
10223,2.897,3.82,-271.5854,1980,10.223,-58.00619220000044,-1.0123990404346608,4.774673065386779,-0.43301976706615175,-4.026415094339159
10277,1.7933,3.4568,-269.1769,1968,10.277,-72.54174480000003,-1.266092291901476,3.8355746980425396,-0.6736155177368477,44.60185185185316
10332,2.14,3.7964,-269.9085,1968,10.332,-87.38671230000044,-1.5251858521280344,3.8900244071188212,-1.9646788724928723,-13.301818181818083
10386,2.4034,4.0508,-271.4939,1968,10.386,-102.04738290000003,-1.78106282464836,3.4599435148561204,-3.1959510437434853,-29.359259259259947
10439,2.3321,4.2108,-270.5183,1968,10.439,-116.38485280000026,-2.031298880808946,2.735776488828224,-3.96043609381274,18.407547169810766
10493,2.3474,4.4843,-270.8842,1968,10.493,-131.01259960000033,-2.2866012246170118,1.8432746259105925,-4.713976230686168,-6.775925925926088
10548,1.8152,4.5059,-270.4573,1966,10.548,-145.88775110000026,-2.5462215950249836,1.0241033247255502,-4.7486101366911635,7.761818181819058
10601,1.7663,4.3905,-270.9451,1980,10.601,-160.24784140000048,-2.796852451643688,-0.17859767807681703,-4.729102325958445,-9.203773584906456
10655,0.7383,4.1612,-270.061,1968,10.655,-174.83113540000008,-3.051378947730015,-0.3604094209662681,-4.210792963240862,16.372222222223535
10710,1.5354,4.4087,-268.3537,1968,10.71,-189.59058890000048,-3.308980007100023,-2.248459708496405,-4.0912733701462995,31.04181818181689
10764,1.5563,4.501,-271.0671,1968,10.764,-204.22821230000008,-3.564454730096983,-3.2663030995009645,-3.4658815259887916,-50.248148148149156
10817,2.1616,4.5527,-265.4573,1968,10.817,-218.2974492000003,-3.8100092372450667,-4.517941177176086,-2.23333816731295,105.84528301886641
10871,1.5521,4.2647,-264.6037,1968,10.871,-232.58604900000037,-4.059392349254871,-4.330317463049253,-1.3583192442171628,15.807407407406805
10926,1.6118,4.2918,-261.6464,1968,10.926,-246.9766010000003,-4.310554862834325,-4.580323851472568,-0.19514070726402677,53.769090909090735
10979,2.0197,4.4639,-266.0061,1968,10.979,-261.0749243,-4.556617023429952,-4.723193197275429,1.3027038501559383,-82.25849056603874
11033,2.2397,4.0768,-264.1159,1968,11.033,-275.3371829000001,-4.80554039477083,-3.8507955785292105,2.609200594507806,35.0037037037034
11087,2.2543,4.538,-269.2378,1968,11.087,-289.87602410000017,-5.059291043135436,-3.5012429651671875,3.662869119811311,-94.8499999999992
11142,1.6737,4.0034,-262.6524,1968,11.142,-304.3219061000001,-5.311419247390018,-2.362637009109343,3.6395644812514116,119.73454545454594
11195,2.0759,4.6963,-265.5183,1968,11.195,-318.3943760000003,-5.557030181032818,-1.5661226107731896,4.889974894416634,-54.073584905659736
11249,2.0869,4.4829,-265.0915,1968,11.249,-332.7093170000004,-5.8068730337115495,-0.20082135741605156,4.940770668873994,7.903703703703929
11303,1.9003,4.3003,-266.1585,1966,11.303,-347.0818760000005,-6.057721510198695,0.8908360272136681,4.616289782132202,-19.759259259259295
11358,1.3809,3.8056,-266.0061,1968,11.358,-361.7122115000004,-6.313069035345104,1.493992038154283,3.7626405568339383,2.770909090909107
11411,1.6314,3.8949,-270.6403,1968,11.411,-376.05614740000016,-6.563417944495116,2.6450093137970727,3.2917529828233976,-87.43773584905857
11465,1.3755,3.6604,-269.6647,1968,11.465,-390.6180412000002,-6.817570936630866,3.0480173063561757,2.449514015096309,18.066666666667366
11520,1.9456,3.9449,-269.1159,1966,11.52,-405.4194157000002,-7.075903655476594,4.175449487434241,1.3831908573603027,9.978181818181351
11573,1.4315,3.2593,-272.8659,1968,11.573,-419.8813084000004,-7.328311299161731,3.5375712342089063,0.39726376992834256,-70.75471698113097
11627,1.8625,2.9508,-273.5671,1968,11.627,-434.6539318000005,-7.586142216648892,3.3384969021801627,-1.0151676335135296,-12.985185185184594
11681,1.2463,2.4827,-272.3781,1968,11.681,-449.3623492000001,-7.8428525280365085,2.496416170113177,-1.2185931583582188,22.018518518518476
11736,1.7703,2.7413,-270.2439,1968,11.736,-464.22576370000047,-8.102268049150181,2.2221985549284886,-2.3896697182819504,38.8036363636357
11789,1.9894,3.3667,-272.439,1968,11.789,-478.6650307000002,-8.354280799874742,1.99978277421279,-3.360543126633223,-41.416981132076685
11843,2.0307,3.664,-267.2561,1966,11.843,-493.0968601000003,-8.60616373999086,1.288008980550968,-3.9861850629417663,95.97962962962949
11897,1.9841,3.5082,-274.2073,1968,11.897,-507.9040543000004,-8.86459803176307,0.18319299303204706,-4.02623401919262,-128.72592592592477
11951,1.514,3.3256,-266.4939,1968,11.951,-522.2947249000005,-9.11576261530302,-0.43090306724522187,-3.628516764001327,142.84074074073962
12005,1.2419,4.2794,-267.8354,1968,12.005,-536.7578365000005,-9.368191532806405,-0.9978854848065046,-4.342787644959454,-24.8425925925924
12059,1.2262,3.9412,-267.3781,1968,12.059,-551.1962539000001,-9.620189455213637,-1.9681264291577905,-3.628098984158316,8.468518518518295
12113,1.5187,3.8214,-264.2073,1968,12.113,-565.4634481000002,-9.869198969025076,-3.014127484493647,-2.797245637626413,58.71851851851901
12167,0.4129,3.219,-260.1829,1968,12.167,-579.5133247000002,-10.114415575193984,-2.366656084896565,-2.2206725075575777,74.52592592592477
12221,0.4491,3.3188,-256.7378,1968,12.221,-593.3771659000003,-10.356385251107627,-2.9315100912575076,-1.6193742108775848,63.79814814814829
12275,0.5044,3.3312,-258.5061,1968,12.275,-607.3364953000004,-10.600021510508073,-3.268331666842527,-0.8181203551521914,-32.74629629629633
12328,1.1883,4.0076,-257.1342,1968,12.328,-620.9646079000001,-10.837876946210594,-4.144487806000188,0.5441833109493055,25.88490566037749
12383,1.5511,4.0852,-262.0732,1968,12.383,-635.3786339000001,-11.089449158378661,-3.9218172774051827,1.927205098749535,-89.79999999999981
12437,1.6374,3.7135,-266.0671,1968,12.437,-649.7462573000001,-11.340211492395245,-2.9419349296321275,2.7957431712892387,-73.96111111111068
12491,1.6441,3.4003,-269.6342,1968,12.491,-664.3065041000002,-11.594335738958215,-1.882117144528705,3.274559505379482,-66.0574074074078
12545,1.47,3.4802,-263.7805,1968,12.545,-678.5506511000003,-11.842943003246289,-1.2019195884633702,3.5816311008907715,108.40185185185138
12599,1.6246,3.6164,-267.9573,1968,12.599,-693.0203453000004,-12.095486808793016,-0.1928759405910252,3.9598576983953766,-77.34814814814698
12653,0.9478,3.7459,-253.2012,1968,12.653,-706.6932101000004,-12.334123317733054,0.060177779633482587,3.8634790390059552,273.2611111111093
12706,1.375,3.828,-265.122,1968,12.706,-720.7446761000002,-12.579367664165087,1.4246351728004891,3.8098062449972074,-224.92075471698544
12761,1.3657,3.1246,-264.2683,1968,12.761,-735.2794326000002,-12.833047021065733,2.140841141993551,2.654253351650469,15.521818181818325
12815,1.7869,3.3928,-264.7561,1968,12.815,-749.5762620000003,-13.082573766691661,3.2286896415347037,2.068735519259653,-9.033333333333157
12869,1.8198,3.4588,-268.2317,1968,12.869,-764.0607738000003,-13.335376188145633,3.7130350604255384,1.2199754587903473,-64.36296296296238
12922,2.3378,3.8344,-267.622,1968,12.922,-778.2447398000005,-13.582933095836566,4.490770730996704,0.03017352520558303,11.503773584905014
12977,1.8535,4.0855,-268.0793,1968,12.977,-792.9891013000005,-13.840270750115854,4.449003905818134,-0.5771799944687834,-8.314545454545046
13031,1.5288,3.5193,-270.9147,1968,13.031,-807.6184951000006,-14.095601839496702,3.5797867965676358,-1.3812416230044704,-52.50740740740701
13084,1.3049,3.3283,-268.4451,1968,13.084,-821.8460854000003,-14.343920134856505,2.9895416046024783,-1.9603535125968585,46.59622641509437
13138,1.494,3.4508,-270.2744,1968,13.138,-836.4409030000004,-14.598647755704523,2.424585882635233,-2.8742720709295995,-33.87592592592556
13193,1.7818,4.3432,-266.7378,1968,13.193,-851.1114820000004,-14.854697662428459,2.100724034323919,-4.198232486608363,64.3018181818189
13247,1.5317,4.0932,-265.5488,1968,13.247,-865.4511172000005,-15.104971510203336,1.0597177129552382,-4.239975176678388,22.01851851851775
13300,1.3911,3.8717,-267.9573,1968,13.3,-879.6528541000007,-15.352838578610314,0.041918535517552424,-4.1138136730265344,-45.443396226413384
13355,0.9501,3.8214,-262.5,1968,13.355,-894.0903541000006,-15.604820489366993,-0.5515993616215645,-3.8989134530351763,99.22363636363643
13409,1.2935,4.0991,-260.6708,1968,13.409,-908.1665773000007,-15.850496930452605,-1.8626664130006572,-3.873788442065372,33.87407407407417
13462,0.7839,3.6977,-257.9878,1980,13.462,-921.8399307000004,-16.089141967071363,-2.1032362066077783,-3.14068176662554,50.622641509434736
13516,1.9458,4.2243,-251.2805,1968,13.516,-935.4090777000005,-16.325968258908475,-4.033500036206489,-2.3155400207990913,124.2092592592587
13571,1.5298,4.0613,-258.811,1968,13.571,-949.6436827000003,-16.57440898387932,-4.085446775501964,-1.4640937041530515,-136.91818181818232
13625,2.2203,4.5132,-255.0305,1968,13.625,-963.4153297000004,-16.81476956745172,-5.029665732107289,-0.03418995855001805,70.00925925925871
13678,2.0257,4.821,-256.8903,1968,13.678,-977.0305156000006,-17.05239938967783,-5.152647067183696,0.892036821573666,-35.090566037735975
13732,2.3408,4.5962,-256.6464,1968,13.732,-990.8894212000002,-17.294282923120907,-4.559310681700332,2.41186342642639,4.516666666666727
13787,2.0886,4.1443,-263.811,1968,13.787,-1005.3990262000007,-17.547523303534746,-3.440913004497413,3.114095397620405,-130.2654545454501
13840,2.2498,4.3306,-256.372,1968,13.84,-1018.9867422000004,-17.784673685560655,-2.697844474826711,4.066611807100228,140.3584905660396
13894,2.0124,4.1161,-264.4208,1968,13.894,-1033.2654654000005,-18.033884418381557,-1.6180285391272415,4.2864923441632055,-149.05185185185059
13948,2.5011,4.751,-256.9512,1968,13.948,-1047.1408302000007,-18.276055219056882,-0.47683765557288726,5.3479087557874205,138.3259259259255
