t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1047,-0.0182,0.1211,0.7317,2486,1.047,0.0,0.0,-0.0182,0.1211,0.0
1101,-0.0342,0.164,0.0,2038,1.101,0.0,0.0,-0.0342,0.164,-13.549999999999988
1156,0.0033,0.1441,-9.2988,1976,1.156,-0.5114339999999994,-0.008926207206644669,0.004586117911066575,0.14406480320503615,-169.0690909090911
1209,-0.0132,0.2364,-8.5061,1968,1.209,-0.9622573000000008,-0.016794558136350845,-0.009228091559097144,0.23658833937068183,14.95660377358486
1263,0.0962,0.2844,-12.0122,1968,1.263,-1.6109160999999985,-0.0281157899183862,0.10415705677542714,0.28158321598397945,-64.92777777777799
1317,-0.115,0.4239,-6.189,1968,1.317,-1.9451220999999987,-0.03394878499830637,-0.10054561064238975,0.4275591072361211,107.83703703703694
1372,-0.1471,0.4856,1.6768,1968,1.372,-1.8528980999999984,-0.032339172548947116,-0.1313219214044821,0.49010235967462457,143.01454545454504
1425,0.0638,0.4833,-0.0305,1968,1.425,-1.8545145999999983,-0.0323673857963056,0.0794070092359872,0.48098217938318244,-32.21320754716985
1479,-0.0854,0.5092,0.5183,1980,1.479,-1.8265263999999983,-0.031878899554598925,-0.06912662285719653,0.5116632779595961,10.162962962962952
1533,0.0274,0.5625,1.311,1968,1.533,-1.7557323999999985,-0.030643311163942064,0.04462130158653323,0.5613964280655191,14.679629629629677
1588,-0.0178,0.6205,0.6402,1968,1.588,-1.7205213999999984,-0.03002876328102234,0.0008380722169126151,0.6207546919959279,-12.1963636363636
1641,0.0566,0.6463,0.7012,1966,1.641,-1.6833577999999985,-0.029380136099128176,0.07556122371991439,0.6443584029637147,1.1509433962264175
1695,0.0362,0.6717,0.6707,1968,1.695,-1.6471399999999985,-0.028748016241299374,0.05549242514024132,0.6703819215581925,-0.5648148148148159
1750,0.084,0.6757,0.2439,1968,1.75,-1.6337254999999986,-0.028513889048790597,0.10323007870091641,0.6730304902836146,-7.760000000000008
1804,0.0557,0.5933,0.5793,1968,1.804,-1.6024432999999987,-0.027967911661523227,0.07226941587704813,0.591510364684162,6.211111111111106
1857,-0.0646,1.6626,-29.3293,1980,1.857,-3.1568961999999967,-0.05509823283369736,0.027058010994530618,1.6636345103540682,-564.3132075471705
1911,0.1581,2.3155,-49.5122,1968,1.911,-5.830554999999999,-0.10176238196861796,0.39250642101528493,2.287460288062237,-373.7574074074071
1966,0.2299,2.574,-69.1768,1968,1.966,-9.635278999999993,-0.1681673428982666,0.6574822174157613,2.4992093037162877,-357.53818181818224
2020,0.2495,3.2075,-92.0122,1968,2.02,-14.603937799999997,-0.2548867983664571,1.0501649051411257,3.0409636913337077,-422.8777777777775
2073,0.5511,3.2354,-106.8902,1968,2.073,-20.26911839999999,-0.3537628525565648,1.6378134903211157,2.8441327924205937,-280.71698113207555
2127,1.1476,3.4153,-128.75,1968,2.127,-27.22161839999997,-0.47510686880147024,2.5827688041211445,2.512083827116171,-404.81111111111255
2182,0.5839,4.2219,-128.75,1966,2.182,-34.30286839999999,-0.598697996458319,2.8616675487284295,3.158518269783257,0.0
2235,0.9876,4.056,-150.1219,1968,2.235,-42.25932909999998,-0.7375644324788517,3.458539877264394,2.337732165448384,-403.24339622641577
2289,1.2881,3.9731,-160.1524,1968,2.289,-50.907558700000024,-0.8885045134672847,3.8958821462803686,1.5055987255221326,-185.74999999999886
2343,1.7051,3.4965,-176.0366,1966,2.343,-60.41353509999999,-1.0544151002641615,3.8824669462298695,0.2435747758543776,-294.15185185185265
2398,2.1499,3.2329,-189.7256,1968,2.398,-70.84844310000003,-1.2365386020068587,3.759285733961798,-0.970300567057087,-248.89090909090825
2451,2.5871,3.205,-208.2927,1968,2.451,-81.88795620000002,-1.4292144534189046,3.5379947896424477,-2.1089581025859414,-350.32264150943456
2505,2.7688,3.1104,-217.378,1968,2.505,-93.62636819999997,-1.6340883917745164,2.9290460339794504,-2.959988332887353,-168.24629629629663
2560,3.0013,3.355,-226.8598,1968,2.56,-106.10365720000001,-1.8518581665473879,2.390866141518889,-3.8141297543920265,-172.39636363636353
2613,3.1054,3.0977,-243.0488,1968,2.613,-118.9852436,-2.076684262107511,1.2048679271157783,-4.217528628024679,-305.45283018867946
2667,3.0106,2.5912,-256.311,1968,2.667,-132.82603759999995,-2.318251688497786,-0.1460890737743037,-3.9694694585704733,-245.59629629629669
2721,2.576,2.8266,-274.1769,1968,2.721,-147.63159020000003,-2.5766573289449943,-0.6624974904219711,-3.7665024406184306,-330.84999999999854
2776,3.1191,3.1256,-277.3171,1966,2.776,-162.88403069999995,-2.8428626346345234,-2.061073202927402,-3.9051424330201554,-57.094545454545624
2829,3.0162,2.9118,-295.5183,1968,2.829,-178.54650060000006,-3.116224303384032,-2.941369870046258,-2.987370912287936,-343.41886792452635
2883,2.1966,3.0961,-297.2256,1968,2.883,-194.596683,-3.396352831809677,-2.9059605005832845,-2.4425970480309975,-31.61666666666631
2937,1.8588,2.9088,-302.6524,1968,2.937,-210.93991259999996,-3.6815959987390716,-3.089832818366556,-1.5392166951228745,-100.49629629629689
2992,1.724,2.8571,-307.8354,1968,2.992,-227.87085960000002,-3.9770967693697292,-3.2753906182451864,-0.6379754759482645,-94.23636363636324
3045,1.7695,3.2472,-305.9756,1968,3.045,-244.0875664,-4.260131696860282,-3.694002323104469,0.1725831014288084,35.090566037736025
3099,1.9394,2.9507,-301.25,1968,3.099,-260.35506640000006,-4.544053132928461,-3.2339225619448038,1.4176204405073871,87.51111111111041
3153,1.757,2.904,-299.0854,1968,3.153,-276.505678,-4.8259344815592495,-2.686229031743692,2.07471409813915,40.085185185185445
3207,1.1513,3.5538,-291.2195,1968,3.207,-292.23153099999996,-5.1004023940938765,-2.854024784931025,2.410296383642355,145.6648148148155
3261,0.775,3.5829,-276.8903,1968,3.261,-307.18360720000004,-5.36136535379296,-2.386119022433158,2.782846280480226,265.35555555555345
3315,0.1522,4.1486,-269.5427,1968,3.315,-321.73891299999997,-5.615403363637586,-2.449496540113191,3.3517179923098404,136.06666666666712
3369,-0.0645,3.871,-254.7561,1968,3.369,-335.49574240000004,-5.855505331302743,-1.6642298030728861,3.4955887075804535,273.82592592592493
3423,-0.6741,4.5434,-244.2378,1968,3.423,-348.6845836,-6.085694034765423,-1.5524572371469834,4.322819785375046,194.78333333333416
3477,-0.2343,4.523,-236.4329,1968,3.477,-361.4519602,-6.308526793277501,-0.11961749728337823,4.527484637670641,144.53518518518572
3531,-0.1788,4.8983,-232.2256,1968,3.531,-373.9921426,-6.527394264958147,1.0108594168262741,4.796193862784702,77.91296296296264
3585,-0.1536,4.6441,-225.4878,1968,3.585,-386.1684838,-6.739911509744384,1.9102487707925477,4.235824288575432,124.77407407407435
3639,0.4474,4.6073,-222.4085,1968,3.639,-398.17854279999995,-6.94952658265316,3.1995328246106807,3.345201003562985,57.02407407407406
3693,1.1404,4.6732,-224.6646,1968,3.693,-410.3104312,-7.1612679797176675,4.3243924672815774,2.106879253521272,-41.77962962962949
3747,1.6535,4.3644,-228.9939,1968,3.747,-422.67610179999997,-7.37708964590473,4.636435619329879,0.5343354356667387,-80.17222222222229
3801,1.4042,4.252,-233.2622,1968,3.801,-435.27226060000004,-7.59693409006879,4.469284068146295,-0.2770948541812026,-79.0425925925924
3855,1.3868,4.3138,-234.5427,1968,3.855,-447.9375664,-7.817985377050723,4.360914370022774,-1.2306545158284126,-23.71296296296284
3909,1.5768,4.2095,-240.3049,1968,3.909,-460.91403099999997,-8.044467409589211,3.834815290464908,-2.3452889327365503,-106.70740740740789
3962,1.7216,4.4067,-244.9085,1968,3.962,-473.89418150000006,-8.271013773218602,3.3316922768575683,-3.3589787171590757,-86.86037735848994
4017,1.3887,4.2058,-255.5793,1968,4.017,-487.9510430000001,-8.516352288890431,2.4623931814538347,-3.6815568921218187,-194.01454545454462
4071,2.0251,3.8391,-257.2866,1968,4.071,-501.8445193999999,-8.758839196618556,0.7793753339158884,-4.2699289114554935,-31.616666666667623
4125,1.6756,3.4439,-267.622,1968,4.125,-516.2961074,-9.01106698936026,-0.14975629479360308,-3.8269642828447843,-191.39629629629522
4178,1.013,2.5669,-273.811,1968,4.178,-530.8080904,-9.264348873703703,-0.5899506736235722,-2.695756445358351,-116.77358490565985
4233,1.4592,2.5027,-272.9573,1968,4.233,-545.8207418999999,-9.52636907183317,-1.7054914058369066,-2.3418093420721617,15.521818181818325
4287,1.1836,2.4077,-268.3537,1968,4.287,-560.3118417,-9.77928647557826,-1.9457841094440376,-1.8471200419667029,85.2518518518509
4340,1.1346,2.813,-298.7195,1968,4.34,-576.1439751999999,-10.055609332768553,-2.5753852930504433,-1.6023971893196407,-572.9396226415097
4395,1.5833,2.938,-295.8842,1968,4.395,-592.4176061999998,-10.33963777497317,-3.293955028185282,-0.5371621378065456,51.55090909090865
4449,0.898,3.1084,-289.939,1968,4.449,-608.0743121999999,-10.612898844689923,-3.218882670204947,-0.32764144343209767,110.09629629629575
4503,1.0722,3.6264,-291.5549,1968,4.503,-623.8182767999999,-10.887682864277355,-3.7207706868862322,0.6754667242789644,-29.92407407407307
4556,0.3019,3.6261,-281.8903,1968,4.556,-638.7584626999999,-11.148438299092387,-3.5378460374026632,0.8505235068087613,182.3509433962257
4611,0.4536,3.8035,-278.4147,1968,4.611,-654.0712711999998,-11.41569722514476,-3.2877320342189686,1.9654982272112087,63.192727272728376
4665,0.3787,3.5738,-274.4817,1968,4.665,-668.8932829999999,-11.674390132824211,-2.5437733857092137,2.5386368570863937,72.83333333333283
4718,1.0854,3.4705,-262.3476,1980,4.718,-682.7977057999999,-11.917068091273581,-1.233844619095564,3.4205395577202324,228.945283018868
4772,1.8025,3.9453,-260.8842,1968,4.772,-696.8854526,-12.162945657120877,0.10898966825682077,4.336187218307493,27.099999999999472
4827,1.4195,3.6528,-252.2866,1966,4.827,-710.7612155999999,-12.405123407697282,0.8146312824427843,3.8333150097096933,156.32000000000133
4881,1.1083,3.2426,-254.878,1968,4.881,-724.5246275999999,-12.64534026340578,1.3606469215376795,3.1450633705714157,-47.98888888888852
4934,1.7246,3.3252,-239.2073,1968,4.934,-737.2026144999999,-12.866612877335488,2.630883145950167,2.6663934579043946,295.6735849056604
4988,2.255,3.7184,-239.4207,1968,4.988,-750.1313322999999,-13.092261571006688,3.8168741802426487,2.083985377155273,-3.9518518518519645
5043,1.1533,3.2161,-239.4512,1968,5.043,-763.3011482999999,-13.322118222088516,3.0450317828467712,1.5495746324243358,-0.5545454545452632
5096,1.6576,3.7302,-239.2378,1976,5.096,-775.9807516999999,-13.543419049265584,4.01915479401049,0.7130389482927959,4.026415094339762
5150,1.3812,3.7039,-240.9451,1968,5.15,-788.9917871,-13.770504456089123,3.952860880658541,0.038464375198142386,-31.616666666666575
5204,1.804,4.0616,-244.6037,2170,5.204,-802.2003868999999,-14.001038012177386,4.268843974536191,-1.2361155613720185,-67.75185185185276
5259,1.4078,3.9139,-244.0854,2434,5.259,-815.6250839,-14.235343175909994,3.75706235824307,-1.7846558453306955,9.423636363636454
5312,1.8809,3.9595,-244.6037,2396,5.312,-828.5890800000001,-14.461607592070699,3.153338853688388,-3.0449760481519723,-9.77924528301908
5366,2.0956,3.973,-230.3659,2306,5.366,-841.0288386,-14.678722337793976,2.3242775483641087,-3.8436964289822013,263.6629629629659
5421,2.1247,4.1926,-232.2866,2232,5.421,-853.8046016000001,-14.901701466598446,1.5550991049168728,-4.4355283364991305,-34.92181818181748
5474,2.8356,4.6244,-221.4329,2154,5.474,-865.5405453000001,-15.106532324992132,0.2785632417309296,-5.417389153490484,204.7867924528305
5528,2.0319,4.2914,-215.6707,2112,5.528,-877.1867630999999,-15.3097971710065,-0.20905347096642068,-4.743524872526431,106.70740740740824
5582,1.875,4.1404,-213.5671,2068,5.582,-888.7193864999999,-15.511079420729043,-1.0288551036562725,-4.427188084515999,38.955555555555364
5637,1.9535,4.2877,-216.5854,2048,5.637,-900.6315834999999,-15.718986479525235,-2.0006445822362604,-4.265906093149344,-54.87818181818178
5690,2.1091,4.2633,-216.7073,2046,5.69,-912.1170704000001,-15.919446042124914,-2.9570195593472093,-3.725595928927081,-2.3000000000001677
5744,2.2863,4.3382,-223.9329,2042,5.744,-924.209447,-16.13049782818603,-3.8642061750678516,-3.0191153615864836,-133.80740740740868
5798,2.5598,4.0897,-233.3232,2040,5.798,-936.8088998000001,-16.35039976349565,-4.4998094084130305,-1.7406715422381018,-173.89444444444402
5853,1.7873,3.6711,-240.7012,2038,5.853,-950.0474657999999,-16.58145632843822,-3.961899326489706,-0.9873045258482369,-134.14545454545498
5906,1.6664,3.6982,-229.8476,2038,5.906,-962.2293885999999,-16.794070990521988,-4.048672131424684,-0.24864869238566767,204.7849056603776
5960,1.6865,3.8559,-227.8659,2034,5.96,-974.5341471999999,-17.008829541755077,-4.1660050050202475,0.5972012710521053,36.698148148147766
6014,0.7468,4.1578,-221.1585,2034,6.014,-986.4767062,-17.21726651741876,-4.195835420806592,0.4898736587169883,124.21111111111061
6068,1.3033,4.0795,-222.8963,2030,6.068,-998.5131063999999,-17.427341330996462,-3.8416173200653825,1.8928516862590357,-32.18148148148172
6122,1.7848,3.967,-219.6037,2028,6.122,-1010.3717062,-17.634312942182802,-3.0975748238041794,3.0541169347185297,60.97407407407364
6176,2.2055,3.4906,-200.7927,2028,6.176,-1021.214512,-17.823555603547142,-1.8422900487160503,3.6951976924654266,348.35185185185026
6230,2.0737,3.0458,-157.1342,2026,6.23,-1029.6997588000002,-17.97165109805146,-1.018839248504032,3.5410585868787514,808.4907407407368
6284,2.0765,2.587,-123.0183,2022,6.284,-1036.3427470000001,-18.08759311431259,-0.2836057084899324,3.3051458443027784,631.775925925933
6338,2.1626,2.286,-89.3598,1980,6.338,-1041.1681762,-18.171812741674465,0.2512377359064839,3.1368000191367926,623.3055555555522
6392,2.1562,2.0453,-54.5732,1968,6.392,-1044.115129,-18.22324677093533,0.5480757075441107,2.920969624765041,644.1962962962932
6446,2.1823,1.8397,-21.4939,1968,6.446,-1045.2757996,-18.243504294436427,0.7456977560070603,2.7551523073481863,612.5796296296367
6500,1.3082,2.5946,-17.0732,1968,6.5,-1046.1977524000001,-18.25959540634441,-0.35638384747816354,2.883804250162736,81.86481481481441
6554,0.8373,2.7327,-41.6463,1968,6.554,-1048.4466526,-18.298846119383168,-0.7164926917567093,2.7668319071926337,-455.0574074074051
6608,-0.1284,3.3272,-70.8537,1968,6.608,-1052.2727524000002,-18.365624158403065,-1.6616793685937883,2.885406050452821,-540.8777777777841
6662,0.2406,3.834,-87.3781,1968,6.662,-1056.9911698000003,-18.447976077516458,-1.277148060978718,3.6230287316468113,-306.0074074074059
6716,0.7652,3.8305,-111.0976,1968,6.716,-1062.9904402000004,-18.5526830987139,-0.38881393083789817,3.886783376673619,-439.2499999999977
6770,0.9076,4.0129,-122.1951,1968,6.77,-1069.5889756000004,-18.6678492672533,0.1674932157268949,4.110845435270641,-205.50925925926154
6823,1.3299,4.5458,-130.0305,1968,6.823,-1076.4805921000004,-18.788130665963067,1.0483405213279964,4.61886499059474,-147.83773584905416
6878,1.0017,3.9431,-141.7683,1968,6.878,-1084.2778486000004,-18.924218464510595,1.2930377365449608,3.857394705221477,-213.41454545454695
6932,0.978,3.9226,-151.9817,1968,6.932,-1092.4848604000006,-19.067457842170626,1.802867471917008,3.618417283661957,-189.1370370370357
6986,0.9328,4.0938,-165.0915,1968,6.986,-1101.3998014000006,-19.22305291524166,2.3622094127900213,3.4712074225154312,-242.774074074077
7040,2.0602,3.9536,-181.0061,1968,7.04,-1111.1741308000005,-19.393647145446142,3.8092476286233676,2.316249015936597,-294.71481481481345
7094,2.5,3.6441,-188.6585,1968,7.094,-1121.3616898000005,-19.571453592737324,4.284441020611718,1.083065072329275,-141.7111111111104
