t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1042,-0.0134,0.1144,0.6402,2156,1.042,0.0,0.0,-0.0134,0.1144,0.0
1096,0.1392,0.2692,-2.0427,2154,1.096,-0.11030580000000009,-0.0019251993940463629,0.13971800539187648,0.2689315135295891,-49.68333333333329
1150,0.0424,0.2958,-7.7439,2104,1.15,-0.5284763999999987,-0.009223653199086539,0.0451265143365634,0.29539634003120613,-105.57777777777812
1205,0.1119,0.2702,-9.2683,2062,1.205,-1.0382329000000001,-0.01812058250752904,0.1167775424617953,0.26812805816733093,-27.716363636363557
1258,0.0244,0.3478,-8.811,2016,1.258,-1.5052158999999996,-0.02627097340836971,0.033527574060682214,0.3470390493555523,8.628301886792464
1312,-0.0571,0.4233,-5.122,1996,1.312,-1.7818038999999999,-0.03109834467987579,-0.04391058373497323,0.4248707575675854,68.31481481481475
1367,-0.0978,0.4876,-0.1829,2058,1.367,-1.7918633999999998,-0.03127391607598016,-0.08250550103036243,0.4904196593732034,89.80181818181828
1420,-0.0495,0.5213,0.6402,2062,1.42,-1.7579327999999999,-0.03068171538880297,-0.03348483405954698,0.5225731584075138,15.5301886792453
1474,-0.0301,0.5554,0.7927,2060,1.474,-1.7151269999999998,-0.029934613239852782,-0.013463313675736128,0.5560520741665017,2.824074074074071
1528,-0.0121,0.6004,0.8537,2056,1.528,-1.6690271999999997,-0.0291300199453419,0.0053923239941583885,0.6004977042769957,1.1296296296296295
1583,-0.0178,0.6269,0.8232,2056,1.583,-1.6237511999999998,-0.028339804673208947,-2.9006987826846187e-05,0.6271526521976883,-0.5545454545454547
1637,-0.0128,0.6451,0.9451,2054,1.637,-1.5727157999999999,-0.027449068908136635,0.004909992612373688,0.645208293477809,2.2574074074074058
1690,-0.0165,0.6626,0.7622,2054,1.69,-1.5323191999999999,-0.026744015231525493,0.001224372546896911,0.6628042779824722,-3.4509433962264207
1744,-0.0055,0.6762,0.6402,2054,1.744,-1.4977483999999999,-0.026140640946477035,0.012176167402166708,0.6761127353832307,-2.2592592592592573
