t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1050,0.0,0.1207,0.4878,2076,1.05,0.0,0.0,0.0,0.1207,0.0
1104,-0.1341,0.1731,0.2744,2060,1.104,0.014817600000000012,0.000258615907243512,-0.1341447619285942,0.17306531381857193,-3.951851851851849
1159,-0.2179,0.275,-9.3902,2252,1.159,-0.5016433999999994,-0.008755329000898912,-0.21548396369099662,0.2768972217123481,-175.7200000000002
1212,-0.2069,0.3229,-7.0122,2748,1.212,-0.873289999999999,-0.015241785824741264,-0.2019545856969563,0.326015897336266,44.86792452830194
1266,-0.4753,0.3718,3.5976,2992,1.266,-0.6790195999999988,-0.011851127705574869,-0.4708604764923738,0.37740659993881237,196.4777777777776
1320,-0.5124,0.3664,15.9146,2990,1.32,0.18036880000000188,0.0031480294278711813,-0.5135508971144842,0.36478513685854635,228.09259259259238
1375,-0.2112,0.4694,4.9695,2980,1.375,0.4536913000000016,0.007918406972653377,-0.21491024018190547,0.46771293403641906,-199.0018181818184
1428,-0.3006,0.4152,0.7622,2992,1.428,0.4940879000000015,0.008623460649264518,-0.30416923963446957,0.41259238197061837,-79.38301886792462
1482,-0.2597,0.4433,0.4573,2854,1.482,0.5187821000000016,0.009054455745410502,-0.263703139945863,0.4409304185273371,-5.646296296296291
1537,-0.1244,0.4844,-0.5793,2468,1.537,0.4869206000000016,0.008498367665786329,-0.1285120675485871,0.483325323663459,-18.84727272727275
1591,0.1701,0.5551,-7.1951,2264,1.591,0.09838520000000123,0.0017171456752331465,0.16914656212664864,0.5553912679550659,-122.51481481481471
1644,0.1772,0.5461,-7.9573,2100,1.644,-0.32335169999999824,-0.005643551806920918,0.180279105408075,0.5450912713970608,-14.381132075471715
1698,0.2284,0.5456,-7.9573,1980,1.698,-0.7530458999999986,-0.013143130373643943,0.23555095864315448,0.5425510721418684,0.0
1753,0.2172,0.593,-8.5976,1978,1.753,-1.2259138999999981,-0.02139623390096448,0.22983728358031336,0.5882173604004072,-11.641818181818193
1806,0.0416,0.6425,-3.1707,1972,1.806,-1.3939609999999987,-0.024329209094392654,0.0572176636831543,0.6412978629019759,102.3943396226412
1860,0.1056,0.6557,0.7622,1974,1.86,-1.3528021999999986,-0.02361085251822281,0.12105076443256454,0.6530241668041786,72.83148148148142
1914,0.0883,0.6692,-0.1524,1972,1.914,-1.3610317999999986,-0.023754486134344933,0.10417009556507574,0.6669138783905781,-16.93703703703709
1969,0.108,0.6661,0.7012,1968,1.969,-1.3224657999999985,-0.0230813824550208,0.1233443765263477,0.6634300074456435,15.519999999999955
2022,0.0917,0.6732,0.7622,1968,2.022,-1.2820691999999987,-0.02237632877840966,0.10673953135415049,0.6709797332604736,1.1509433962264202
2076,0.1021,0.6779,0.5488,1970,2.076,-1.2524339999999985,-0.021859096963922634,0.11689271003530086,0.6755064132490549,-3.9518518518518326
2130,0.1104,0.685,0.4268,1968,2.13,-1.2293867999999986,-0.021456847440556998,0.12507139980898216,0.6824736661218672,-2.2592592592592653
2185,0.1127,0.6964,0.6098,1968,2.185,-1.1958477999999984,-0.02087148146273062,0.1272092982096933,0.6938962778751572,3.3272727272727174
2238,0.1146,0.7065,0.7622,1968,2.238,-1.1554511999999983,-0.020166427786119476,0.12882331328819896,0.7040454274785474,2.8754716981132105
2292,0.1238,0.7175,0.6707,1968,2.292,-1.1192333999999984,-0.019534307928290674,0.1377913549522114,0.7149449157105978,-1.6944444444444504
2347,0.1172,0.7229,0.3049,1966,2.347,-1.1024638999999983,-0.019241624939377484,0.1310872169564331,0.7205112015441655,-6.650909090909071
2401,0.1077,0.733,0.6707,1968,2.401,-1.0662460999999983,-0.018609505081548683,0.12132133145425295,0.7308689516829726,6.774074074074095
2454,0.1043,0.7353,0.6707,1968,2.454,-1.030698999999998,-0.017989091147013,0.11750978964817474,0.7333048679347776,0.0
2508,0.1074,0.7281,0.6098,1968,2.508,-0.9977697999999982,-0.017414368186965287,0.1200624759647358,0.7261193922938687,-1.1277777777777807
2563,0.1123,0.7175,0.2439,1968,2.563,-0.9843552999999982,-0.017180240994456506,0.12460964365899183,0.7154648675561779,-6.652727272727254
2617,0.1157,0.71,0.6402,1968,2.617,-0.9497844999999983,-0.016576866709408052,0.12745313995655108,0.707984595252761,7.3388888888889126
2670,0.1179,0.7069,0.6098,1968,2.67,-0.9174650999999983,-0.016012786767138996,0.12920384022929038,0.7049215471738709,-0.5735849056603777
2724,0.1149,0.713,0.4573,1968,2.724,-0.8927708999999981,-0.015581791670993012,0.12599541977248135,0.711123170903857,-2.82407407407406
2779,0.124,0.7222,0.7622,1968,2.779,-0.8508498999999984,-0.014850132195264473,0.13471069890623702,0.720279020658101,5.543636363636392
2833,0.1232,0.7329,0.6098,1968,2.833,-0.8179206999999982,-0.014275409235216752,0.13364953899473497,0.731066652724972,-2.8222222222222078
2886,0.1344,0.7889,0.4573,1968,2.886,-0.7936837999999982,-0.013852395529740139,0.14531491061291057,0.7869626082308879,-2.8773584905660416
2940,0.5749,1.5088,-26.7683,1968,2.94,-2.2391719999999937,-0.03908092391846636,0.6334113174942413,1.4851860330848148,-504.1777777777794
2995,0.6931,2.2993,-46.25,1968,2.995,-4.782922000000001,-0.08347773676607224,0.8824039711411134,2.2335020330669937,-354.2127272727262
3048,1.0453,2.7981,-75.2439,1968,3.048,-8.770848699999997,-0.15308018800926432,1.459739093589684,2.6059887717804857,-547.0547169811326
3102,0.4426,3.526,-92.8964,1968,3.102,-13.78725429999998,-0.24063298234474567,1.2701547250843614,3.3189271963009177,-326.8981481481493
3156,0.1377,3.6957,-106.189,1968,3.156,-19.521460300000008,-0.3407137570323601,1.3647392683893902,3.43724402818828,-246.1592592592579
3211,0.147,3.9755,-126.189,1968,3.211,-26.46185529999997,-0.4618465011713114,1.9030893871803125,3.49348823304182,-363.6363636363655
3264,0.1789,4.3478,-134.8171,1968,3.264,-33.60716159999996,-0.586555622169805,2.555485641559214,3.5220538306199543,-162.79433962264204
3318,1.265,4.6447,-154.7256,1968,3.318,-41.962344,-0.7323810646544875,4.046276042127799,2.6078944152136603,-368.67592592592365
3373,1.7662,4.389,-163.6585,1968,3.373,-50.963561500000026,-0.8894819467176206,4.521514707274264,1.392367836422016,-162.41636363636349
3426,1.5039,4.0178,-178.75,1980,3.426,-60.437311500000014,-1.054830076728433,4.236735822758657,0.674167351741038,-284.7452830188682
3480,1.7864,3.5988,-195.0915,1966,3.48,-70.97225249999998,-1.2386994836817766,3.984577312477856,-0.5154900977581907,-302.6203703703713
3534,2.3504,3.729,-207.8659,1968,3.534,-82.19701109999994,-1.4346084789933249,4.013579649577839,-1.8223609841342179,-236.56296296296398
3589,1.3842,3.904,-214.3598,1968,3.589,-93.98680009999998,-1.6403791151587355,3.7983138977111834,-1.6522824136490946,-118.07090909090869
3642,2.1326,3.9703,-228.4451,1968,3.642,-106.09439039999997,-1.851696430376263,3.2234886325794543,-3.1496644084141785,-265.7603773584907
3696,2.7777,4.3048,-235.1524,1968,3.696,-118.79262000000003,-2.0733223460704666,2.4347384459656327,-4.507656711611573,-124.2092592592587
3750,3.5979,3.8303,-255.2744,1968,3.75,-132.5774376,-2.313912799977329,0.3862044518553125,-5.240890060034377,-372.6296296296311
3804,3.6444,3.2591,-268.2927,1980,3.804,-147.06524339999996,-2.5667727125768596,-1.286789771380027,-4.716731522386211,-241.0796296296306
3858,2.8931,3.2523,-277.8354,1968,3.858,-162.06835500000003,-2.828626408041015,-1.7512411273044333,-3.985051745465484,-176.7166666666652
3912,2.6434,3.639,-283.9634,1968,3.912,-177.40237859999996,-3.0962556074395278,-2.4757587817361406,-3.7550636498808356,-113.48148148148158
3966,2.4911,3.1947,-296.2805,1968,3.966,-193.40152560000004,-3.3754934001001025,-3.163714393219138,-2.530335657207965,-228.09444444444404
4020,2.7921,3.6341,-300.6708,1968,4.02,-209.63774879999986,-3.6588689530287892,-4.223923209005213,-1.7779139305453173,-81.30185185185219
4074,2.4415,3.6806,-304.4512,1968,4.074,-226.07811359999994,-3.9458074490177695,-4.344697785198733,-0.7945689178977637,-70.0074074074068
4128,2.1064,3.9208,-292.4085,1968,4.128,-241.8681726,-4.221395967651934,-4.450788071390824,0.008896266921740725,223.01296296296127
4182,2.7419,3.7496,-288.1403,1968,4.182,-257.4277488000001,-4.492961802556883,-4.25652414131607,1.859977958039691,79.04074074073995
4236,2.8452,3.6777,-289.3903,1968,4.236,-273.0548249999999,-4.765705734706923,-3.5208490140848845,3.03714710707557,-23.14814814814841
4290,2.7814,3.5364,-276.7378,2084,4.29,-287.99866619999995,-5.026524966542105,-2.5039034148247525,3.738018005471475,234.30555555555497
4344,1.9823,3.9941,-271.1585,2088,4.344,-302.6412252,-5.282085832009635,-2.294083282871065,3.823549396993782,103.32037037036966
4398,1.3694,4.0132,-258.1098,2088,4.398,-316.5791543999998,-5.52534858745949,-1.7638513203354944,3.856145629997749,241.6425925925953
4452,0.972,4.3109,-236.7073,2042,4.452,-329.36134859999987,-5.748439961878814,-1.3606219918868945,4.20444414937263,396.3425925925907
4506,0.6335,4.4371,-223.4756,2022,4.506,-341.42903099999995,-5.9590607528437864,-0.812609786814559,4.407816238725612,245.0314814814806
4560,0.4536,4.1381,-215.7622,2024,4.56,-353.0801897999998,-6.162411835576496,-0.048262760020498896,4.162606788539509,142.84074074074198
4614,0.6569,4.7806,-209.0244,2104,4.614,-364.36750739999985,-6.359412691414801,1.0190522531395412,4.7166923235855895,124.77407407407333
4668,0.9761,5.0359,-200.7317,2282,4.668,-375.2070191999999,-6.548597861633579,2.262875071472951,4.60352652114727,153.5685185185182
4722,1.1956,4.8337,-197.7134,2434,4.722,-385.88354279999993,-6.734938351120458,3.185781016350816,3.8268674351039085,55.894444444443835
4775,0.5432,4.68,-191.4634,2488,4.775,-396.0311029999999,-6.912046687654791,3.1921745556543635,3.4651822241020556,117.92452830188694
4830,0.8325,4.4335,-170.7012,2554,4.83,-405.4196689999999,-7.075908076395585,3.7421748391411613,2.518949378867869,377.4945454545475
4884,1.1827,4.8483,-162.6219,2578,4.884,-414.2012515999999,-7.229175606301429,4.624151152656221,1.876704104910558,149.6166666666657
4937,0.654,4.8919,-150.8842,2580,4.937,-422.1981141999999,-7.368747188501024,4.632242481347368,1.7031533119483926,221.46603773584965
4992,0.3734,4.8621,-138.3232,2568,4.992,-429.80589019999985,-7.501527928455227,4.6921178169091595,1.3279587200826766,228.38181818181897
5046,0.5046,5.1634,-131.8293,2644,5.046,-436.9246723999999,-7.625774116577594,5.1436875934471855,0.6766082034807924,120.25740740740727
5100,1.1085,5.187,-124.2378,2750,5.1,-443.63351359999984,-7.742865484511039,5.277930455201903,-0.5264896580676979,140.58333333333488
5153,1.5395,4.9976,-121.0366,2838,5.153,-450.04845339999986,-7.854827305338266,4.996296302048795,-1.5437257762094714,60.39999999999981
5208,1.6721,5.4763,-115.8232,2966,5.208,-456.4187293999999,-7.966009595799042,5.2550410418384415,-2.2738345913002442,94.78909090908999
5262,3.1386,5.2568,-100.8842,2828,5.262,-461.86647619999985,-8.061090714274025,4.49906397177397,-4.152490767947044,276.64814814815117
5316,3.0807,5.2417,-96.0976,2224,5.316,-467.05574659999985,-8.151660568530309,4.1075936641559485,-4.48261147883529,88.64074074074043
5369,3.4529,5.83,-85.9756,1972,5.369,-471.6124533999998,-8.231190105238323,4.148335276446993,-5.357493149242979,190.98113207547192
5424,4.0456,5.0849,-87.9573,1968,5.424,-476.45010489999987,-8.315623051977367,2.7506415247760376,-5.887024594154314,-36.03090909090876
5478,5.5804,4.326,-110.8842,1968,5.478,-482.4378516999998,-8.420128948413119,0.6577905533396788,-7.030110365274295,-424.57222222222714
5531,5.9119,4.6503,-132.5305,1968,5.531,-489.4619681999998,-8.54272290838178,-0.1671535507762183,-7.5198345321199,-408.42075471698126
5585,5.1422,3.8883,-152.6524,1968,5.585,-497.70519779999984,-8.686594405899635,-1.1870313102817098,-6.336564873684391,-372.6277777777761
5640,5.128,4.0338,-164.1463,1968,5.64,-506.7332442999998,-8.844163542347784,-2.0749613173861934,-6.185665847049204,-208.980000000001
5694,4.9815,3.6777,-178.2927,1968,5.694,-516.3610500999998,-9.012200453300393,-3.088849814204823,-5.366546968515866,-261.97037037036904
5747,5.937,3.4454,-202.2866,1968,5.747,-527.0822398999998,-9.199320515041624,-5.016519147049209,-4.685433363872405,-452.71509433962314
5801,5.646,3.5397,-226.0366,1968,5.801,-539.2882162999998,-9.41235499164235,-5.601591878803351,-3.6095651418591053,-439.8148148148126
5856,5.1781,3.7588,-236.2195,1968,5.856,-552.2802887999998,-9.639109433425158,-5.85909401041461,-2.5714420909527873,-185.14363636363765
5909,5.2002,3.7866,-243.2622,1970,5.909,-565.1731853999997,-9.86413292921434,-6.316969554391743,-1.2150371388923866,-132.88113207547178
5963,4.4767,3.4229,-251.4329,1970,5.963,-578.7505619999998,-10.101102854667575,-5.633781017440251,0.1326602711058995,-151.30925925925817
6018,3.8538,3.6261,-276.5854,1968,6.018,-593.9627589999998,-10.366605778779578,-5.199423382771551,0.983042286317557,-457.31818181818426
6072,3.8367,3.0048,-298.7195,1968,6.072,-610.0936119999999,-10.648142274784785,-4.13160014569232,2.584370361638439,-409.8907407407385
6125,3.894,3.3476,-303.872,1970,6.125,-626.1988279999998,-10.929231320729656,-3.5983857021447867,3.6635068034057165,-97.21698113207619
6179,3.1918,3.8283,-306.2195,1968,6.179,-642.7346809999999,-11.217836400205439,-3.030539061037361,3.957183484440264,-43.47222222222142
6234,3.4421,3.392,-305.9147,1972,6.234,-659.5599894999998,-11.511493431194225,-1.2523891682611499,4.667465884312615,5.541818181818214
6287,3.4375,3.9184,-301.7073,1978,6.287,-675.5504763999998,-11.790580076596246,-0.29005955666273797,5.204433712094777,79.38490566037758
6341,2.4977,4.045,-285.5488,1996,6.341,-690.9701115999999,-12.059703480292661,0.22100551044202832,4.748861637735327,299.231481481479
6395,2.0149,3.8911,-269.2378,2018,6.395,-705.5089527999997,-12.313454128657263,0.9771345051382626,4.271497322821144,302.0555555555597
6450,1.373,3.7583,-262.3476,2036,6.45,-719.9380707999999,-12.565289745916045,1.368936970899359,3.7597818367167117,125.27636363636213
6503,0.982,4.2057,-238.5061,2040,6.503,-732.5788940999998,-12.78591373266386,1.8743621415923661,3.890887180601011,449.8396226415099
