t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
10010,2.309,3.8069,-248.2317,1974,10.01,0.0,0.0,2.309,3.8069,0.0
10063,2.6258,3.488,-243.689,1974,10.063,-12.9155170000002,-0.22541829624730397,3.3389862552741723,2.8128527204761653,85.71132075471559
10118,2.4942,3.6145,-244.939,1976,10.118,-26.38716200000013,-0.4605428571571343,3.8407410987859976,2.129401723981675,-22.727272727272844
10172,2.1989,3.5931,-246.7073,1978,10.172,-39.7093562000002,-0.6930590095372274,3.987211347472781,1.3592919077903358,-32.74629629629633
10226,2.1312,3.4428,-246.7683,1974,10.226,-53.03484440000027,-0.9256326530628812,4.032354706055784,0.36742455626941095,-1.1296296296297546
10279,1.7859,3.463,-240.3659,1974,10.279,-65.77423710000004,-1.1479770003824075,3.890847267624201,-0.2076423608546365,120.80000000000217
10334,1.5637,3.2674,-239.8476,1974,10.334,-78.96585509999997,-1.3782141681477555,3.5062792754507126,-0.909431741553388,9.423636363636605
10388,1.0302,2.7126,-237.8659,1976,10.388,-91.81061370000003,-1.602397497341614,2.6786955577869898,-1.1153927150077,36.698148148147766
10441,1.5238,3.3221,-235.4878,1974,10.441,-104.29146710000023,-1.8202294826303465,2.843132141057673,-2.296718197447134,44.86981132075435
10496,1.8243,3.4847,-237.0122,1974,10.496,-117.32713810000017,-2.047744861787087,2.2583249874250253,-3.220430535063869,-27.716363636364036
10550,1.6241,3.597,-233.7805,1974,10.55,-129.95128510000023,-2.2680777921928525,1.7145335269954711,-3.5547833400656748,59.84629629629632
10604,2.2058,3.7251,-237.5915,1974,10.604,-142.78122609999988,-2.4920025054794603,0.496615663402153,-4.300615831815676,-70.57407407407618
10657,2.0711,4.3783,-236.4939,1974,10.657,-155.31540280000007,-2.7107651579212213,-0.053365861567802986,-4.843151678898683,20.709433962263827
10712,2.23,4.3416,-237.3476,1974,10.712,-168.3695208,-2.938602497965077,-1.3089517891988824,-4.702024646208592,-15.521818181818325
10766,2.1034,4.7724,-237.2561,1974,10.766,-181.18135020000005,-3.162211104198888,-2.201345438497996,-4.728019837141557,1.6944444444443687
10819,2.6021,4.7363,-233.3842,1974,10.819,-193.55071280000024,-3.3780972079419374,-3.6394082620770556,-3.9947677782225672,73.05471698113114
10873,2.0587,4.2392,-234.9695,1972,10.873,-206.23906579999988,-3.5995507444472308,-3.7207902565424975,-2.892193319406297,-29.35740740740856
10928,2.2503,4.3026,-242.8354,1972,10.928,-219.59501280000023,-3.8326559943190963,-4.476302679653111,-1.8812047124463545,-143.01636363635944
10982,1.4583,4.4079,-238.9329,1974,10.982,-232.49738939999986,-4.057844947321361,-4.384709427253728,-1.5266121113604056,72.2685185185206
11035,1.9759,4.6434,-238.6585,1972,11.035,-245.14628990000006,-4.278609907803522,-5.043822729073538,-0.15873451950081785,5.177358490565688
11089,1.8972,4.3741,-234.5427,1972,11.089,-257.8115957000001,-4.499661194785457,-4.676051955419481,0.9309440156194402,76.21851851851827
