t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1036,0.0417,0.112,0.6402,2988,1.036,0.0,0.0,0.0417,0.112,0.0
1090,0.0712,0.2065,0.5183,2976,1.09,0.027988200000000026,0.0004884862417066773,0.07109911910026984,0.20653475558163484,-2.2574074074074058
1143,0.1019,0.2854,0.7317,2844,1.143,0.06676829999999997,0.0011653266709593295,0.10156734665399073,0.2855185529762787,4.026415094339628
1198,0.1275,0.3557,-0.122,2600,1.198,0.06005829999999998,0.00104821507815051,0.12712707991936506,0.3558334519844577,-15.5218181818182
1252,0.3601,0.5263,-6.2195,2346,1.252,-0.2757947000000003,-0.00481352557455001,0.3626291769713302,0.5245605589530112,-112.91666666666657
1305,0.2024,0.5662,-5.9146,2188,1.305,-0.5892685,-0.010284675503288205,0.20821237632294576,0.5640884738637655,5.752830188679251
1359,0.3357,0.5736,-7.1646,2090,1.359,-0.9761569000000003,-0.01703715192106104,0.3454233178544117,0.5677976589265318,-23.148148148148127
1414,0.2485,0.592,-6.0671,2026,1.414,-1.3098474,-0.022861149828687175,0.2619676876436058,0.5861648067145128,19.954545454545478
1468,0.2601,0.6082,-4.7866,1982,1.468,-1.5683238000000002,-0.02737241404738905,0.2766483896420312,0.6008534917169666,23.71296296296294
1521,0.2109,0.6546,-3.1098,1976,1.521,-1.7331432,-0.030249055248550587,0.23060153207241268,0.6479219886729081,31.637735849056643
1575,0.2444,0.6558,-1.8598,1978,1.575,-1.8335724,-0.03200187545369448,0.2652581111459596,0.6476442962547249,23.148148148148127
1630,0.2429,0.6626,-0.4878,1974,1.63,-1.8604014,-0.03247012983871204,0.2642828930854373,0.6543651292836372,24.94545454545457
1683,0.2398,0.6637,-0.1829,1974,1.683,-1.8700951000000001,-0.032639316820412614,0.26133114734485113,0.6555209847346031,5.752830188679228
1737,0.2474,0.6578,0.4268,1974,1.737,-1.8470479000000002,-0.03223706729704698,0.2684733287242059,0.6494841582084543,11.29074074074073
1792,0.2286,0.6608,0.4878,1972,1.792,-1.8202189000000002,-0.03176881291202942,0.24947395212768372,0.6532054402787796,1.1090909090909102
1846,0.2293,0.668,0.7012,1974,1.846,-1.7823541,-0.031107947481420265,0.24996581921695665,0.6605449108298359,3.951851851851849
1900,0.2184,0.6723,0.5488,1974,1.9,-1.7527189,-0.030590715666933242,0.23886075018359815,0.6653054877435843,-2.822222222222233
1953,0.2317,0.6805,0.5793,1974,1.953,-1.722016,-0.030054848972022673,0.2520446070609248,0.6732300171943494,0.5754716981132074
2008,0.239,0.6838,0.4268,1972,2.008,-1.698542,-0.029645150383409525,0.2591633716825906,0.6764153951368281,-2.7727272727272765
2062,0.2554,0.6911,0.5488,1972,2.062,-1.6689068,-0.029127918568922502,0.2754191205279662,0.683368625302334,2.2592592592592653
2116,0.2608,0.6999,0.3049,1974,2.116,-1.6524421999999999,-0.02884055708889864,0.28087425141537015,0.6920883649447196,-4.5166666666666435
2169,0.2642,0.705,0.8537,1974,2.169,-1.6071961,-0.028050863670212034,0.283869329351911,0.6973125869029586,10.354716981132087
2224,0.2655,0.7158,0.7622,1974,2.224,-1.5652750999999998,-0.02731920419448349,0.2849535836700754,0.7082805553970695,-1.6636363636363594
2278,0.2535,0.7177,0.5183,1972,2.278,-1.5372868999999998,-0.026830717952776813,0.27266285569293935,0.7106409129267547,-4.516666666666682
2332,0.2397,0.7159,0.7317,1974,2.332,-1.4977751,-0.02614110694938732,0.25833039136902197,0.7093900964174281,3.951851851851865
2385,0.232,0.7073,0.5183,1974,2.385,-1.4703051999999999,-0.025661666749193728,0.25007212061588857,0.7011142734894737,-4.026415094339628
2440,0.2191,0.6903,0.6098,1974,2.44,-1.4367661999999997,-0.025076300771367348,0.23633947259795596,0.6845893321489315,1.6636363636363594
2494,0.1662,2.1564,-17.8963,1974,2.494,-2.4031664000000044,-0.041943166153299134,0.25647355603238503,2.147534566673166,-342.7055555555538
2548,0.2766,2.8006,-44.6037,1974,2.548,-4.811766199999997,-0.08398116302617593,0.5105464402201222,2.7675278232347655,-494.58148148148314
2601,0.7921,3.7751,-59.6951,1972,2.601,-7.975606499999993,-0.13920059326846101,1.3082389303747388,3.6286792805443633,-284.7433962264153
2656,0.8846,4.4222,-83.0183,1974,2.656,-12.541613000000005,-0.21889244036092367,1.8237668127238402,4.124590235745501,-424.05818181818057
2710,0.9566,4.4092,-102.1037,1974,2.71,-18.05521279999999,-0.3151229105082243,2.276053428524651,3.8956012360739876,-353.4333333333346
2763,1.0119,4.237,-119.9695,1974,2.763,-24.41359629999998,-0.426097637687705,2.672660632629506,3.4399121722498163,-337.0905660377361
2818,1.6647,4.4617,-135.1524,1974,2.818,-31.846978300000004,-0.5558346281461866,3.768323646170874,2.911654148024703,-276.05272727272654
2872,1.8442,4.1876,-148.3232,1974,2.872,-39.85643109999998,-0.695625950789265,4.099395899918551,2.032737232337465,-243.90370370370476
2926,1.8996,3.5732,-162.8354,1972,2.926,-48.649542700000026,-0.8490946997045724,3.9373345711057564,0.9346843719542159,-268.7444444444427
2979,1.8979,3.7679,-179.4207,1974,2.979,-58.15883980000002,-1.0150632436499207,4.202151397021612,0.3755242422391869,-312.930188679246
3034,2.7097,3.8398,-196.9207,1974,3.034,-68.98947829999996,-1.2040935455681796,4.556043534196895,-1.1528249843331269,-318.18181818181984
