t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
1090,-0.0041,0.263,0.5183,2988,1.09,0.0279882,0.0004884862417066,-0.004228471387291,0.2629979658281159,1.1296296296296289,0
1143,-0.0406,0.5915,-0.1524,2976,1.143,0.019911,0.0003475125073645,-0.0408055511924405,0.5914858552762535,-12.65471698113209,0
1198,0.2519,1.679,0.4268,2974,1.198,0.043385,0.0007572110959777,0.2506285704755688,1.6791902601138955,10.530909090909104,0
1252,-0.137,2.1242,7.2866,2986,1.252,0.4368614000000003,0.0076246698048719,-0.1531921844008976,2.123093684847299,127.03333333333322,0
1306,-0.5966,2.9352,7.5915,2988,1.306,0.8468024000000007,0.01477948999379,-0.6399140222718208,2.9260623103583936,5.64629629629629,0
1359,-0.7904,3.4816,9.7561,2976,1.359,1.3638757,0.0238041215529424,-0.8730446789694393,3.46180064540452,40.84150943396232,0
1414,-0.4078,3.5873,5.122,2988,1.414,1.6455856999999998,0.0287208885887356,-0.5106480960355135,3.5741097705603986,-84.25636363636373,0
1468,-0.7931,3.6116,8.9634,2988,1.468,2.1296093000000003,0.0371686940660916,-0.9267597735111532,3.5796338489015267,71.13703703703698,0
1521,-1.2024,3.7967,5.4268,2954,1.521,2.4172297,0.0421886170419947,-1.361460105645421,3.7426091207519865,-66.72830188679254,0
1575,-1.1424,4.1344,2.9573,2768,1.575,2.5769239,0.0449758066283331,-1.3271300494410752,4.078856083740947,-45.73148148148144,0
1630,-1.4876,4.0171,4.1463,2710,1.63,2.8049704,0.0489559689009823,-1.6824001765704182,3.939489283635104,21.61818181818184,0
1684,-1.3634,4.2897,-9.2073,2686,1.684,2.3077761999999997,0.0402782930891631,-1.535029278882429,4.231320215130697,-247.28888888888864,1
1737,-1.3938,4.3415,-15.4268,2692,1.737,1.4901557999999968,0.02600812507769,-1.5062301735103625,4.303785700334874,-117.34905660377323,1
1792,-1.1754,3.9152,-29.7256,2770,1.792,-0.1447522000000014,-0.0025264024895053,-1.1655048883789758,3.918157035541673,-259.9781818181821,1
1846,-0.709,4.0142,-36.3415,2860,1.846,-2.1071932000000038,-0.0367774593156354,-0.5609217651976528,4.037554880534449,-122.51666666666662,1
1899,-0.3992,3.4828,-32.2256,2962,1.899,-3.815150000000001,-0.0665869289574616,-0.1665777162141187,3.5016436632617105,77.6584905660379,0
1953,-0.6047,3.4188,-25.6098,2966,1.953,-5.198079200000002,-0.0907235968194328,-0.2924726089368489,3.4595253002430364,122.51481481481471,1
2008,-0.4335,3.7938,-14.7256,2980,2.008,-6.007987200000001,-0.1048591580576751,-0.0340328709072653,3.818335036858056,197.8945454545457,1
2062,-0.8113,3.691,-10.6098,2982,2.062,-6.5809164,-0.1148586589784921,-0.3829425596683016,3.759660049259067,76.21851851851876,0
2115,-0.6878,3.8219,11.1585,2974,2.115,-5.989515899999995,-0.1045367730555513,-0.2852434846384165,3.87280577933768,410.722641509431,1
2169,-1.0209,3.8179,-4.7561,2974,2.169,-6.246345299999994,-0.1090192917014728,-0.5994384455499115,3.906311658072958,-294.7148148148158,1
2224,-0.3868,3.73,10.1524,2986,2.224,-5.687963299999993,-0.0992736873176018,-0.0152126223364191,3.749971042037745,271.0636363636356,1
2277,-0.5972,3.4308,15.7317,2976,2.277,-4.854183199999993,-0.0847214793349943,-0.304743151762179,3.469029848740719,105.26981132075484,1
2331,-0.7478,2.8432,11.0061,2976,2.331,-4.259853799999995,-0.0743484744635919,-0.5345412577656428,2.890892029071014,-87.51111111111139,0
2384,0.1162,0.9348,26.8293,2988,2.384,-2.8379008999999966,-0.0495307145503102,0.1623398754041879,0.9279004498618116,298.5509433962268,0
2439,-0.0201,0.1866,25.122,2990,2.439,-1.4561908999999926,-0.0254153257425793,-0.0153515194253647,0.1870505302086381,-31.04181818181809,0
2493,0.9771,-0.4215,34.8476,2978,2.493,0.4255795000000013,0.0074277635039912,0.9802038195326312,-0.4142307716402062,180.1037037037043,0
2546,0.4819,-1.1402,35.0305,2976,2.546,2.282195999999999,0.0398318343758444,0.5269220144122242,-1.1201057274774395,3.4509433962264877,0
2600,0.5076,-1.4231,44.0244,3198,2.6,4.659513600000011,0.0813238538614542,0.6215268527188195,-1.3771622058964,166.5537037037028,0
2655,-0.2523,-1.7873,45.8537,3476,2.655,7.181467099999998,0.1253402460186488,-0.0268862393547767,-1.8048195782773853,33.26000000000023,0
2709,-0.855,-2.0983,65.6707,3628,2.709,10.727684900000016,0.1872334226214789,-0.4494766704678151,-2.22077883020916,366.98148148147953,0
2763,-1.5157,-2.0143,96.6159,3652,2.763,15.9449435,0.2782917631194684,-0.9040296600262124,-2.3531853632455078,573.0592592592611,0
2817,-0.184,-1.8461,93.6585,3598,2.817,21.002502500000023,0.3665628197833407,0.4898824290782251,-1.789401133251127,-54.76666666666626,0
2871,-1.5857,-1.8537,108.1707,3310,2.871,26.843720300000005,0.4685113027194401,-0.5777733556713947,-2.3699844154500718,268.7444444444452,0
2925,-1.9461,-2.2788,125.7317,3114,2.925,33.63323209999999,0.5870106382324465,-0.3581537658390441,-2.9752244503592182,325.2037037037049,1
2978,-0.5877,-1.7043,92.2256,3066,2.978,38.52118890000002,0.672321578087693,0.6016413985550171,-1.69942855323334,-632.1905660377314,0
3033,0.2198,-1.6938,75.7927,3160,3.033,42.6897874,0.7450773471063895,1.3100057477028073,-1.0959723632398806,-298.7800000000016,0
