t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
10064,-1.1577,-0.0121,13.7195,3468,10.064,0.7408530000000038,0.0129303241232776,-1.1574467689549863,-0.0270680076042141,96.54444444444395,0
10118,-1.3466,-0.0954,30.4878,3660,10.118,2.387194200000012,0.0416643986745122,-1.3414577389596347,-0.151406256757457,310.52407407407253,0
10172,-1.7936,-0.3095,57.7134,3764,10.172,5.503717800000027,0.0960579967106192,-1.7556472121558349,-0.4800979863001359,504.1777777777753,0
10226,-2.2939,-0.6537,82.8354,3804,10.226,9.97682940000005,0.1741285219397712,-2.1459579442314074,-1.041232635672793,465.22222222222,0
10279,-2.3188,-0.8007,92.2256,3758,10.279,14.864786199999962,0.2594394617950156,-2.0357882487738266,-1.3687659172241236,177.17358490566343,0
10334,-2.4162,-0.7966,96.2805,3650,10.334,20.160213699999936,0.3518621069706672,-1.9936202992686696,-1.5805290577347508,73.725454545455,0
10388,-2.3845,-0.8628,87.8354,3758,10.388,24.90332529999996,0.4346450211802039,-1.7994730620630772,-1.7866619123128284,-156.3907407407399,0
10442,-2.2562,-0.8583,81.8902,3858,10.442,29.32539609999998,0.511824716396504,-1.5467044069022424,-1.853327496064628,-110.096296296296,0
10496,-2.2474,-1.0099,86.311,3940,10.496,33.9861901,0.5931709174537009,-1.2989547967422297,-2.0936621518335645,81.86666666666652,0
10550,-2.2064,-1.0282,93.5061,3980,10.55,39.03551950000003,0.6812983405014511,-1.0662712582092326,-2.188255424742939,133.24259259259185,0
10604,-2.3996,-1.3909,97.8964,4004,10.604,44.32192509999988,0.773563523817315,-0.7449281667449589,-2.671659595904761,81.30185185185405,0
10657,-2.2927,-1.3263,100.6098,4002,10.657,49.65424449999996,0.8666300541152848,-0.4734492065098474,-2.6060297060577025,51.19622641509368,0
10712,-1.8308,-1.5078,94.939,4002,10.712,54.875889499999936,0.9577649517355836,0.1798913608251835,-2.3649373307342554,-103.10545454545532,0
10766,-1.8807,-0.9692,97.0122,4004,10.766,60.11454829999996,1.0491967961841593,-0.0967729072625456,-2.1135316733893426,38.39259259259266,0
10820,-2.2904,-0.9966,104.4207,4002,10.82,65.75326609999999,1.147610987384971,-0.0319060323932162,-2.497624015959352,137.19444444444358,0
