t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,is_drift
10065,2.7184,0.8068,-35.3049,2844,10.065,-1.9064646000000096,-0.0332740843427168,2.743735858378173,0.7159178300962936,486.1111111111087,0
10120,3.0051,0.7278,3.2317,3068,10.12,-1.7287211000000104,-0.0301718750436983,3.025688028420134,0.6368130060505078,700.6654545454583,0
10173,2.2934,0.5257,-4.9085,3046,10.173,-1.9888716000000144,-0.0347123578194079,2.3102630471310373,0.4457899764023584,-153.58867924528064,0
10227,1.9181,0.4005,2.2866,2962,10.227,-1.865395200000014,-0.0325572880908983,1.9301204093041515,0.3378506557453668,133.24259259259193,0
10281,1.7183,0.4224,6.9207,2766,10.281,-1.491677400000012,-0.0260346820075886,1.7287135044254058,0.3775265151181195,85.81666666666624,0
10336,1.5801,0.3834,2.5305,2654,10.336,-1.3524999000000129,-0.0236055763878942,1.5887093237209855,0.3459974779127852,-79.8218181818186,0
10389,1.7903,0.3388,-19.0549,2494,10.389,-2.362409599999995,-0.0412318258007221,1.8027437885702169,0.2647156262321927,-407.2716981132149,0
10443,1.6793,0.294,-29.1463,2346,10.443,-3.9363098000000023,-0.0687015663885195,1.6955208653971643,0.1780266412727344,-186.87777777777688,0
10498,1.783,0.3808,-40.7317,2230,10.498,-6.176553299999991,-0.1078011915099209,1.813621052216055,0.1867520253135957,-210.6436363636374,0
10552,2.059,0.2385,-51.4634,2192,10.552,-8.955576900000004,-0.156304303320547,2.071026383771025,-0.0849291924152691,-198.73518518518424,0
10605,1.9182,0.3532,-59.2073,2170,10.605,-12.093563800000052,-0.2110725066099979,1.949627442330211,-0.0565182812279351,-146.11132075471463,0
10659,1.8846,0.2777,-60.8841,2168,10.659,-15.381305200000067,-0.2684544189941261,1.8907549710321487,-0.2321208511039408,-31.051851851851698,0
10714,1.7591,0.3807,-57.8049,2162,10.714,-18.56057470000005,-0.3239431395773596,1.7887845988555142,-0.1990350695161972,55.98545454545471,0
10767,1.6132,1.3795,-58.1098,2162,10.767,-21.640394099999995,-0.3776961284741549,2.008228336911679,0.687352483682828,-5.7528301886792805,0
10821,1.4931,1.3924,-56.0976,2138,10.821,-24.66966450000001,-0.4305668708873608,1.9379919741573115,0.6421156267385547,37.26296296296277,0
10875,1.4147,1.4204,-55.7622,2140,10.875,-27.680823300000025,-0.4831215062477625,1.9126270786776745,0.6006412472590487,6.211111111111078,0
10930,1.4114,1.2632,-56.7073,2236,10.93,-30.799724800000007,-0.5375566064681522,1.859146805034996,0.3623497720823989,-17.18363636363639,0
10983,1.3585,1.5574,-63.3537,2248,10.983,-34.15747090000006,-0.5961603313591518,1.9985877363473683,0.5259886596894474,-125.40377358490385,0
11037,1.1495,1.6175,-56.8902,2318,11.037,-37.22954170000007,-0.6497780816735282,1.8938559145878888,0.5924240666789887,119.6944444444439,0
11091,0.8583,1.5995,-55.0,2460,11.091,-40.19954169999998,-0.7016143604577583,1.6879703620461384,0.6677089162605426,35.00370370370468,0
11145,0.5588,1.5525,-56.2805,2648,11.145,-43.2386887,-0.7546574820598666,1.470612608707235,0.748206017826174,-23.71296296296291,0
11199,0.2838,1.5978,-42.7744,2894,11.199,-45.54850630000001,-0.7949714043003802,1.3393258811940438,0.9163588074350562,250.11296296296177,0
11253,0.262,1.9213,-27.5,3010,11.253,-47.03350630000001,-0.8208895436924961,1.5844873819820575,1.1177823698464942,282.85925925925784,0
11308,-0.3756,1.8244,-13.7805,3178,11.308,-47.79143380000001,-0.8341178740589054,1.099000819087587,1.5038975761815738,249.44545454545585,0
11361,-0.7166,1.6922,3.2927,3350,11.361,-47.6169207,-0.8310720458760431,0.7669022590496957,1.670005187136996,322.1358490565988,0
11415,-0.8735,1.5467,13.5671,3492,11.415,-46.88429730000002,-0.818285355368888,0.5320378989375075,1.6947621703631937,190.266666666672,0
11469,-1.4094,1.2762,49.6951,3556,11.469,-44.20076190000001,-0.7714488270450648,-0.1206664737549936,1.8975074181967075,669.0370370370337,0
11523,-2.0952,0.9826,71.5244,3572,11.523,-40.33844429999999,-0.7040386681673392,-0.9609947191079936,2.105197128500452,404.2462962962944,0
11577,-2.5314,0.5146,84.9695,3560,11.577,-35.750091299999966,-0.6239568010735793,-1.7537604777932974,1.8966083693082831,248.983333333332,0
11631,-2.2703,0.359,87.439,3562,11.631,-31.028385299999943,-0.5415474850624075,-1.760396300033812,1.4778863139048504,45.73148148148119,0
11684,-2.3913,0.2427,92.1037,3576,11.684,-26.146889200000032,-0.4563493056941467,-2.0396401092257217,1.2716474373180984,88.01320754717159,0
11739,-2.5346,0.3704,88.6585,3568,11.739,-21.2706716999999,-0.3712432552757778,-2.2275639672189427,1.2646549299899192,-62.639999999998295,0
11793,-2.4151,0.2374,93.4756,3568,11.793,-16.222989300000044,-0.2831445778008108,-2.25261078703488,0.9026690490617796,89.20555555555798,0
11847,-2.5426,0.335,97.3171,3400,11.847,-10.967865900000016,-0.1914253718722114,-2.4324204069829323,0.8126319730929772,71.13888888888846,0
11900,-2.2955,0.2517,92.4695,2952,11.9,-6.066982399999941,-0.1058888185405465,-2.256040502338055,0.4929040391498677,-91.4641509433948,0
11955,-2.1812,0.4106,81.4024,2760,11.955,-1.589850399999964,-0.0277481240941482,-2.1689684195186234,0.4709583794040455,-201.22000000000097,0
12009,-2.1505,0.6733,33.0793,2582,12.009,0.1964318000000451,0.0034283816656197,-2.1527956865915443,0.66592332275784,-894.8722222222177,0
12063,-1.3206,0.9174,-2.0732,2462,12.063,0.0844790000000445,0.001474436698793,-1.3219512122694803,0.9154518624041632,-650.972222222219,0
12116,-0.9176,1.195,-39.1463,2360,12.116,-1.9902748999999176,-0.0347368500247994,-0.8755442570419365,1.2261472236077051,-699.4924528302012,0
12171,-0.0048,1.5656,-71.7073,2306,12.171,-5.934176399999898,-0.1035709165741422,0.1570866075392234,1.5577067110761955,-592.018181818185,0
12225,0.6186,1.5197,-92.9573,2286,12.225,-10.953870599999924,-0.1911811078074054,0.8961007000664881,1.3744662910891448,-393.5185185185165,0
12278,0.9742,1.4566,-105.4268,2284,12.278,-16.54149100000001,-0.2887034811390095,1.3485895850938645,1.118952783175572,-235.27358490565663,0
12333,1.8946,1.5665,-112.8964,2308,12.333,-22.75079299999998,-0.3970762452896779,2.352994536032585,0.7119326677437979,-135.8109090909098,0
