t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world,is_drift
2006.0,-0.1017,0.0462,-0.2744,2980.0,2874.0,2.006,-0.1975679999999999,-0.0034482120965801,-0.1015400883024606,0.0465504078126979,-0.1694444444444444,-0.0526383817759955,0.0241317314101026,0
2725.0,-0.1221,0.0623,0.0,3656.0,2874.0,2.725,-0.1975679999999999,-0.0034482120965801,-0.121884450918142,0.0627206554843221,0.3816411682892905,-0.1682131623195071,0.0806540793064107,0
3248.0,-0.1379,0.0432,0.1524,3666.0,3816.0,3.248,-0.1178627999999998,-0.0020570939256195,-0.137810841833929,0.0434835816489832,0.2913957934990439,-0.2899774229965798,0.133662408603583,0
3446.0,-0.1438,0.047,0.061,3724.0,4002.0,3.446,-0.1057847999999999,-0.0018462930585636,-0.1437129791830369,0.0472654166842523,-0.4616161616161617,-0.3417096797377496,0.1555835649071886,0
3608.0,-0.1457,0.0117,-0.2439,3730.0,4002.0,3.608,-0.1452965999999999,-0.0025359040619531,-0.145669861470061,0.0120694432056012,-1.8820987654321,-0.3878590314613088,0.1738358068958082,0
3788.0,-0.3268,-0.5078,43.5671,2022.0,4002.0,3.788,7.696781399999988,0.1343341772362584,-0.255845852571097,-0.5469935828893868,243.39444444444487,-0.4474254945552335,0.176393483686436,0
3968.0,-0.6086,0.2852,41.25,3758.0,4002.0,3.968,15.121781399999996,0.2639248741968376,-0.6619268872507481,0.1165581225592431,-12.872777777777786,-0.5284383887960827,0.1827276436479834,0
4148.0,-0.903,-0.164,26.3415,3786.0,4004.0,4.148,19.86325139999999,0.346679137081373,-0.7935538129070864,-0.4610611087704372,-82.82500000000013,-0.6351624265751212,0.1741234236853686,0
4328.0,-1.7064,-2.9999,110.6707,4004.0,4002.0,4.328,39.783977400000055,0.6943613951690141,0.6083160818102114,-3.397227180306179,468.495555555554,-0.7221770233035093,0.0554490430808329,1
4687.0,-1.2258,-4.0414,234.4817,4002.0,4002.0,4.687,123.96290770000004,2.163560889710832,4.036735403140048,1.2410748909859386,344.8774373259053,-0.3754643068419235,-0.0212894429886093,1
4868.0,-1.6122,-5.6154,294.6342,4004.0,4002.0,4.868,177.29169790000006,3.094323864806117,1.875733558147776,5.532949450233418,332.3342541436465,-0.1392083811374636,0.121285636572858,1
5048.0,-1.092,-5.3805,321.7073,4004.0,4002.0,5.048,235.1990119,4.104997155092323,-3.7949056827486896,3.967484733309216,150.4061111111111,-0.0272126809115444,0.3916195138716568,1
5227.0,-1.5861,-4.6042,323.1708,4004.0,4002.0,5.227,293.0465851,5.114627771720756,-4.857649861888043,-0.3429412038514468,8.175977653631332,-0.0714831382449686,0.6494633571839699,1
5407.0,-2.1356,-6.0847,279.9085,4002.0,4002.0,5.407,343.4301151,5.993986258998095,-3.7821769845756,-5.222977953940322,-240.34611111111136,-0.2385434508693313,0.739523183187009,1
5587.0,-2.5819,-5.4989,237.6829,4004.0,4002.0,5.587,386.2130370999999,6.740689111522011,0.112547193959446,-6.07383255853599,-234.58666666666716,-0.4019572344094079,0.6327908342934828,1
5768.0,-2.474,-5.0369,234.7256,3822.0,4002.0,5.768,428.6983706999999,7.482198066650186,3.794034422504224,-4.134772111114837,-16.338674033149186,-0.4419825105868243,0.3900062587738703,1
5947.0,-4.574,-7.2986,248.1098,4002.0,4002.0,5.947,473.1100248999999,8.257327658697355,8.508194134384265,-1.3422632124993958,74.77206703910615,-0.2089544702593793,0.1068969301544935,1
6127.0,-5.6866,-9.0845,268.4451,3614.0,4002.0,6.127,521.4301428999999,9.100672812749533,8.283589102506541,6.800566990393882,112.97388888888916,0.2937636896168034,0.0425443556628767,1
6847.0,-5.9403,-8.0802,204.8476,3076.0,4002.0,6.847,668.9204149,11.674863673811537,-10.01848788486249,-0.4546390115943657,-88.32986111111107,-2.888947790391184,-0.4505508059141109,1
7009.0,-6.2922,-10.1617,158.7805,126.0,4002.0,7.009,694.6428559,12.123804960911515,-10.03782642143993,-6.487986472168576,-284.364814814815,-3.8684905899972497,-0.7317679342445249,1
7386.0,-4.8638,-8.9884,108.4146,3008.0,2872.0,7.386,735.5151601,12.837161242078226,-2.2822246046505,-9.961894190058832,-133.596551724138,-6.47241419608771,-2.802079384821457,1
