t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world,is_drift
1605.0,-0.0617,0.0392,0.122,4002.0,2886.0,1.605,0.024034,0.0004194724324243,-0.0617164378905916,0.0391741151029189,0.7741116751269033,-0.0023951532380959,0.0015203082330291,0
1767.0,-0.0795,0.0352,13.6585,3106.0,2872.0,1.767,2.236710999999999,0.0390379713655748,-0.0808132177516331,0.0320704511447396,83.55864197530869,-0.0064856337236101,0.0036121678622662,0
1947.0,-0.0478,-0.3999,-7.378,2978.0,2886.0,1.947,0.9086709999999976,0.0158593007673893,-0.0414521203389603,-0.4006077529447032,-116.86944444444434,-0.0123736607398305,-0.007043234856212,0
2308.0,-0.067,-0.2744,-0.122,3052.0,3364.0,2.308,0.8646289999999976,0.015090622858226,-0.0628516615440583,-0.2753797898197163,20.099722991689763,-0.0323733174175555,-0.064301006564033,0
2488.0,-0.045,-0.2076,-0.1829,3200.0,3778.0,2.488,0.8317069999999976,0.0145160255618844,-0.0419818379205838,-0.2082313263772044,-0.3383333333333331,-0.0437056569495357,-0.099597282999618,0
2667.0,-0.0623,-0.178,0.1829,3340.0,3814.0,2.667,0.8644460999999977,0.0150874306510241,-0.0596074486714277,-0.1789196525339882,2.0435754189944157,-0.0568849213025527,-0.1404302335974022,0
2847.0,-0.0384,-0.1194,0.3659,3400.0,3954.0,2.847,0.9303080999999978,0.0162369394029726,-0.0364563328773889,-0.1200077322222739,1.0166666666666655,-0.0713189980159537,-0.1853795517616339,0
3027.0,-0.9783,-0.7018,11.8598,3342.0,4002.0,3.027,3.0650721,0.0534955999560168,-0.9393751866206618,-0.7531058283942549,63.85499999999994,-0.1161888307758642,-0.2547294987658395,0
3208.0,-1.251,-0.7553,36.9817,3228.0,4002.0,3.208,9.7587598,0.1703224894212633,-1.104874738681563,-0.9564156532718124,138.79502762430934,-0.1975047416983875,-0.3557978564702396,0
3387.0,-2.0456,-1.2244,41.4329,3450.0,4002.0,3.387,17.175248899999993,0.2997646431545341,-1.5928189142185247,-1.7738553003296855,24.86703910614528,-0.3289576450986513,-0.5125855344193051,0
3567.0,-2.429,-1.6815,67.561,4002.0,4002.0,3.567,29.336228900000005,0.5120137844237145,-1.2936805589719884,-2.6559129995799795,145.15611111111104,-0.5030601723716205,-0.7563007023701203,1
3747.0,-2.8338,-4.4217,125.0305,4002.0,4002.0,3.747,51.841718899999975,0.9048086846983724,1.7259897955507904,-4.960122231926805,319.2750000000005,-0.6212406302687438,-1.1607238306353629,1
3928.0,-3.4608,-5.5504,192.3171,4002.0,4002.0,3.928,86.65111399999998,1.5123472398209534,5.338756349996388,-3.7791212517426898,371.7491712707182,-0.565174649483064,-1.6912015453859777,1
4108.0,-3.0473,-6.8685,253.3232,4002.0,4002.0,4.108,132.24928999999992,2.30818554392481,7.13312085591846,2.3623963246799025,338.9227777777783,-0.2783053097655478,-2.1422068031133685,1
4287.0,-3.079,-6.3529,301.5244,4014.0,4002.0,4.287,186.2221576,3.2501897902877817,2.372310493621355,6.649189599631974,269.2804469273739,0.0829815119241051,-2.3776597921138,1
4467.0,-2.6624,-5.5679,343.2317,4004.0,4002.0,4.467,248.0038635999999,4.328483977486916,-4.16542148851126,4.554025471277981,231.70722222222244,0.3113270395183369,-2.466877735671642,1
4647.0,-2.7606,-5.2147,310.2744,4002.0,4002.0,4.647,303.85325560000007,5.3032397531239,-5.868477749016431,-0.6123539493618471,-183.0961111111104,0.3495338880444363,-2.575935947188809,1
4827.0,-3.4056,-8.0944,259.9695,4004.0,4000.0,4.827,350.6477656,6.11995802448131,-4.675700478196126,-7.433387367694254,-279.47166666666726,0.2362480410769814,-2.9258359094192685,1
5007.0,-3.2598,-7.6152,231.8598,4002.0,4002.0,5.007,392.3825296,6.848367068824108,1.3255948563455275,-8.176818779747432,-156.1650000000001,0.1659114674551215,-3.540664800113544,1
5169.0,-3.5789,-6.3225,239.5122,4002.0,4002.0,5.169,431.1835059999999,7.5255718599927235,4.830271190036608,-5.426878632391029,47.23703703703706,0.2293741883067681,-4.236433804566863,1
5367.0,-3.1322,-6.9322,269.9695,3964.0,4002.0,5.367,484.637467,8.458519477675367,7.483856368369647,1.3630728291669056,153.82474747474703,0.6003368410799013,-5.033380236148483,1
5547.0,-2.3832,-6.1462,283.2927,3954.0,4002.0,5.547,535.630153,9.348509742810982,2.844577414645703,5.946746674618617,74.01777777777814,1.0297399245627237,-5.56520239987413,1
5727.0,-1.8817,-5.3881,104.3293,3296.0,4002.0,5.727,554.409427,9.67626990524515,0.4816812879323984,5.6868620202055,-994.241111111108,1.4747494817745577,-5.912770234145119,1
5889.0,-2.9701,-4.4005,17.1341,3744.0,4002.0,5.889,557.1851512000001,9.724715431662435,1.5373259870201603,5.081586668515307,-538.2419753086423,1.915603666468564,-6.092220124460493,1
6087.0,-3.5818,-7.4258,46.7378,4004.0,4002.0,6.087,566.4392356000001,9.88622967369988,-0.0991569004075167,8.243904705241416,149.51363636363672,2.4505381006376608,-5.988353728114999,1
6608.0,-3.7872,-8.2702,203.1707,4004.0,4002.0,6.608,672.2911703000001,11.733694453820917,-8.666156048569961,-2.7634817209155367,300.2550863723609,1.5057680376784903,-6.465170957315962,1
6986.0,-2.7061,-7.6926,303.3842,4002.0,4002.0,6.986,786.9703979000001,13.73522455908487,6.020877423874956,-5.499827907914289,265.11507936507934,1.680598112850084,-7.596952538240837,1
7148.0,-2.6437,-7.6591,217.1951,4010.0,4002.0,7.148,822.1560041,14.349329236585,8.044061735622474,-0.9716137573616016,-532.0314814814819,1.9666336441133,-8.107500818656838,1
7328.0,-3.3748,-6.1929,230.3659,3898.0,4002.0,7.328,863.6218661000001,15.073045055662602,6.390200924386248,2.984395683546861,73.17111111111095,2.491493411022546,-8.57808226563881,1
7508.0,-3.059,-5.3177,235.5488,3920.0,4002.0,7.508,906.0206501,15.813043435304492,2.4843699996234294,5.609217413772717,28.79388888888888,3.0968467659195884,-8.866925068414547,1
7688.0,-3.1065,-7.8378,235.5488,3770.0,4002.0,7.688,948.4194341,16.553041814946386,-3.801157868503093,7.525466759525088,0.0,3.579042605877131,-8.911942748181671,1
7868.0,-3.6206,-7.5651,235.2134,3460.0,4002.0,7.868,990.7578461000004,17.291986504412264,-7.61232620099062,3.5202233138980983,-1.863333333333287,3.8145990769225775,-8.842905192578495,1
8048.0,-3.2953,-7.7816,226.0366,3394.0,4002.0,8.048,1031.4444341000003,18.00210142641468,-8.014208961483625,-2.6804393989932995,-50.98222222222238,3.790495177615956,-8.860713873502704,1
8408.0,-2.9939,-7.4195,184.4817,2996.0,4002.0,8.408,1097.8578461000002,19.16123413329819,-0.5744173902950238,-7.980129204575991,-115.43027777777796,3.6678428852204754,-9.930555980264163,1
8588.0,-5.6431,-9.1185,159.0854,2980.0,4002.0,8.588,1126.4932181,19.661015657231584,2.728645002053492,-10.370444364286833,-141.09055555555577,3.694924837089269,-10.801479431047785,1
8767.0,-5.2352,-7.7027,115.1524,2978.0,3982.0,8.767,1147.1054977,20.020767802593245,5.059223438499696,-7.819409474463869,-245.4357541899437,3.883958911862871,-11.918106117187245,1
9127.0,-5.458,-8.0536,87.4085,2982.0,3776.0,9.127,1178.5725577000003,20.569971605515853,8.777203333819633,-4.196538883030338,-77.06638888888862,5.401664726040411,-14.707707204529688,0
9307.0,-4.0944,-7.3355,94.6342,2706.0,3680.0,9.307,1195.6067137000002,20.8672737130142,8.384585600973569,-0.5219156157337035,40.14277777777786,6.43217820660072,-16.119417814150673,0
9487.0,-3.2028,-6.0494,29.8476,2992.0,3598.0,9.487,1200.9792817000002,20.961042713901485,6.83504528273795,0.3678643539698978,-359.9255555555562,7.684147154321738,-17.519209618703034,0
9667.0,-2.398,-4.9137,6.9207,2992.0,3570.0,9.667,1202.2250077000003,20.982784734179187,5.435518976463915,0.5915954246786188,-127.37166666666688,9.112226916880186,-18.899833731495807,0
9847.0,-1.8714,-3.9836,6.311,2982.0,3602.0,9.847,1203.3609877000004,21.00261132541599,4.356297939811265,0.6275947574638681,-3.387222222222228,10.681450732688518,-20.260123774146752,0
10027.0,-1.2989,-3.2334,3.75,2988.0,3792.0,10.027,1204.0359877000003,21.01439229786695,3.4064857717915493,0.7333972024638029,-14.2277777777778,12.361044687502895,-21.59665174743787,0
