t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
10011,2.5122,0.9037,-61.5549,3148,10.011,0.0,0.0,2.5122,0.9037,0.0
10065,2.7184,0.8068,-35.3049,2844,10.065,-1.9064646000000096,-0.03327408434271686,2.7437358583781735,0.7159178300962936,486.1111111111087
10120,3.0051,0.7278,3.2317,3068,10.12,-1.7287211000000104,-0.030171875043698327,3.025688028420134,0.6368130060505078,700.6654545454583
10173,2.2934,0.5257,-4.9085,3046,10.173,-1.9888716000000146,-0.03471235781940791,2.3102630471310373,0.4457899764023584,-153.58867924528064
10227,1.9181,0.4005,2.2866,2962,10.227,-1.865395200000014,-0.03255728809089837,1.9301204093041513,0.3378506557453668,133.24259259259193
10281,1.7183,0.4224,6.9207,2766,10.281,-1.4916774000000121,-0.026034682007588676,1.7287135044254058,0.3775265151181195,85.81666666666624
10336,1.5801,0.3834,2.5305,2654,10.336,-1.3524999000000129,-0.02360557638789428,1.5887093237209857,0.3459974779127852,-79.8218181818186
10389,1.7903,0.3388,-19.0549,2494,10.389,-2.362409599999995,-0.04123182580072215,1.8027437885702167,0.26471562623219275,-407.2716981132149
10443,1.6793,0.294,-29.1463,2346,10.443,-3.9363098000000027,-0.06870156638851954,1.6955208653971643,0.17802664127273443,-186.87777777777686
10498,1.783,0.3808,-40.7317,2230,10.498,-6.176553299999991,-0.10780119150992093,1.813621052216055,0.1867520253135957,-210.6436363636374
10552,2.059,0.2385,-51.4634,2192,10.552,-8.955576900000004,-0.15630430332054704,2.0710263837710254,-0.08492919241526917,-198.73518518518426
10605,1.9182,0.3532,-59.2073,2170,10.605,-12.093563800000052,-0.2110725066099979,1.949627442330211,-0.05651828122793512,-146.11132075471465
10659,1.8846,0.2777,-60.8841,2168,10.659,-15.381305200000067,-0.2684544189941261,1.8907549710321492,-0.23212085110394087,-31.051851851851698
10714,1.7591,0.3807,-57.8049,2162,10.714,-18.56057470000005,-0.32394313957735965,1.7887845988555142,-0.19903506951619726,55.98545454545471
