t,ax,ay,yawRate,steer,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel
1045,-0.1001,0.2064,0.7622,4002,1.045,0.0,0.0,-0.1001,0.2064,0.0
1098,-0.1663,0.3744,0.7927,3876,1.098,0.04201310000000012,0.0007332669239696318,-0.16657449040361044,0.37427795706770856,0.5754716981132053
1153,-0.4644,0.4489,10.7012,3384,1.153,0.6305790999999995,0.011005681489262566,-0.4693122257388434,0.4437618784574142,180.15454545454566
1207,-0.3375,0.7144,14.0549,3132,1.207,1.3895437000000002,0.024252112665344334,-0.3547247629683758,0.706005632085913,62.1055555555555
1261,-0.281,0.7784,-8.2622,2984,1.261,0.9433849000000016,0.016465172618597482,-0.29377782232057664,0.773667985063735,-413.27962962963096
1314,-0.3632,0.6945,-4.3598,2994,1.314,0.712315500000001,0.012432250787989686,-0.37180590786520157,0.6899310522628571,73.63018867924507
1369,-0.3471,0.7443,-0.9146,2994,1.369,0.662012500000001,0.011554297814358978,-0.3556765035356768,0.7402399103214008,62.640000000000065
1423,-0.3863,0.81,0.8841,2980,1.423,0.709753900000001,0.0123875424338706,-0.3963040140324251,0.8051526677977212,33.30925925925923
1476,-0.3775,0.8745,0.2744,2992,1.476,0.724297100000001,0.012641369157646638,-0.38852442025097045,0.8696581367805671,-11.503773584905675
1530,-0.3825,0.8978,0.7317,2992,1.53,0.763808900000001,0.013330980161036135,-0.3944342119965339,0.8926212760217368,8.468518518518511
1585,-0.4109,0.9026,0.8537,2978,1.585,0.810762400000001,0.014150473331371292,-0.4236306532121518,0.8966953995973469,2.2181818181818205
1639,-0.4359,0.916,0.4268,2980,1.639,0.833809600000001,0.01455272285473693,-0.4491836666049362,0.9095596976863837,-7.905555555555549
1692,-0.4627,0.9301,0.5793,2992,1.692,0.864512500000001,0.015088589549647495,-0.47668069521823947,0.9230129006716298,2.8773584905660416
1746,-0.4765,0.9399,0.6098,2990,1.746,0.897441700000001,0.015663312509695212,-0.49116289454920187,0.9323214418954708,0.5648148148148138
1801,-0.4659,0.9526,0.7012,2980,1.801,0.936007700000001,0.016336416189019345,-0.4813992099113983,0.944862090834785,1.6618181818181843
1854,-0.4628,0.9689,0.7622,2992,1.854,0.9764043000000011,0.017041469865630487,-0.47924348133664596,0.9608729029358315,1.1509433962264106
1908,-0.4473,0.9758,0.4573,2992,1.908,1.001098500000001,0.01747246496177647,-0.4642804881100499,0.9678360183214375,-5.646296296296315
1963,-0.4287,0.9856,0.6402,2980,1.963,1.036309500000001,0.018087012844696194,-0.4464554673574885,0.9776853101415641,3.325454545454536
2017,-0.4215,0.98,0.7317,2980,2.017,1.075821300000001,0.018776623848085688,-0.4398257099622661,0.9719133679789513,1.6944444444444504
2070,-0.4224,0.9894,0.7927,2992,2.07,1.117834400000001,0.019509890772055317,-0.4416214736397432,0.9809712503535777,1.1509433962264155
2124,-0.4328,0.9773,0.7622,2992,2.124,1.1589932000000012,0.020228247348225165,-0.4524791740065033,0.9683458716235602,-0.5648148148148114
2179,-0.4391,0.9801,0.6402,2980,2.179,1.194204200000001,0.020842795231144885,-0.45943117065184214,0.970735710393657,-2.21818181818183
2233,-0.4518,0.9885,0.6098,2990,2.233,1.2271334000000012,0.021417518191192603,-0.47286597954670323,0.9785975962505411,-0.5629629629629598
2286,-0.4635,0.9919,0.5183,2990,2.286,1.2546033000000012,0.021896958391386195,-0.4851067430910747,0.9815137838092596,-1.7264150943396253
2340,-0.4637,0.9928,0.6098,2980,2.34,1.287532500000001,0.02247168135143391,-0.48589093376581804,0.9821300985532322,1.6944444444444504
2395,-0.4576,1.0049,0.7012,2980,2.395,1.3260985000000012,0.023144785030758046,-0.4807335596786624,0.9940407509748691,1.6618181818181776
2449,-0.4504,1.0089,0.8537,2992,2.449,1.372198300000001,0.023949378325268927,-0.47443105562761334,0.9978249062115399,2.8240740740740824
2502,-0.4388,1.0077,0.5183,2992,2.502,1.3996682000000011,0.024428818525462515,-0.46328354786586007,0.9966810343719908,-6.328301886792461
2556,-0.4368,1.003,0.6098,2980,2.556,1.4325974000000012,0.025003541485510233,-0.46173940753978454,0.9917660810517814,1.6944444444444364
2611,-0.4246,0.9891,0.6402,2980,2.611,1.4678084000000013,0.02561808936842996,-0.44979675868942753,0.9778992002617064,0.5527272727272708
2665,-0.4273,0.9857,0.7012,2992,2.665,1.5056732000000013,0.026278954799039106,-0.45305264979870413,0.9741319605219679,1.1296296296296342
