t,ax,ay,yawRate,steer
92,
15726,0.0424,0.7702,0.5183,2990,
0148,0.7552,0.5793,2988,
15619,0.0176,0.7521,0.5183,2976,
15672,0.0260,0.7592,0.5793,2992,
15726,0.0424,0.7702,0.5183,2990,
1040,0.0220,0.1437,0.3963,2352,
1093,0.0291,0.2423,0.5183,2030,
1147,0.3254,0.3633,-7.2561,1968,
1202,0.2632,0.5224,-8.8110,1968,
1256,0.3844,0.6277,-10.5488,1968,
1309,0.2371,0.6381,-9.1159,2402,
1363,0.0331,0.6417,-0.2439,2992,
1418,-0.0975,0.6738,16.6463,3024,
1471,0.1509,0.6516,14.2378,2992,
1525,0.2270,0.6357,6.5244,2992,
1580,0.2022,0.5876,-0.0915,2978,
1634,0.2709,0.5926,1.1280,2978,
1687,0.2100,0.6034,0.7317,2988,
1741,0.1728,0.6144,0.6707,2988,
1796,0.1507,0.6371,0.8232,2978,
1849,0.1292,0.6639,0.8232,2992,
1903,0.1220,0.6886,0.6402,2990,
1957,0.0962,0.6874,0.5488,2980,
2012,0.0889,0.6864,0.6402,2982,
2065,0.0936,0.6760,0.7317,2996,
2119,0.0883,0.6734,0.8841,2992,
2173,0.0821,0.6833,0.7317,2980,
2228,0.0743,0.7009,0.6098,2990,
2282,0.0863,0.6828,0.6402,2992,
2335,0.0939,0.6784,0.7622,2980,
2390,0.0948,0.6830,0.6402,2978,
2444,0.0931,0.6824,0.3049,2992,
2498,0.0998,0.6762,0.5488,2992,
2551,0.1048,0.6693,0.7012,2980,
2606,-0.9912,1.2743,1.2195,2986,
2660,-1.0563,2.0341,4.1768,2990,
2713,-1.2741,2.5596,8.5061,2980,
2767,-1.4062,2.8899,-1.5854,2980,
2822,-1.3194,3.2174,0.6098,2992,
2876,-1.2896,3.5541,13.5366,2992,
2929,-1.3856,3.8623,13.2012,2976,
2983,-1.5337,3.8651,-0.3354,2952,
3038,-1.6646,3.7596,3.3841,2934,
3091,-1.4835,3.7671,12.8049,2834,
3145,-1.7743,3.5720,8.6280,2732,
3200,-1.4405,3.6649,-16.5244,2642,
3254,-0.7971,3.6981,-20.5793,2458,
3307,0.1423,3.5398,-38.9939,2218,
3361,0.2652,3.4567,-56.0061,2086,
3416,0.9213,3.5765,-78.5061,2010,
3469,1.7804,3.4282,-89.2988,1978,
3523,1.5096,3.5192,-120.0915,1968,
3577,2.7869,3.7889,-140.3049,1968,
3632,3.4094,3.0708,-165.1829,1968,
3685,3.8930,3.3914,-185.3963,1968,
3739,4.0247,3.3068,-208.7500,1968,
3793,4.3900,2.8763,-224.4817,1968,
3847,5.4791,2.9168,-241.4329,1980,
3901,4.9914,2.1304,-253.2927,2084,
3954,4.8100,2.7281,-275.7622,2390,
4008,4.6884,2.0158,-291.1890,2684,
4063,4.4924,1.7319,-301.9512,2970,
4116,4.2892,1.5445,-312.8354,3160,
4170,4.0098,1.5775,-316.0671,2852,
4225,3.7264,1.7437,-315.3964,3090,
4279,2.8294,1.5147,-280.0915,2888,
4332,1.8440,1.2534,178.6585,2920,
4386,0.6521,2.4182,-16.4634,2938,
