t,ax,ay,yawRate,steer
.5539,0.6402,2980,
17616,0.0310,0.5461,0.6098,2992,
17671,0.0171,0.5451,0.6707,2990,
0374,0.5506,0.6098,2990,
17563,0.0232,0.5539,0.6402,2980,
17616,0.0310,0.5461,0.6098,2992,
17671,0.0171,0.5451,0.6707,2990,
1035,0.0220,0.1207,0.6402,2002,
1088,0.2973,0.3331,-6.7073,2178,
1142,0.1928,0.3967,-10.0305,2964,
1197,0.0853,0.4443,-4.4512,3314,
1250,-0.0548,0.5311,14.0244,3582,
1304,0.3770,0.4833,11.2195,3552,
1358,0.2049,0.4154,10.1524,3304,
1413,0.4991,0.5751,-5.2744,2976,
1466,0.2441,0.4471,-8.3841,2988,
1520,0.1374,0.4099,-0.4268,2988,
1574,0.2540,0.4797,-1.6159,2978,
1628,0.1860,0.5035,-0.5793,2980,
1682,0.1948,0.5235,0.6098,2988,
1736,0.1783,0.5246,0.9146,2978,
1790,0.1460,0.5245,0.6098,2980,
1844,0.1230,0.5235,0.5488,3292,
1898,0.1803,0.5428,0.8537,3714,
1952,-0.0641,0.5262,9.2073,3974,
2006,-0.0450,0.5627,13.5061,4004,
2060,-0.1007,0.5469,12.1646,3766,
2114,0.0090,0.6003,6.8293,3230,
2168,0.1537,0.7316,-9.1159,3062,
2222,0.2006,0.6758,-16.1280,2992,
2276,-0.0488,0.4439,-4.6341,2992,
2330,-0.1458,0.4298,5.3354,2980,
2384,-0.2608,0.3817,1.0366,2980,
2438,-0.0578,0.4203,0.5793,2992,
2492,-0.0994,0.4612,0.7012,2992,
2546,-0.0939,0.4930,0.7012,2980,
2600,-0.0684,0.5107,0.3659,2992,
2654,-0.0451,0.5245,0.4878,2990,
2708,-0.0347,0.5197,0.4268,2978,
2762,-0.0282,0.5225,0.4268,2978,
2817,-0.0341,0.5267,0.9756,2992,
2870,-0.0296,0.5296,0.4268,2992,
2924,-0.0194,0.5333,0.6402,2978,
2978,0.0012,0.5473,0.6402,2990,
3033,0.0254,0.5427,0.4268,2992,
3086,0.1012,0.5572,0.7317,2980,
3140,-0.4366,1.6630,-18.1098,2980,
3194,0.0534,2.8416,3.2012,2992,
3248,-0.6856,2.8489,5.5183,2992,
3302,-0.6845,3.2325,1.9207,2980,
3356,-0.7674,3.4431,6.4634,2990,
3410,-0.8433,3.6327,0.6098,2992,
3464,-0.8992,3.5851,7.1951,2980,
3518,-1.1398,3.8085,4.6341,2980,
3572,-0.9645,4.2482,1.4024,2992,
3625,-0.9622,3.9794,6.8293,2992,
3680,-0.9311,4.0699,8.6585,3002,
3734,-1.1078,3.8296,-2.8963,3176,
3788,-1.4058,3.9452,19.9695,3426,
3824,-1.7519,3.7087,24.2683,3596,
3877,-1.6635,3.2778,46.7988,3650,
3932,-1.7263,2.1084,93.7805,3678,
3986,-2.8128,2.6597,114.8171,3716,
4040,-3.1840,2.3978,122.1037,3774,
4093,-3.8668,1.4840,138.9939,3814,
4148,-3.2845,1.4438,147.6524,3814,
4202,-3.3732,1.1666,160.5488,3834,
4256,-3.2119,0.9634,172.9268,3846,
4310,-2.8850,1.1686,183.6280,3834,
4364,-3.3519,1.3649,199.4817,3838,
4418,-3.3509,1.1302,222.6220,3836,
4471,-4.8796,0.4594,241.4634,3834,
4526,-4.5444,0.3411,248.5366,3834,
4580,-4.9509,0.3538,258.2317,3828,
4634,-4.6833,0.2879,277.1951,3822,
4687,-4.9126,0.1609,290.0915,3768,
4742,-4.9079,0.3011,288.4451,3766,
4796,-5.0161,0.3630,305.9147,3760,
4849,-4.8997,0.8310,297.9573,3758,
4903,-4.6486,1.2782,295.7622,3752,
4958,-4.4970,1.5790,274.7866,3670,
5012,-4.2359,1.8383,265.8537,3414,
