t,ax,ay,yawRate,steer
76,
1038,-0.0163,0.1216,0.6098,2284,
1092,-0.0446,0.1773,-0.6402,1982,
1145,-0.0544,0.2567,-10.1220,1968,
1200,-0.0598,0.7374,-13.7805,1968,
1254,-0.2504,1.0980,-42.7439,1968,
1308,-0.1644,1.9467,-66.7073,1968,
1361,-0.2732,2.4805,-83.2012,1968,
1416,-0.4633,2.4427,-95.0915,1966,
1470,-0.2251,3.0047,-114.4512,1968,
1523,0.2174,3.2939,-132.7744,1968,
1577,0.5388,3.6412,-144.8476,1968,
1632,0.9482,3.4909,-163.2012,1968,
1686,1.6659,3.3817,-176.2195,1968,
1739,1.4467,3.3461,-198.3537,1968,
1794,2.1912,3.3525,-213.2927,1968,
1848,2.5876,3.7733,-227.3780,1968,
1902,2.4890,4.1745,-220.7317,1968,
1955,3.0974,4.6631,-236.6463,1968,
2010,3.7095,4.1916,-254.4207,1968,
2064,3.6336,3.9011,-260.7622,1968,
2117,4.1366,3.6366,-275.0915,1968,
2171,3.4644,3.8004,-293.6890,1968,
2226,2.6145,3.4502,-311.0061,1968,
2279,1.4020,3.3855,-311.9512,1966,
2333,1.8969,3.1466,-317.2561,1968,
2387,1.7584,3.6540,-313.3842,1968,
2442,1.1874,3.7296,-318.9024,1968,
2495,1.1716,3.2571,-307.6524,1968,
2549,0.3344,3.3594,-299.5732,1968,
2604,0.5328,3.7180,-286.9208,1968,
2657,0.5819,4.0446,-272.1951,1980,
2711,0.0312,4.2316,-263.6281,1968,
2765,-0.0914,4.3780,-257.0732,1968,
2820,-0.0731,4.4667,-239.8780,1968,
2873,-0.3956,4.3869,-233.5976,1968,
2927,0.3898,4.2901,-223.9024,1968,
2981,0.4143,4.0086,-220.5793,1968,
3035,0.5134,4.1109,-228.5366,1980,
3089,1.0251,4.3235,-226.1585,1968,
3143,1.9956,4.0885,-222.7134,1968,
3197,1.5812,4.2778,-233.7500,1966,
3251,2.1283,3.5735,-245.4573,1968,
3305,2.2155,3.5776,-254.6342,1968,
3359,2.5160,3.5770,-260.5183,1968,
3412,2.6075,3.4951,-267.8354,1968,
3467,2.3278,3.7877,-280.8232,1968,
3521,1.9580,3.8260,-285.2134,1968,
3575,2.2928,3.9333,-290.3354,1968,
3629,2.2221,3.6523,-301.5854,1968,
3683,2.6037,3.9403,-297.4695,1968,
3737,2.1711,3.6416,-303.3232,1968,
3790,1.9471,3.9648,-301.4024,1968,
3845,1.1468,3.7958,-305.8232,1968,
3899,1.3642,3.6270,-296.3110,1968,
3953,1.1914,3.5361,-290.6098,1968,
4006,1.1768,3.6506,-289.1464,1968,
4061,0.1245,4.1923,-285.3354,1968,
4115,-0.0522,3.9117,-275.4878,1968,
4169,0.2695,4.5893,-269.0549,1968,
4222,0.0509,4.6181,-265.8232,1968,
4277,0.3175,4.4903,-260.8842,1968,
4331,0.3421,4.4705,-257.9878,1968,
