t,ax,ay,yawRate,steer
.1285,-184.4512,2978,
48552,0.5087,3.9765,-163.6890,3002,
48606,0.5683,3.3895,-131.8293,3030,
-207.8963,2992,
48498,0.7125,4.1285,-184.4512,2978,
48552,0.5087,3.9765,-163.6890,3002,
48606,0.5683,3.3895,-131.8293,3030,
1039,0.0158,0.1369,0.7927,3710,
1093,-0.0817,0.1838,5.1524,2792,
1146,0.2397,0.3338,-0.1220,2350,
1201,0.2679,0.4447,-12.3780,2108,
1255,0.0563,0.4845,-6.0366,1968,
1309,0.2658,0.5873,-12.0732,1968,
1362,0.1714,0.6609,-11.5854,1968,
1417,0.0759,0.7303,-5.9451,1968,
1471,0.0439,0.7317,0.3659,1968,
1524,0.1821,0.6926,-2.1037,1968,
1579,0.1232,0.6939,-1.4939,1968,
1633,0.1733,0.6816,-0.4878,2220,
1687,0.0385,0.6583,2.9573,2962,
1740,-0.0472,0.6367,9.8476,3742,
1795,-0.0818,0.6497,14.2378,4002,
1849,0.1658,0.6021,10.4268,4004,
1902,0.1437,0.6172,8.5976,4002,
1956,0.0412,0.5522,12.8963,4002,
2011,0.0152,0.5500,12.7134,4004,
2065,0.0409,0.6095,8.7500,4002,
2118,0.1146,0.6772,1.1280,4004,
2172,-0.0247,0.5839,1.4939,4002,
2227,0.0080,0.5854,1.6768,4002,
2280,-0.0529,0.5449,0.9146,4002,
2334,-0.0333,0.5399,0.4268,4004,
2388,-0.0702,0.5334,0.6707,4002,
2443,-0.0897,0.5426,0.2134,4004,
2497,-0.1177,0.5605,0.4268,4004,
2550,-0.1507,0.5638,0.7012,4004,
2605,-0.1531,0.5564,0.7012,4002,
2659,-0.1680,0.5552,0.5793,4002,
2713,-0.1655,0.5562,0.6707,4002,
2766,-0.1717,0.5575,0.7622,4004,
2821,-0.1819,0.5494,0.4268,4002,
2875,-0.1862,0.5463,0.7927,4004,
2929,-0.1892,0.5429,0.3963,4004,
2982,-0.1916,0.5282,0.3049,4002,
3037,-1.6970,0.8923,22.6524,4002,
3091,-1.7072,1.6088,59.1768,4002,
3144,-1.5295,1.8540,86.0976,4016,
3198,-2.1008,1.9965,114.9695,4004,
3253,-1.4504,2.4495,140.8537,4002,
3307,-2.1002,2.2857,155.6402,4002,
3360,-2.3798,2.2303,177.1646,4002,
3415,-2.7495,2.2123,192.4390,4002,
3469,-3.7381,2.1405,203.1707,4004,
3522,-3.0949,1.9145,221.0671,4016,
3576,-3.8066,1.7542,238.7195,4002,
3631,-4.0772,1.5154,253.9024,4002,
3685,-4.0068,1.2281,268.9634,4002,
3738,-4.7598,0.4596,290.0000,4004,
3792,-4.9896,0.3150,299.3598,4002,
3847,-4.6266,0.0725,316.3110,4002,
3900,-5.0282,-0.2844,320.1829,4002,
3954,-5.2326,-0.2309,334.5122,4002,
4008,-4.8612,0.0878,345.5488,4002,
4063,-4.6939,0.7272,346.8293,4002,
4116,-5.1169,1.2282,350.9756,4002,
4170,-4.6054,1.4796,347.1647,4004,
4225,-4.9609,1.7377,334.3903,4002,
4278,-3.8634,2.1458,324.6647,4002,
4332,-3.9823,2.2347,315.4573,4004,
4386,-3.3309,2.4189,301.2805,4002,
4441,-2.6049,2.7755,284.2378,4004,
4494,-2.3846,3.0325,283.3842,4002,
4548,-1.9216,3.2755,272.9269,4002,
4602,-2.6147,2.4111,279.5427,4004,
4656,-3.0130,2.0036,279.6647,4002,
4710,-3.3217,1.2859,282.0427,4004,
4764,-4.1125,1.1925,282.0122,4002,
4818,-4.7639,1.0727,292.6829,4002,
4872,-4.4666,0.7677,288.4147,4002,
4926,-4.7695,0.9120,288.1708,4002,
4980,-4.2834,1.4483,302.9573,4004,
5033,-3.9089,1.3579,304.5122,4002,
5088,-3.5643,1.5465,306.4024,4004,
5142,-3.5261,1.2324,317.3171,4002,
5196,-3.7690,1.2464,315.1829,4002,
5250,-3.5491,1.2083,320.9756,4002,
5304,-3.9574,1.5628,320.7927,4002,
5358,-3.8913,1.6132,324.0244,4002,
5411,-3.7442,1.6123,322.6829,4002,
5466,-3.3018,2.1082,318.6890,4004,
5520,-2.7181,2.2535,323.4756,4004,
5574,-2.3124,2.4224,306.9512,4002,
5627,-2.5279,2.3181,301.6159,4004,
5682,-2.4404,2.4933,298.7195,4004,
5736,-1.9623,2.4457,293.8720,4002,
5790,-2.2201,2.4383,285.7317,3998,
5843,-2.6677,2.7292,293.1098,3934,
5898,-3.6803,2.2006,289.8476,3952,
5952,-3.9944,1.7332,291.8598,4002,
6005,-4.6129,1.0935,296.9208,4012,
6060,-5.3174,1.3752,300.0915,3874,
6114,-5.6047,1.3673,299.7256,3500,
6168,-5.1245,1.8629,303.6585,3532,
6221,-4.6249,1.9064,290.5793,3564,
6276,-3.9460,1.4284,288.6585,3582,
6330,-4.0144,1.8131,280.9756,3540,
6383,-4.3512,2.2554,268.3232,3552,
6437,-4.7685,2.2113,271.4939,3562,
6492,-5.0478,2.2522,265.6098,3614,
6546,-5.2081,2.1839,261.8293,3778,
6599,-4.8134,2.2288,248.4756,3870,
6653,-4.7174,2.1853,244.0854,3938,
6708,-5.3349,1.7348,239.0854,3958,
6761,-6.5094,1.3553,252.5305,3948,
6815,-6.3927,1.5985,256.0366,3734,
6870,-5.5575,1.7509,260.5488,3580,
6924,-5.2203,1.3969,262.3476,3518,
6977,-5.2857,1.2377,256.1281,3528,
7031,-4.6073,1.5270,239.3902,3554,
7086,-5.6510,2.2176,230.3354,3554,
7139,-5.5398,2.4554,227.1951,3572,
7193,-4.5401,2.5634,228.6890,3576,
7247,-4.4518,3.0453,215.7622,3576,
7302,-4.3286,2.9739,217.0122,3590,
7355,-3.5079,3.7726,217.0427,3602,
7409,-3.2885,4.2046,214.6037,3600,
7463,-3.2269,3.7425,210.6402,3604,
7518,-2.4005,3.4843,214.9085,3618,
7571,-2.9590,2.6127,213.5671,3626,
7625,-2.8073,2.4368,213.2927,3644,
