t,ax,ay,yawRate,steer
,2.5610,4004,
24301,-0.0574,0.5916,1.0976,4002,
24355,-0.0230,0.5777,1.7988,3970,
24410,-0.0514,0.5502,0.3963,3750,
1040,0.0158,0.0948,0.4268,4004,
1094,0.0184,0.1936,0.6707,4002,
1147,-0.1816,0.2459,11.0671,4004,
1202,-0.1252,0.2963,11.7683,4002,
1256,-0.2639,0.3232,12.3171,3950,
1310,-0.0675,0.5114,5.5793,3908,
1363,-0.0846,0.4896,-1.5549,3846,
1418,-0.0744,0.5066,1.7683,3844,
1472,-0.0428,0.4948,-2.1341,3866,
1525,-0.1094,0.5060,0.9756,3870,
1580,-0.1057,0.5164,-0.6707,3910,
1634,-0.1219,0.5328,0.9756,3912,
1688,-0.1205,0.5780,0.5183,3914,
1741,-0.1342,0.5759,1.0671,3934,
1796,-0.1433,0.5819,0.8232,3954,
1850,-0.1731,0.5680,1.2500,3954,
1904,-0.1480,0.5875,0.6098,3958,
1957,-0.1649,0.5825,0.8232,3960,
2012,-0.1601,0.5690,0.4878,3980,
2066,-0.1679,0.5567,1.0366,3978,
2120,-0.1525,0.5684,0.4573,3978,
2173,-0.1483,0.5567,0.8232,3980,
2228,-0.1498,0.5574,0.6402,3982,
2282,-0.1510,0.5695,0.6402,3984,
2336,-0.1639,0.5686,0.6402,3982,
2390,-0.1670,0.5684,0.5488,3982,
2444,-0.1465,0.6414,0.6402,3980,
2498,-0.1421,0.7937,26.0061,3976,
2552,-0.5662,1.5185,54.4817,3974,
2606,-0.7747,2.1399,83.5976,3970,
2660,-1.4803,2.2554,111.4024,3970,
2714,-1.1181,2.9282,134.5427,3964,
2767,-2.0916,2.6973,154.8780,3962,
2822,-2.3547,2.5342,168.8719,3942,
2876,-3.1493,2.1754,183.4756,3942,
2930,-4.2284,2.3599,202.2866,3942,
2983,-6.1481,1.2324,216.7988,3938,
3038,-5.9695,0.9337,231.6463,3934,
3092,-5.8769,0.6991,245.6098,3932,
3145,-6.1807,0.5971,253.5061,3938,
3200,-4.7674,0.9359,245.2439,3930,
3254,-5.0838,0.7722,263.8110,3890,
3308,-4.8748,0.6063,275.5183,3754,
3361,-5.0256,0.6411,282.2561,3698,
3416,-5.4958,0.7236,288.6890,3752,
3470,-5.3912,0.7589,290.5793,3752,
3523,-4.9996,0.3193,303.9939,3762,
3577,-4.5073,0.1889,294.4512,3750,
3632,-4.0985,0.3532,234.3598,3770,
3686,-3.4383,0.6225,172.4085,3846,
3739,-2.8943,0.3745,110.1220,3952,
3793,-2.5515,0.3810,53.9329,4004,
3848,-3.1143,0.5658,43.8110,4002,
3901,-3.1651,0.9525,65.2744,4008,
3955,-3.6220,1.2533,87.5915,4004,
4009,-4.0798,1.6400,115.7927,4004,
4064,-3.5818,2.2788,126.5244,4002,
4117,-3.3476,2.6366,153.6890,4004,
4171,-3.0339,2.6398,164.0854,4004,
4226,-2.9907,3.0820,188.9329,4004,
4279,-3.3919,2.6801,191.2500,4002,
4333,-3.9829,2.2556,196.0976,4002,
4387,-4.2724,2.0569,213.3537,4004,
4442,-4.6677,1.4827,226.1280,4004,
4495,-3.9975,1.7287,234.2378,4002,
4549,-4.1332,1.4375,247.6524,4002,
4603,-4.8211,1.0720,264.9390,4004,
4657,-4.7796,0.9136,268.2622,4004,
4711,-4.9130,0.5508,275.9756,4004,
4765,-5.7007,0.5676,289.9390,4004,
4819,-4.5352,0.3568,306.1585,4002,
4873,-4.1563,0.5546,305.0610,4002,
4927,-3.9662,0.4901,317.9269,4002,
4981,-3.6528,0.3102,321.7073,4002,
5036,-3.7214,0.8956,320.5183,4004,
5089,-3.7519,1.8671,323.9634,4004,
5143,-4.6023,1.6091,327.6220,4002,
5197,-4.3848,2.2167,311.0061,4004,
5251,-3.5030,2.3393,309.9390,3992,
5305,-3.4512,2.7683,300.3964,3990,
5359,-3.0703,2.1203,295.7012,3988,
5413,-3.0630,2.2565,289.0549,3986,
5467,-3.1298,2.3755,290.7317,3946,
5521,-3.1173,1.8602,282.9878,3902,
5575,-3.0339,1.2234,282.9573,3886,
5628,-2.7968,1.7487,281.7683,3884,
5683,-3.9488,1.8921,275.3659,3888,
5737,-4.3155,1.7790,280.3354,3888,
5791,-4.7098,1.8096,275.2134,3850,
5844,-4.6762,1.5358,283.3537,3780,
5899,-4.2658,1.3938,282.2561,3718,
5953,-3.9053,1.6040,284.7256,3646,
6006,-3.5854,2.2509,278.3537,3588,
6061,-3.6589,2.7158,273.9329,3530,
6115,-3.5324,2.4987,274.1464,3456,
6169,-3.3890,2.3648,270.3659,3356,
6222,-3.6536,2.1959,268.6890,3238,
6277,-3.1106,2.1556,250.0610,3176,
6331,-2.7719,1.9213,238.5976,3132,
6384,-2.7917,1.5107,222.5610,3096,
6438,-2.2290,1.7540,206.3110,3066,
6493,-1.6606,1.9174,194.0244,3058,
6547,-1.6034,2.3374,180.5488,3036,
6600,-2.6005,2.7884,163.9634,3024,
6654,-3.5605,2.4945,154.1159,3002,
6709,-3.4388,2.5473,140.8842,3014,
6762,-2.8138,3.4518,121.6768,3184,
6816,-2.3472,3.6052,114.4817,3754,
6871,-2.0842,3.7326,109.5122,4002,
6925,-2.5350,3.3701,117.8049,4004,
6978,-3.1863,2.5807,125.7317,4002,
7032,-3.7136,2.5654,133.9024,4002,
7087,-4.2068,2.1338,153.2927,4004,
7140,-3.8639,2.3175,176.6463,4004,
7194,-3.9224,2.3549,185.4268,4002,
7248,-4.8268,1.9476,198.7500,4004,
7303,-5.3089,2.0273,216.3110,3974,
7356,-5.0961,2.3578,220.1829,3604,
7410,-5.6336,1.8236,239.8780,3276,
7464,-5.6619,1.8697,241.7073,3192,
7519,-5.6663,1.1055,230.5183,3132,
7572,-5.1713,1.5514,220.6098,3074,
7626,-5.3643,1.7683,219.2073,3068,
7681,-4.7736,1.7992,199.9085,3070,
7734,-4.1474,1.9953,190.9146,3126,
7788,-3.9524,2.2982,176.8293,3204,
7842,-4.1861,2.8293,172.1951,3218,
7897,-4.2783,3.3451,160.9146,3200,
7950,-4.5044,3.6333,158.4146,3336,
8004,-4.8509,3.8562,150.3354,3608,
8058,-5.1008,3.6500,144.6951,3830,
8112,-5.3721,3.5046,145.3354,3946,
8166,-5.5163,3.6594,158.4756,4004,
8220,-5.3607,3.2881,165.2134,4004,
8274,-5.6532,3.0284,182.9878,4002,
